processed_text,ac,air_panas,bau,general,kebersihan,linen,service,sunrise_meal,tv,wifi
tv nya kurang gede + renyek semua,neut,neut,neut,neut,neut,neut,neut,neut,neg,neut
seprainya dn handuknya kotor. lantainya kurang bersih. gaada sofanya sprti digambar.,neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
Ada beberapa yang harus ditingkatkan lagi seperti TV. Hanya bisa menonton beberapa channel bagus dan,neut,neut,neut,neut,neut,neut,neut,neut,neg,neut
"AC nya kurang dingin dan kotor,banyak nyamuk dan kurang terawat kamarnya..bau kamar tidak enak smp saya beli obat semprot nyamuk dan beli pengharum ruangan.kolam renang bersih..",neg,neut,neg,neut,neut,neut,neut,neut,neut,neut
"(+) kamar besar, baru, bersih. hari ke 1 AC tdk dingin, tp diganti pihak homestay dgn kamar yg lain (-) tdk ada lift, wifi lambat, Breakfast cm dikasih 2 piring. sesuai dgn harganya.",neg,neut,neut,neut,pos,neut,neut,neg,neut,neg
"tiba2 kamar mati lampu, ada semut nya, gak ada free snack, tdk sesuai dengan gambarnya, tidak ada pouch nya juga.. ",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
Kamarnya bersih dan nyaman. Kamar mandi Oke. air dan perlengkapan mandi Oke. Hanya kurang alas kaki tdk ada ( tapi pas diminta dikasih). Hair dryer juga tdk ada. Wifi tidak sampai kedlm kamar. Colokan di kamar hanya 1. Jauh dari lokasi kota bandung. Namun secara keseluruhan Oke.,neut,neut,neut,pos,pos,neg,neut,neut,neut,neg
kamarnya nyaman... ac dingin... layanan nya jg baik tpiiiii.... klu bs sprei nya di ganti... gatal2 sih.... ,pos,neut,neut,neut,neut,neg,pos,neut,neut,neut
"nyaman, dan tenang,,, hny wifi nya gk fungsi,,, jd susah buat komunikasi,,, tlg tingkatkn lagi pelayanannya",neut,neut,neut,neut,neut,neut,neg,neut,neut,neg
"Kamar lumayan besar,kamar mandi sebaikâa di lengkapi blower udara,jaringan wifi nya gak connect sm sekali..",neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"nyaman, bersih, oke.. tapi sayang ga dapat snack box nya.. pesen 2 kamr, dua2nya ga d kasih snack box nya.. padahal sdh konfirm k pihak cs hotel.. tp cuma d suruh tunggu ajja, sampai pulang ga datang2..",neut,neut,neut,neut,pos,neg,neg,neut,neut,neut
tempatnya bersih hanya saja acnya kurang dingin,neg,neut,neut,neut,pos,neut,neut,neut,neut,neut
setiap menginap di airy pasti puas bngett.. pelayanan.y ramah . cumn yang ini ..kamar mandinya bau..aer panas.y ga nyala..ga ada tempat sampah di kamar... ga ada snack..padahal setiap nginep di airyroom selalu disediain...,neut,neg,neg,neut,neut,neg,pos,neut,neut,neut
"Lumayan untuk harga diskon. Ac, tv, westafel. Semua baik. Cuma kmrrn abis ada wedding party, blm beres, jadi sampah nya bauuu",pos,neut,neg,neut,neut,neut,neut,neut,pos,neut
satu hal yg terbaik dari hotel marina ini adalah kamarnya yg cukup luas dan lengkap dengan kulkas kecil didalamnya dengan harga cukup bersahabat (kalau lagi ada promo airy). tapi untuk pelayanan sama maintanance nya kurang. proses check in memakan waktu hingga 30 menit. masuk kamar ga ada handuk keset dll. rak2 dan kursi berdebu. sprei byk noda. ,neut,neut,neut,neut,neg,neg,neg,neut,neut,neut
"pelayanannya ramah. tempat tidur nyaman, bersih , AC menyala air panas bisa di gunakan wifinya sangat kencang .. mungkin yang perlu diperbaiki bau saluran air di kamar mandi, tp langsung hilang baunya sejauh ini sangat memuaskan ... terimakasih",pos,pos,neg,neut,neut,neut,pos,neut,neut,pos
"kamar yg kami dapatkan tidak sesuai yg tertera di Airy. Di Airy tertulis Deluxe, setelah sampai hotel, kami mendapatkan kamar Superior. Untuk kebersihan kamar, lumayan lah, tapi kalau kamar mandi, sorry to say but it's the worst I've ever visited. Desain yg kurang tepat, menjadikan lemari dibawah wastafel penuh jamur, kamar mandi jadi bau apek. ",neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
"Ada semut dikamar dan tidak kedap suara, penghuni bawah merokok dan baunya terasa",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"Seneng bgt dapet snack tambahan dari airy. Lokasi hotelnya bagus, dekat dengan pusat kota. Cuma kurang empuk sedikit bantalnya hihi",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"sangat emejing menginap di airy Sutoyo hotel dewarna,udah murah tempat juga nyaman buat istirahat,apalagi breakfastnya juga nikmat ga asal2an dengan harga murah kualitas tidak murahan.tp yg perlu diperbaiki cuman kebersihan kamar kurang bersih klo ngepel,overall rekomen bgt",neut,neut,neut,pos,neg,neut,neut,pos,neut,neut
"pada awal saya masuk kamar bau rokok. kemudian saya masuk kamar mandi, di toilet nya ada tinja yang muncul mungkin mampet salurannya sehingga naik ke atas. akhirnya saya flash dan bau sekali. kemudian saya menyalakan tv, tp tv tidak keluar gambar. air botol, snack tidak tersedia tissue juga tidak ada. mohon untuk memperbaiki fasilitas terutama kamar mandi",neut,neut,neg,neut,neut,neg,neut,neut,neg,neut
"Kamar lumayan bersih, meski ada beberapa berdebu tapi masi cukup nyaman. Air hangat, ac dingin, wifi cepat, karyawan sedikit kurang ramah, menginap beberapa hari, harusnya setiap hari diganti snack atau mnawarkan handuk baru",pos,pos,neut,neut,neg,neut,neg,neut,neut,pos
pelayan nya kurang memuaskan hanya di tnya air panas saja muka nya merengut dan secara terpaksa untuk membantu,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Saya suka, nyaman dan tenang, hanya saja kamar mandi sedikit berbau tapi buat saya tidak masalah ttp puas",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
Nyaman dan strategis.. cm kmar mandi kurang bersih... semoga lbh baik lagi. Thx airy,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
keren dan bersih hx sj lupa di ganti handux dan lupa dbersihkn selebihx oke,neut,neut,neut,pos,neg_pos,neg,neut,neut,neut,neut
"baik dan memuaskan,msh krg 2jam waktu check in kami sdh boleh masuk kamar,namun pas kami br masuk kmr toiletnya (closed)msh Kotor. Dan keset dpn toilet jg kotor",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
Lokasi hotel tidak di jalan utama. di kamar tidak tersedia tlp operator. serta lebih mirip tempat kost. Namun kondisi kamar bersih. free wifi juga blm ada sepertinya.,neut,neut,neut,neut,pos,neut,neut,neut,neut,neg
"AC ga dingin, kamar kurang terang, sehingga seperti agak kotor. Tp untuk harga segitu, termasuk oke. Lokasi strategis, ada waterheater",neg,pos,neut,neut,neg,neut,neut,neut,neut,neut
Bersih... rapih dan lumayan bagus kamar nya....nyamanlah utk istirahat. Tapi banyak semut kecil2..  kalau mlm air panas nya dingin. Gak ada pintu langsung ke lobby/resepsionis jadi harus turun dulu ke basement. Tapi sdh hari ke 4 masih betah tidur disini. ,neut,neg,neut,neut,pos,neut,neut,neut,neut,neut
TV gx ad chanel. toilet bermasalah ,neut,neut,neut,neut,neg,neut,neut,neut,neg,neut
"wifi tidak terhubung, kamar sedikit berbau lembab.",neut,neut,neg,neut,neut,neut,neut,neut,neut,neg
"pelayanan enak sih, mbaknya ramah,  tapi kurang sopan.  masa tamu di anggap teman sendiri,  di panggil nama, setau saya, ada aturannya terus yg bantu login wifinya malah koko yg punya bukan pelayannya. btw.  thanks. ",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"All is oke tapi untul bathroom agak bau, mungkin karena saluran airnya? Coba di check-lagi agar bau tak sedapnya bisa di kurangi. Thanks.",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
pelayanan kurang baik...menginap 2 malam cuma dapat snack+mineral sekali..harusnya 2x,neut,neut,neut,neut,neut,neg,neg,neut,neut,neut
parkir mobil kurang Luas...tidak ada snack...perlengkapan mandi baru disediakan saat ada komplain kamar mandi kurang bersih,neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Lumayan ayem, sayang ACnya banyak yg rusak jadi kurang dingin",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"Kamar bersih, rapih, semuanya enak, parkiran enak, tempat tidur nyaman, ac dingin, air hangat lancar, tv besar tapi kekurangannya cuma di handuk dan selimut belum disediakan.",pos,pos,neut,neut,pos,neg,neut,neut,pos,neut
"fasilitas kamar lengkap , cukup nyaman menginap di airy gambir cideng jakarta . tetapi di kamar bau rokok . padahal kamar yg saya tempati non smoking room .",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"(grand deluxe lt.dasar) kamar luas, toilet luas (walau aroma kurang enak kalau pertama dibuka), air ",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"Terima Kasih atas Fasilitasnya. Kamar Mandi (Air Panas) Ok. Tempat Tidur Ok. Lemari Ok. AC Ok Snack Ok. Tempat Strategis, dekat swalayan & tempat makan. Parkir Motor ada, tapi sempit. Wifi Lumayan. TV Sinyal sering kabur. Alat Sholat kurang lengkap, hanya tersedia Sajadah. Pintu Gerbang Komplek buka jam 05:00 s/d 23:00 wib.",neut,pos,neut,neut,neut,pos,neut,neut,neg,pos
"You get what you paid. Harga total untuk 3 kamar 1 malam cuma 324rban (pake promo airy) & di daerah Kemang! Lokasi oke, deket kemang. Kamar lumayan besar tp agak tidak sesuai foto. Karena bangunannya rumah, ukuran kamar berbeda-beda. Kolam renang oke. Tidak ada air panas untuk mandi dan Wifi nya ngga jalan (pdhl username dan password dah benar).",neut,neg,neut,neut,neut,neut,neut,neut,neut,neg
"nggak ada hot water buat mandi, kasihan sikecil mandinya nggak pakai air hangat...",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"seprai harus di cek,baru atau tidak.  yg lainya bagus, khususnya pemandangan mantap...",neut,neut,neut,pos,neut,neg,neut,neut,neut,neut
"Handuk tidak available di kamar, harus diminta dulu. Wifi tidak sampai ke dalam kamar, mungkin karena kamarnya di ujung. Siaran TV juga tidak bagus dan banyak semut, sebaiknya saran pakai TV cable.",neut,neut,neut,neut,neut,neg,neut,neut,neg,neg
"ga banget,kamarnya banyak sawang bedebu,lamou kamar mandi mmati,kamar mandi ga bersih parah deh",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
nyaman cuma kamar mandii bauu,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"Live like home. Punya ruang tengah buat jamu teman atau sekedar santai keluarga.. sayang di dlm kamar di dpn tempat tidur tidak ada tv.. jadi mau sambil tiduran tdk bisa, sementara sofa ruang tengah hanya cukup dua orang duduk tpi g bs tiduran..",neut,neut,neut,neut,neut,neut,neut,neut,neg,neut
"dengan harga 122.400 dapat kamar lumayan bagus. Bed Ok, AC dingin. Tingkatkan kebersihan kamar mandi, Entertainment juga perlu perbaikan, masa Tr**s TV doang yg jernih siarannya.. Mohon Plang nama Hotelnya dibuat besar dong biar gampang dikenali.. selebihnya pertahankan... ",pos,neut,neut,pos,neg,pos,neut,neut,neg,neut
"ktnya ada hot showernya ternyata gk ada, d buat di kasih air minum tpi nyatanya juga enggak. Mohon d perbaiki lagi. Thx",neut,neg,neut,neut,neut,neg,neut,neut,neut,neut
"suasananya seperti di rumah nenek, cukup nyaman. Sayangnya channel tvnya jelek dan ada kecoa serta kelabang di kamar mandi. Mgkn sebelum tamu masuk, disemmprot anti serangga dulu.",neut,neut,neut,neut,neg,neut,neut,neut,neg,neut
"Kamar cukup Bersih, sayang tidak sesuai dengan ekpetasi yg digbr...tlp kamar mati ada nyamuk ac tidak dingin tidak ada paket bathroom seperti biasa standar airy",neg,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Lokasi strategis, dekat dengan laundry, indomaret, tempat makan, pelayanan ramah, cctv, rental motor dan mobil, kamar bersih dan cukup luas, Ada air panas, AC, TV, WiFi. Kekurangannya hanya WiFi di kamar kurang kencang, jadi harus buka pintu atau duduk di depan kamar, Dan tidak ada keset di depan WC.",neut,pos,neut,neut,neut,neg,pos,neut,pos,neg
"toiletnya kotor, waktu itu sy sampai dihotel jam 13:15, utk check in hrs mnggu jam 2, trus ga berapa lama mas'nya bilang hrs nggu stengah jam lg. klo mau early check in hrs bayar 50rb padahal kamar jg sdh ready... karena sdh capek perjalanan akhirnya bayar 50rb. baru kali ini dpt pngalaman kurng mnyenangkn dari hotel airy... next ga ke hotel ini lg...",neut,neut,neut,neg,neg,neut,neg,neut,neut,neut
"1. kamar 209 , bau apek karena lembab di toilet plafonnya menjamur dan  lubang. 2. gelas buat minum di lantai 1 kotot dan tdk cukup 3. cukup sekali saja nginap disana. apa gunanya airy tdk bs keep standard",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"sarapan diantar ke kamar, pinjam mangkuk piring diantar, room servicenya OK bgt! dpt free snack sm air mineral tiap hr, kolam renang br dikuras pas menjelang weekend (jumat) jd gabisa renang deh :( di kamar mandinya ada hewan2 kecil tp overall oke bgt, ngintip kamar sebelah double bed kyknya lebih bersih. Next coba yg double bed aja pas kesini hehe",neut,neut,neut,pos,neg,pos,pos,neut,neut,neut
Kamar bagus dapat Snack dari hotel atau airynya semua yg ada dikamar berfungsi dengan baik WiFi kadang lambat kadang cepat tingkatkan lagi pelayanannya,neut,neut,neut,neut,neut,pos,neg,neut,neut,neg
"Pelayanan sangatttt tidak menyenangkan dari hotel ybs. Tidak merekomendasikan airy. Dan lambat dalam pelayanan, tanpa senyum & greetings",neut,neut,neut,neg,neut,neut,neg,neut,neut,neut
tempatnya ok bgt pas dapet ujung ...tapi kok kamarnya gak seluas digambar ya...gak ada sofanya tp bagus lha...kapan kapan mau sini lg ...ooo iya air panasnya kadang kluar kadang ndak aneh...,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"semua baik, lokasinya di tengah kota, yang perlu diperbaiki terkait layanan adalah : 1. ketersediaan sarapan (kami turun jam 9 kurang, nasgo abis dan roti tak ada serta meja kotor k/pelayan hanya 2 merangkap resepsionis) 2. lift tanpa alasan yg bisa dibenarkan dimatikan (padahal tdk ada perbaikan) shg saya yg terkilir dan ortu 80th harus via tangga",neut,neut,neut,neut,neut,neut,neut,neg,neut,neut
"pelayanan ramah, saran aja mungkin lebih diperhatikan water heater nya. Selebihnya, OK",neut,neg,neut,pos,neut,neut,pos,neut,neut,neut
"Kecewa sama pelayanannya, di aplikasi jam chek in jam 2 tpi pas sampe sana jam 2 blm bisa chek in dengan alasan tertentu Masih ada lagi kamarnya yg kotor sprei yg sperti blm dicuci, lantai kamar yg ada ceceran air pas pertama kali masuk trs yg parahnya sama sekali gak ada peralatan mandi sama sekali seperti handuk pasta gigi sabun dll  Harga murah tp mengecewakan",neut,neut,neut,neut,neg,neg,neg,neut,neut,neut
dapet cemilan. emang sih tidak sebersih seperti dihanggar 21. Tetapi masih oke kok tidak jorok.,neut,neut,neut,neut,pos,pos,neut,neut,neut,neut
"kamar sesuai yg di foto,  sarapan pg ny lmyn,  chek in cpt n ga pk deposit,  kurang ny di gang2 AC gak on,  keran wastafel kluar ny kecil,  yg lain2 ok lah",neg,neut,neut,pos,neut,neut,pos,pos,neut,neut
"check in di pukul 2 siang, coba wifi kamar gk connect2. Saat malam hari, bisa connect, tp lambat kali.",neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
saluran di kamar mandinya agak bau dan sdikit mampet di tmpat showernya tpi so far so good,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
Kamarnya bersih dan rapi. Kamar mandinya Lumayan. Makanan juga enak2 dan murah. tapi sayang wifinya lemot. thx,neut,neut,neut,neut,pos,neut,neut,pos,neut,neg
"Kamar bersih, lumayan bgt buat harga segitu...fasilitas oc, cma tayangan saluran tvnya gak semua bersih... lampu 2x mati, tp penanganannya masih sipp la... Agak ribut jga, suara2 dr luar terdengar dikamar.",neut,neut,neut,neut,pos,neut,neut,neut,neg,neut
"wifi gak connect, suasana kurang tenang karna ada renovasi di lobby, kamar lebih kecil dari keliatannya,  gak ada coffee maker di kamar padahal di fotonya ada, ada lalat di kamar dan susah ngeluarinnya karna jendela cuma kaca dan gabisa dibuka. ",neut,neut,neut,neut,neut,neg,neut,neut,neut,neg
"Ini adalah 1x sy pakai airy.Kesan 1 memang beda pelayanan dengan hotel berbintang,but fine.Kaget surprise dan seneng bngt dpt box meal free pula.Kebersihan kerapihan kamar keren dexh.Apalagi kamar mandi bathup mantabbb wes.sayang Ac kurang dingin,TV mati hidup swndiri berulang2 bahkan respon receptionist buruk.Internet juelek pollll.lumayan aja wes",neg,neut,neut,neut,pos,pos,neg,neut,neg,neg
wafinya gk terhubung,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"kali ini, kurang memuaskan untuk kamarnya.. pintu kamar susah di kunci, untuk seprei kasur masa banyak bolong2",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"enak bgt dapet sarapan, tapi wifinya kurang kenceng",neut,neut,neut,neut,neut,neut,neut,pos,neut,neg
"walaupun hotelnya dipindahkan karena alasan renovasi (dan kamar saya sepertinya di downgrade), tp keluarga tetap merasa nyaman. ac dingin, kasur empuk, air panas ada, tp langit2 banyak sawangnya, kamar mandi juga, tp overall okelah",pos,neg,neut,pos,neg,pos,neut,neut,neut,neut
"baik cuma buat masukkan kedepannya, kmren spreinya agak demek seperti blom kering, dengan kondisi musim hujan, menyarankan agar diperhatikan hal tersebut terima kasih",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"Oke saja, tapi Ac nya berisik banget dah.",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"nyaman, pelayanan baik, bersih. hanya saja ada beberapa fasilitas yg kurang terawat spt kotak snack yg rusak. selebihnya perfect, ingin kesana lagi. ",neut,neut,neut,pos,pos,neg,pos,neut,neut,neut
"ga recomended ac panas, bantal bau, dan ruangan ga sesuai yg di gmabr. beda bgt. thx airy",neg,neut,neut,neut,neut,neg,neut,neut,neut,neut
"mantap, namun ac kurang dingin",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"air kmar mandi nya agak kuning & berbau,  d'kmar tidur nya jg kaya bau tai kucing.... ",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
semua sudah bagus... kalo ada pilihan channel tv lebih banyak lagi tambah oke,neut,neut,neut,pos,neut,neut,neut,neut,neg,neut
"Banyak bantal, tapi semuanya bau. Arus tiba-tiba di off kan, supaya AC mati. jadinya gerah. Stop kontak hanya 1 titik, Untuk ruangan yang lumayan luas itu kurang. Saran, tingkatkan kebersihan. terima kasih",neg,neut,neut,neut,neg,neg,neut,neut,neut,neut
kebersihan kamar tidak terjaga. tapi pelayannanya baik,neut,neut,neut,neut,neg,neut,pos,neut,neut,neut
"kamarnya bagus, rapi, enak , AC nya aja yang kurang halus suaranya, sama pelayanan kurang memuaskan. dan, kalau sarapan itu harus guest yang minta, apa harus sudah disediakan ya? ",neg,neut,neut,pos,neut,neut,neg,neut,neut,neut
tempat tidur dan ruangan bersih hanya ac tidak berfungsi dgn baik,neg,neut,neut,neut,pos,neut,neut,neut,neut,neut
banyak komplein dr team saya kemarin.. ada beberapa kamar yg ac ya kurang dingin.. sprei ya agak kotor.. dan kalau bisa ada fasilitas air panas yaa.. yg plus ya.. petugas ya ramah dpt berkoordinasi dgn baik..  dan ada fasilitas Mobil golf untuk mengantarkan barang ke kamar yaa.. semoga menjadi lebih baik lagi yaa ,neg,neg,neut,neut,neg,neg,pos,neut,neut,neut
"ac kurang dingin,  tapi overall puas",neg,neut,neut,pos,neut,neut,neut,neut,neut,neut
"Kamar oke, ada ruangan untuk smooking area. Parkir lumayan aman. Dapat air mineral di dalam kamar dan pagi hari dapat breakfast gratis. Cuma tidak seperti di iklan tidak ada snack ",neut,neut,neut,neut,neut,neg,neut,pos,neut,neut
"Bersih, nyaman, tapi WiFi lola banget ",neut,neut,neut,neut,pos,neut,neut,neut,neut,neg
"Sarapannya variatif & enak. Pegawainya ramah2. Cuma kondisi kamarnya krg diperhatikan. Banyak coretan di dinding, sprei & handuk tidak setiap hari diganti",neut,neut,neut,neut,neut,neg,pos,pos,neut,neut
"overall kamar nya nyaman,  bersih, tp lokasi yang dtulis alamatnya salah. sehingga saya harus berputar putar Dan hampir salah rumah. (+): kamar bersih,  lokasi baik, dekat bandara, dekat convenience store (alfamart), petugas Ramah (-): waktu msk kamar bau lembab, mgkn hrs diperhatikan maintenance kamar,termasuk AC kamar saya tidak dingin.",neg,neut,neg,pos,pos,neut,pos,neut,neut,neut
ac dingin pelayanan lumayan baik. namun selimut dan bed agak kotor. kamar juga berbau ( moldy ),pos,neut,neg,neut,neg,neg,pos,neut,neut,neut
"pelanyanan  cukup  baik, cuman chanel  tv  ya , ada sedikit  masalah ",neut,neut,neut,neut,neut,neut,pos,neut,neg,neut
lumayan.. hanya saja kalau malam air kurang kencang dan air panasnya tidak terasa..,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
kamar cukup nyaman walaupun dpt kamar lt 5 dan tidak ada lift... pedugas yg cowok agak jutek..konfirmasi earlu cek in tp sampai di penginapan tyt tdk bs,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"1. banyak semut dan nyamuk. 2. handuk, selimut dan sprei tidak diganti selama 3 hari saya menginap. 3. Handuknya hanya disediakan 1 saja per kamar padahal saya berdua dalam 1 kamar. 4. hari kedua saya menginap, mereka telat memberi jatah minum dan jajan dan peralatan mandi. tunggu ditanya dulu baru diberikan. 5. kurang ramah. maaf dan terima ksh",neut,neut,neut,neut,neut,neg,neg,neut,neut,neut
"kamar bersih dan luas,tp sayangnya  wifi nga sampai kamar",neut,neut,neut,neut,pos,neut,neut,neut,neut,neg
"semua Ok, mantapp lah harga lumayan stff OK, tivi tu masangnya ketinggian musti ngedongak liatnya, bikin pegel leher^",neut,neut,neut,pos,neut,neut,neut,neut,neg,neut
"Kebersihan aja lagi yg perlu ditingkatkan, kalau yg lain sudah lumayan bagus dengan harga murah..",neut,neut,neut,pos,neg,neut,neut,neut,neut,neut
Dituduh mengambil remot tv dan merusak lemari. padahal kami tidak memakai lemari. Setelah dicari ketemu coba gimana ini,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
semua baikndr segi fasilitas dan pelayanan. minusnya di ac yg kurang dingin,neg,neut,neut,pos,neut,neut,pos,neut,neut,neut
"sebenarnya kamar baik tp kurang profesional, di kasih tau sarapan nasi goreng, mnta di anter jam 8.30 ehh dtg jam 9 itu pun d telpon dl dan yg dtg malah mie muah telor. hmmmmmm .",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"udah cape dari bandung pingin istrahat.udah dpt kamar,eh ac rusak malah dapat kipas angin. walau dapat pot 50rb.trakhr bangun tdr masuk angin. tempatnya bagus tapi gitu kalau soal pelayanan harus di tingkatkan lagi.dan kurang ramah.",neg,neut,neut,neut,neut,neut,neg,neut,neut,neut
tinggal di tingkatkan dan ke ramahan dan keyamanan buat para tamu terima kasih,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Cukup syekali. Selimut masih bau, bikin gak nyaman tidur. Yah sesuai harga lah...",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"yang berkesan adalah pelayanan dan sarapannya.. yang perlu diperbaiki adalah fasilitas peralatan mandi, siaran tv dan harganya sedikit diturunkan :-)",neut,neut,neut,neut,neut,neg,pos,pos,neg,neut
"ac kurang dingin,lantai kamar seperti tdk pernah di bersihkan alias kotortapi over all pelayanan dan penjaga y ramah dan sopan mohon d tingkatkan lagi kualitas kamarnya ",neg,neut,neut,neut,neg,neut,pos,neut,neut,neut
Ada sampah di dalam kamar. Tp selebihnya ok,neut,neut,neut,pos,neg,neut,neut,neut,neut,neut
"ruangan kurang bersih, ada puntung rokok di dalam kamar, plastik shower di ksmar mandi mulai menghitam, conplimentary item expired ",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
tidak ada cemilannya dan ruangannya tidak ada jendela,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"saluran tv cmn ada 3 channel lokal,snack tidak sesuai(kurang),wc bau,karena ini kost2an jd agak berisik di malam hari kemudian selimut tipis pula..plus nya hanya resepsionisnya ramah..",neut,neut,neg,neut,neut,neg,pos,neut,neg,neut
Bagus sih secara keseluruhan. Mungkin wifi nya yg  kurang karena belum sampai ke kamar dan kemarin mungkin lagi ga beruntung dapet kamarnya yg tv nya kurang jernih,neut,neut,neut,neut,neut,neut,neut,neut,neg,neg
bersih nyaman...  saya menginap lebih dari dua malam. Apakah snack dan minum hanya diberikan hari pertama check in? Padahal kan bayarnya sama harga. Saya minta minum lagi kena charge ð¯. Saya pikir akan dapat kan setiap harinya seperti di hotel lain. ,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
pertama masuk kamar lgsg pengen refund rasanya..  kamar mandi berkarat.  air bau karat.. wc berkarat jg.  dipan berdebu dan ada remah makanan. staf nya tdk profesional sprti penjaga kosan.  i'll never ever back here.  gak ssuai bgt sama gbrny.  hiks...  cuma stay kurang lbih 8 jam disni karena penerbangan pagi2 bgt. ,neut,neut,neut,neut,neg,neut,neg,neut,neut,neut
"Makanan , bisa di variasikan lagi saja masakannya. Karena terlalu sederhana, dan tidak sesuai dengan harga yang saya bayarkan untuk menginap disana. Terima kasih.",neut,neut,neut,neut,neut,neut,neut,neg,neut,neut
langit langit kamar mandi bocor perlu perbaikan. wifi tdk terjangkau. kayu pada pintu dan jendela sdh sip dgn air jadi aroma kamar jadi lembab. binatang spt semut pemakan kayu sering muncul dan mrk besar besar. sy mungkin akan cari tempat lain bila ke bali lagi.,neut,neut,neg,neut,neg,neut,neut,neut,neut,neg
"complimentary nya tidak sesuai, disebutkan 2 noodle, 2 fresh milk dan 2 snack tapi kenyataannya semuanya snack seribuan 6pcs. colokan utk air panasnya rusak. kulkas kurang dingin. wifinya lambat bgt, hot water kurang berfungsi airnya masih terasa dingin. utk kebersihan bed, room, kamar mandi ok.",neut,neg,neut,neut,pos,neg,neut,neut,neut,neg
kamar luas ac lama banget dinginnya + airnya lengket dan bau.,neg,neut,neg,neut,neut,neut,neut,neut,neut,neut
"Kamar mandi perlu ditingkatkan lagi, showernya kurang nyala",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"ac kurang dingin, mungkin karena udh tua kalibya.. efeknya kamar menjadi bau tidak sedap.. selebihnya sih ok",neg,neut,neg,pos,neut,neut,neut,neut,neut,neut
"kamar sih standard lah ya dg harga segitu, sarapan juga bisa diterima, tp ga ada tissue, kamarnya bau rokok, gda shampoo. tp bagi yang cuma buat tidur malem aja, cukuplah ya",neut,neut,neg,neut,neut,neg,neut,pos,neut,neut
Overall baik tapi kamar agak bau dan di lemari ada kecoa mati,neut,neut,neg,pos,neg,neut,neut,neut,neut,neut
"Tv kurg chanellnya,breakfast juga minim",neut,neut,neut,neut,neut,neut,neut,neg,neg,neut
Air panas di kamar mandi tidak bisa digunakan. Air tandon di kloset tidak bisa digunakan sehingga menyiram kloset dengan cara manual. Pintu kamar mandi tidak bisa di tutup rapat. Kamar mandi kurang bersih.,neut,neg,neut,neut,neg,neut,neut,neut,neut,neut
Kamar mandi bau bangeett... Breakfast tidak enak makannannya... Perlu ditingkatkan lagi pelayanannya..,neut,neut,neg,neut,neut,neut,neg,neg,neut,neut
"harga bersahabat. cuma seperti biasanya, kamar Airy itu pasti diberi room yg kurang strategis. kami diberi room basement. kebetulan wifi hotel error. karena room dibasement, Hp cuma nangkap signal 3G. lelet lah ceritanya. intinya kamar Airy selalu ditiriin.",neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"ruangannya oke, cemilannya mungkin ditambah roti atau kopi dan teh ya harga naik 5-10rb gapapalah biar seperti bintang 4, ohiya di fulmar house fasilitasnya tersedia air panas tapi diweb airyrooms fulmar gak tersedia air panas, sama securitynya mengintimidasi gak ramah juga sama tamu.",neut,neg,neut,neut,neut,neg,neg,neut,neut,neut
