processed_text,ac,air_panas,bau,general,kebersihan,linen,service,sunrise_meal,tv,wifi
Wifi jelek ,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
tidak Ada air panas Dan gantungan baju Di Dalam WC. seprei nya agak kotor walaupun sedikit. tp selain itu semuanya baik. ,neut,neg,neut,pos,neut,neg,neut,neut,neut,neut
"semua Ok, mantapp lah harga lumayan stff OK, tivi tu masangnya ketinggian musti ngedongak liatnya, bikin pegel leher^",neut,neut,neut,pos,neut,neut,neut,neut,neg,neut
Bagus tapi tidak dapat air mineral botol,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
pelanan kurang maximal lift mati wifi mati ketika ada petir.,neut,neut,neut,neut,neut,neut,neg,neut,neut,neg
"Suka&cukup nyaman selama 2 mlm di guesthouse ini.. Service memuaskan, mau apa2 pasti disiapkan,air hangat ok.. Pas bgt dapat bagian depan yg ada balkon mungilnya. Yg perlu diperbaiki sinyal wifi aja, kurang lancar.. Tapi kawasan otten pakai kartu 3 sinyal4G nya ok bgt. Tq @iry",neut,pos,neut,neut,neut,neut,pos,neut,neut,neg
"ac gk dingin, sumpek, toilet mampet.",neg,neut,neg,neut,neut,neut,neut,neut,neut,neut
not good. tidak ramah pelayananya,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"sudah 2x menginap disini tapi kali ini dpt kamar yg kurang bersih, kloset jg ga begitu bersih, bedny terasa per nya, tempat sampah rusak, sampe showerpun agak macet airnya,, cuman pelayanan ttp ramah..",neut,neut,neut,neut,neg,neg,pos,neut,neut,neut
"bagus, tapi kurang bersih",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
baguss tapi wifinyaa lemottt bangett,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
Pelayanannya kurang ramah.,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"tambahi guling, water heater mati, tapi dikasih kue makasih",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"mohon pelayanan nya lebih ramah lagi, recepcionisnya kurang ramah",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"kamarnya dicat ulang, kalau perlu didekor ulang biar kelihatan hidup, cerminny jangan cermin angker donk, gabisa ngaca ð, AC nya dibenerin donk biar ga mati2 sendiri,  tolong serangga2 dibasmi juga, tp petugas dan staff ramah maksimal!!! lokasi hotel dket pvj banget, lokasi bagus sayang kalau tdk dimaksimalkan, trims",neg,neut,neut,neut,neg,neut,pos,neut,neut,neut
"FO kurang informatif dan komunikatif.. Dapat kamar lantai plg atas, lmyn juga olahraga naik turun smbl bawa barang.. Overall kamar dan kebersihan lumayan.. Tas dari airy sudah kumal dan snacknya sudah melempem.. Tolong diperhatikan.. Thanks",neut,neut,neut,pos,pos,neg,neg,neut,neut,neut
"kamar bersih, bentuknya unik, tapi sinyal tv tidak jernih",neut,neut,neut,neut,pos,neut,neut,neut,neg,neut
"cukup, but keramahan yah agak kurang bagi kami.",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"ac-nya sdh tdk layak lagi,ruangan kamar kurang penerangan..selain itu sdh ckup baik",neg,neut,neut,pos,neut,neut,neut,neut,neut,neut
"Bersih..nyaman utk stay for a while..cuma air panas agak lama,mgkn krn bnyk yg pakai..Over all sudah bagus",neut,neg,neut,pos,neg,neut,neut,neut,neut,neut
Nyaman pelayanan sigap berasa di rumah.. Hanya saja soal privasi kurang krn penjaga rumah nya sering masuk kamar tanpa diminta di saat tamu tidak ada. ,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"kamar mandinya bau, dan lubang saluran air mampat dan penuh rambut sampai harus saya yang membersihkan. kurang meja kecil disamping tempat tidur. kamar agak kecil, tapi sangat nyaman.",neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
"sarapannya biasa saja , kebersihan kurang ",neut,neut,neut,neut,neg,neut,neut,neg,neut,neut
"yang berkesan jajan dan amenities nya lengkap. keren. hanya saja hptel yang bekerja sama sangat kurang. karena saat saya kesini tidak ada tisu toilet, air di termos bau, gula keras creamer keras, sepertinya sudah lama sekali tidak diganti. dan balkon juga jarang dibersihkan jadi berdebu",neut,neut,neut,neut,neg,pos,neut,neut,neut,neut
"Wifi nya kurang stabil, overall oke, bagus dan bersih.. pelayanannya ramah dan helpfull..",neut,neut,neut,pos,pos,neut,pos,neut,neut,neg
"bangunan baru, kebersihan ok ,, ga jauh dr jalan utama..perlu pengharum buat di toilet... tq",neut,neut,neg,neut,pos,neut,neut,neut,neut,neut
"kamar bersih dan nyaman, pada saat check in agak lama karena kamar masih blm slsai di bersihkan ",neut,neut,neut,neut,pos,neut,neg,neut,neut,neut
"Tempat tidur sangat keras, bantal besar dan keras, air panas tidak berfungsi, AC kurang dingin biasanya setiap saya menginap di hotel/kost/penginapan yang bekerja sama dgn Airy Room selalu dapat snack & peralatan mandi, tapi kali ini tidak 1 pun yang saya dapatkan ",neg,neg,neut,neut,neut,neg,neut,neut,neut,neut
Acnya kurang dingin .. Selebihnya baik,neg,neut,neut,pos,neut,neut,neut,neut,neut,neut
Tidak ada air hangat,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
pelayanannya kurang,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
terlalu berdebu dan kurang menarik ,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"ac kurang dingin,  tapi overall puas",neg,neut,neut,pos,neut,neut,neut,neut,neut,neut
"Kamar pas, tp nyaman. TV tidak berfungsi. Hanya pelayanan kurang ramah.",neut,neut,neut,neut,neut,neut,neg,neut,neg,neut
"pemandangannya bagus, hanya kurang tidak ada pemanas air di kamar mandi jadi yg bawa bayi sepertivsaya aga kesulitan karna air di sana terlalu dingin untuk bayi ",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"kebersihan perlu di tingkatkan,",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
lumayan.cocok buat salesman.. sayang tak ada air panas dan WiFi...,neut,neg,neut,neut,neut,neut,neut,neut,neut,neg
parrahh kamarnya. ac bocor. water heater ga berfungsi. air kotor. kamar mandi kotor kamar bau. sprei ada bercak2 sperma,neg,neg,neg,neut,neg,neut,neut,neut,neut,neut
"sayang, air panasnya ga terlalu panas , jd kalau mandi kedinginan. hhehe",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"kamar mandi agak kotor dan bau got, pelayanan karyawan hotel bagus, tempat parkir kurang luas.",neut,neut,neg,neut,neg,neut,pos,neut,neut,neut
"Ini adalah 1x sy pakai airy.Kesan 1 memang beda pelayanan dengan hotel berbintang,but fine.Kaget surprise dan seneng bngt dpt box meal free pula.Kebersihan kerapihan kamar keren dexh.Apalagi kamar mandi bathup mantabbb wes.sayang Ac kurang dingin,TV mati hidup swndiri berulang2 bahkan respon receptionist buruk.Internet juelek pollll.lumayan aja wes",neg,neut,neut,neut,pos,pos,neg,neut,neg,neg
"AC Tidak Dingin gak ada usaha lanjutan dari karyawan, kebersihan sangat sangat kurang.. baru kali ini kecewa pake airy..",neg,neut,neut,neg,neg,neut,neg,neut,neut,neut
tempatnya nyaman.. tp pemiliknya rada reseh.. hehehe,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Kamar hotel luas, no breakfast, no wifi, staff ga ramah cenderung jutek mungkin krn tamu sedikit dan gaji kecil, not recommeded, ga bakal balik lagi, kamar mandi kecil dan dipisah dgn toilet...aneh",neut,neut,neut,neut,neut,neut,neg,neg,neut,neg
"Fasilitas lumayan sesuai harga, ada makan paginya, dekat dengan stasiun cirebon, kamar mandi agak kurang bersih, air nya mengalir kecil, utk kedepannya mudah2an ada perbaikan khususnya fasilitas kamar mandinya, terimakasih ",neut,neut,neut,neut,neg,neut,neut,pos,neut,neut
"view oke lah,Ac nya jg dingin, kolam renang nya lumayan,  minus tidak ada air panas, tidak ada keset, tidak ada tempat sampah, seprei  nyuci nya tidak bersih. perbaiki lg kebersihan kamar nya . Thanks Airy , Over All sesuai harga lah ya.. ",pos,neg,neut,neut,neg,neg,neut,neut,neut,neut
pelayanan nya  kurang ramah dan tidak bersahabat...,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
sedikit kecewa. pelayanan nya kurang baik dari sebelum nya. dan airysunrisemeal nya kurang lengkap ,neut,neut,neut,neut,neut,neut,neg,neg,neut,neut
kebersihan ditingkatkan,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Masih ada pekerjaan interior, kondisi toilet masih basah, lantai kamar masih kurang bersih dan sprei banyak dijumpai bulu2 rambut",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Banyak bantal, tapi semuanya bau. Arus tiba-tiba di off kan, supaya AC mati. jadinya gerah. Stop kontak hanya 1 titik, Untuk ruangan yang lumayan luas itu kurang. Saran, tingkatkan kebersihan. terima kasih",neg,neut,neut,neut,neg,neg,neut,neut,neut,neut
"1. Jangan bawa mobil pendek karena parkir cm ada di basement dan curam sekali. 2. Ga perlu senyum, krna staff disini jg pelit senyum 3. Jam 8 pagi kamar udah diketok2 mau dibersihkan, annoying banget. 4. Fasilitas standar n lokasi di jalan ramai, Hati2 buat yg bawa anak2.",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"AC kurang dingin karena sudah lama, yg bagus kamar nya luas, dan airy rooms selalu ngasih snack Mungkin kebersihan nya perlu ditingkatkan untuk hotel ini",neg,neut,neut,neut,neg,pos,neut,neut,neut,neut
kamar kurang bersih,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Air panasnya tidak berfungsi dan kamar mandi baunya tidak enak,neut,neg,neg,neut,neut,neut,neut,neut,neut,neut
seprainya bau ompol.. kolam renangnya kotor.. ,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"fasilitas kurang karyawan gak ramah gk dpt snack pdhl seharusny dpt, peralatan mandi berbeda dgn hotel airy yg lain gk sesuai ac gk dingin kamar gelap",neg,neut,neut,neut,neut,neg,neg,neut,neut,neut
bersih..rrapi tapi pelayanan kurang,neut,neut,neut,neut,pos,neut,neg,neut,neut,neut
"TV tidak bersih, tidak dapat sarapan pagi, kamarnya tidak kedap sehingga suara dari luar terdengar.",neut,neut,neut,neut,neut,neut,neut,neg,neg,neut
"Pesen 2 kamar tapi besar kamarnya beda, banyak semut. Kamar mandinya pintu yg 1 gabisa ditutup. Gaada ac cuma kipas kecil bgt, ga gerah sih cuma pengep aja. Over all bagus.",neg,neut,neg,pos,neg,neut,neut,neut,neut,neut
"Sprei kusam, untuk 1 kasur pakai 2 sprei yang di sambung. Selimut tua banyak sobeknya kloset kotor westafel macet. Banyak kecoanya. Kasur banyak kutunya setiap pagi sampe sore berisik dari lantai atasnya",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
Ac kurang dingin dan banyak nyamuk :(,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"kami pindah kamar sampai 2x gara2 ac di kamar yg pertama mati, yg kedua g dingin dan disuruh tunggu ",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"Lantainya terlalu licin, apalagi di kamar mandi. Handuknya sudah lama, perlu diganti",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
tinggal di tingkatkan dan ke ramahan dan keyamanan buat para tamu terima kasih,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
sejauh ini dalam hal pelayanan nya cukup baik.. hanya saja kondisi sprei nya seperti kurang bersih.. ,neut,neut,neut,neut,neut,neg,pos,neut,neut,neut
Pelayanan kurang ramah..tdk ada air utk mandi..tempatnya pelosok susah di cari ,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"air buat mandi....kecil bgt, dan perawatan kebersihan sptnya minim banget.....seadanya, maintenance property nya payah",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
bagus cuma kurang bersih aja,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"kamarnya mantap, cuma airnya tidak panas....tapi over all  memuaskan",neut,neg,neut,pos,neut,neut,neut,neut,neut,neut
WC Bau,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"Handuk dan bedcover dekil, tapi selebihnya memuaskan, sesuai dg harganya.",neut,neut,neut,pos,neut,neg,neut,neut,neut,neut
"tempat bersih, lampu kamar kurang terang, bed cover nampak kotor / lusuh. pelayanan baik. tissue roll di bath room jamuran / bekas basah.",neut,neut,neut,neut,pos,neg,pos,neut,neut,neut
Pelayanan kurang ramah,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"pelayanan ramah, saran aja mungkin lebih diperhatikan water heater nya. Selebihnya, OK",neut,neg,neut,pos,neut,neut,pos,neut,neut,neut
"lift mati, ac tidak dingin, kamar lantai 3 dan kalo mau naik turun capek sekali",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
Pegawainya kurang ramah tapi kamarnya lumayan bersih sih,neut,neut,neut,neut,pos,neut,neg,neut,neut,neut
"lumayan,, tapi kamar agak kotor sepertinya lantai tidak dibersihkan",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Pelayanan ramah, tetapi tirai kamar mandi dan selimut kurang bersih.",neut,neut,neut,neut,neut,neg,pos,neut,neut,neut
pegawai kurang ramah,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"mantap, namun ac kurang dingin",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"Seneng bgt dapet snack tambahan dari airy. Lokasi hotelnya bagus, dekat dengan pusat kota. Cuma kurang empuk sedikit bantalnya hihi",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"tempatnya nyaman, bangunan baru...mungkin krn baru blom sempat d bersihkan...msh ad debu...tp overall nyaman, ramah utk tempat transit",neut,neut,neut,pos,neg,neut,neut,neut,neut,neut
Air panas di kamar mandi tidak bisa digunakan. Air tandon di kloset tidak bisa digunakan sehingga menyiram kloset dengan cara manual. Pintu kamar mandi tidak bisa di tutup rapat. Kamar mandi kurang bersih.,neut,neg,neut,neut,neg,neut,neut,neut,neut,neut
"kamarnya masih perlu dibersihkan,  karen kematen wajtu bermalam bau asap roko,  selebihnya pelayanan baik",neut,neut,neg,neut,neg,neut,pos,neut,neut,neut
ga di kasih peralatan mandi (kecuali handuk ada). ga di kasih air mineral juga.. ga ada wifi.. Selain itu OK ,neut,neut,neut,pos,neut,neg,neut,neut,neut,neg
"kamarnya bagus, pertama kali pakai airy ternyata dapet toolkit dan snack juga, cuma wifi hotelnya tdk bisa connect..overall bagus, apalagi diskon 80%",neut,neut,neut,pos,neut,pos,neut,neut,neut,neg
"Service kebersihan kamar kurang bagus, bau asap rokok dari connecting door kamar sebelah.",neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
"Resepsionis ramah, hotelnya lumayan dengan harga segitu, dpt harga murah 100rb/mlm, hanya saja kamar mandi rada kotor.  Tp lokasi cukup strategis",neut,neut,neut,neut,neg,neut,pos,neut,neut,neut
"kamar luas, nyaman, minus ac kurang dingin. selebihnya memuaskan. ",neg,neut,neut,pos,neut,neut,neut,neut,neut,neut
"Dari segi kamar cukup baik bersih nyaman,  tetapi utk ac nya berisik dan yg utama utk kamar mandi airnya jadi banjir apa bila setelah mandi pembuangan nya tdk sempurna hampir masuk ke ruang kamar dan juga licin sehingga tdk nyaman sekali, utk makanan tdk enak, tdk bervariasi ",neg,neut,neut,neut,neg_pos,neut,neut,neg,neut,neut
"Lokasi strategis, ditengah kota. Kamarnya kecil, tapi sesuai dengan harganya. Tidak tersedia air panas dan washtafel.",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"perlu ditambah pengharum di lemarinya. overall kamarnya bersih banger, nyaman, fasilitas lengkap, ac dingin.  kalau bisa sediakan line telepon untuk pemesanan taksi, karena letaknya cukup jauh dari jalan raya. ",pos,neut,neg,neut,pos,neut,neut,neut,neut,neut
Pelayanan kurang,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
sangat bgus. namun wifinya pada saat itu lgi mati jadi tolong d perbaik i,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
Pelayanan sangat buruk. Mohon diperbaiki,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
Pelayanan kurang ramah..kamar agak sempit..,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
Kebersihan ditingkatkan lagi,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
kamar mandi kurang bersih,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Sudah baik.. namun ditingkatkan lagi dari segi kebersihan kamar mandi.,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Kamar cukup nyaman, minimalis, reseptionis ramah, hanya saja air ac sedikit bocor dan mengalir ke pintu, dan air shower saat pertama kali dihidupkan agak sedikit bau, juga bagian atap kamar ada tikus, juga Channel TV sedikit, dan juga restaurant tutup sebelum jam 7 malam, padahal dibuku room service tertulis close jam 9 malam. Mohon diperbaiki.",neg,neut,neut,neut,neut,neut,pos,neut,neg,neut
overall sesuai hrg hanya minta tlong kebersihan ditingkatkan...utk kmr mandi khususnya...,neut,neut,neut,pos,neg,neut,neut,neut,neut,neut
AC kurang optimal atau dingin'y kurang,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
pelayanan kurang baik...menginap 2 malam cuma dapat snack+mineral sekali..harusnya 2x,neut,neut,neut,neut,neut,neg,neg,neut,neut,neut
kamar kurang bersih ... ac kurang dingin ...  mungkin karena hotel lama ya,neg,neut,neut,neut,neg,neut,neut,neut,neut,neut
Pelayanan memuaskan.. Kamar bagus.. Namun tolong dong.. Diadakan keset kaki di kamar mandi.. Biar nda basah klw dari kamar mandi.. Makasi... ,neut,neut,neut,neut,neut,neg,pos,neut,neut,neut
"airnya kecil, tempatnya jorok, bau, kotor, sprei dan sarung bantalnya seperti tidak diganti, tidak ada tempat parkir -not recomended-",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"kamar bersih, service oke, untuk menginap sangat amat nyaman,  untuk 1 orang juga terbilang cukup murah sesuai dengan budget. Hanya saja channel tv nya kurang bervariasi, kebanyakan channel tayangan islami. ",neut,neut,neut,neut,pos,neut,pos,neut,neg,neut
"Cukup nyaman.  AC agak kurang dingin.  letak kamar di lantai 3, no lift.",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"Kebersihan kamar mohon diperhatikan,  didalam kamar, bau toilet cukup menyengat",neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
"kebersihan kamar mandi dan kamar sangat kurang sekali,tidak sesuai dgn foto",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Kamarnya nyaman, sayangnya kamar mandinya bau",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
Tempat bagus dan besar tapi kebersihan kirang karena banyak rambut di bantal,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Ini sdh ke 7 kalinya nginap di Airy Grand Trk Mulawarman 21, kamar luas, bersih, menu sarapan  beragam,  cuma Wifi lemot kadang hilang2 trus cover closet lepas, tolong segera di ganti/ diperbaiki, demi kenyaman tamu, ks",neut,neut,neut,neut,pos,neg,neut,pos,neut,neg
kamarnya baik..tp air mandi hangatnya tidak ada dan makanan ringan dr airy tidak ada,neut,neg,neut,neut,neut,neg,neut,neut,neut,neut
ac nya sudah cukup lama sampai ga dingin .yg lain nya okeee,neg,neut,neut,pos,neut,neut,neut,neut,neut,neut
"Pelayanan kurang ramah, penjaganya yg cewek jutek judes, ga mau senyum.. kalo kamar sih memuaskan sekali cuma pelayanannya aja yg kurang..",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
pegawainya kurang ramah. yg seharusnya nyaman jadi ganyaman,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
kamar rapih + layanan memuaskan. tapi pintu kamar mandi & water heater perlu di perbaiki,neut,neg,neut,neut,neut,neut,pos,neut,neut,neut
"Kamar mandi perlu ditingkatkan lagi, showernya kurang nyala",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"pelayanannya ramah, gampang ditemukan lokasinyaa. tapi kamarnya kurang bersih dan kamar mandinya terdapat genangan air yang licin ",neut,neut,neut,neut,neg,neut,pos,neut,neut,neut
"Beberapa laci di meja TV dan meja rias banyak rambut. Mungkin rambut pengunjung sebelumnya. Overall rapi dan bersih. Dapat free snacks, free flow water, dan toiletris. Tapi sayangnya, penjaganya kurang informatif. Misalnya, ada dapur umum tapi tidak ada informasi lebih detail apakah bisa digunakan oleh tamu yang menginap atau tidak. ",neut,neut,neut,neut,neg,pos,neg,neut,neut,neut
"pelayanan sangat optimal. tentang snack, apabila memang snack sudah menjadi hak customer, maka ada baiknya untuk di refill setiap hari. sebab saya menginap disana selama 3 malam, namun snack hanya disediakan di hari pertama saja. terima kasih",neut,neut,neut,neut,neut,neg,pos,neut,neut,neut
"Live like home. Punya ruang tengah buat jamu teman atau sekedar santai keluarga.. sayang di dlm kamar di dpn tempat tidur tidak ada tv.. jadi mau sambil tiduran tdk bisa, sementara sofa ruang tengah hanya cukup dua orang duduk tpi g bs tiduran..",neut,neut,neut,neut,neut,neut,neut,neut,neg,neut
alamat g ktemu. di tlp g direspon... merugikan!!!!!!!!,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Lokasinya deket bgt dari halim. Karyawan juga ramah. Cuman sayangnya kamarnya kotor, seprei ada kotoran cicaknya, dan sepreinyaa bau. Kasur juga jeglong. Sedih banget. Semoga bisa lebih baik.",neut,neut,neut,neut,neg,neg,pos,neut,neut,neut
"Kamar oke, ada ruangan untuk smooking area. Parkir lumayan aman. Dapat air mineral di dalam kamar dan pagi hari dapat breakfast gratis. Cuma tidak seperti di iklan tidak ada snack ",neut,neut,neut,neut,neut,neg,neut,pos,neut,neut
"nyaman, dan dekat dengan pusat kota. cuman air panasnya (Water heater) panas banget.",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"alhamdulillah nyaman,..cuma ac mungkin perlu rajin di cek dan service,..suaranya agak keras dan kurang dingin... overall ok",neg,neut,neut,pos,neut,neut,neut,neut,neut,neut
"+ : pusat kuta. - : agak sulit menemukannya, CS tidak ada di tempat pada saat kami akan check in namun meninggalkan nomor telp. CS datang sekitar 15 mnt kemudian. CS tidak tau password wifi, bangunan tua dan sedikit seram, air mandi panas tidak ada. semua kamar di lantai 2 jadi harus menaiki tangga, sabun dan sampo tidak disediakan",neut,neg,neut,neut,neut,neg,neg,neut,neut,neut
"kamarnya kotor, shower kamar mandi rusak, pelayanannya tidak ramah dan tidak recommended untuk penginapan selanjutnya.",neut,neut,neut,neg,neg,neut,neg,neut,neut,neut
"kamar mandi nya kurang bersih, airnya asin",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"lokasi sangat strategis dekat dengan bandara dan cukup mudah ditemukan. pelayanan kurang ramah, kamar agak bersih tapi kamar mandi bau. air panas bekerja dengan baik. handuk hanya disediakan 1. ada kecoa kering di jendela dan serangga di kamar mandi. overal 3/5 not bad apalagi dengan harga yang sangat terjangkau.",neut,neut,neg,neut,neg,neg,neg,neut,neut,neut
"pelayanan kurang tanggap,, ",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"2 kali kesini, AC masih aja ngga seberapa dingin, alat mandi juga cuman sabun ngga ada shampo, air panas/hangat ngga berfungsi.",neg,neg,neut,neut,neut,neg,neut,neut,neut,neut
fasilitas tidak sesuaitidak ad air panas,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
saya kecewa karena tidak bisa cek in pada mlm itu dngan alasan boking lewat dari jam 12. padahal di menu pilihan di awal tertulis menginap mlm ini. ,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
lumayan tapi bantal airy nya sedikit kotor,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"pelayanan kurang, kamar kotor, servis tidak memuaskan.",neut,neut,neut,neut,neg,neut,neg,neut,neut,neut
Snacknya tidak ada. Apakah karena saya transaksi dengan promo 50%?,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
perbaiki pelayan yg belum cukup baik,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"View keren, alat mandi lengkap, cemilan+air minum ada, tapi kamer mandi ga terlalu bersih.. Seprei dan bed covernya sempet bau pesing, uda minta diganti tapi tetep bau meski ga pesing lagi.. Mohon diperhatikan.. Terima kasih airy ^^",neut,neut,neg,neut,neg,pos,neut,neut,neut,neut
"lokasi hotel seram banyak preman, air asin, kasur busa bukan springbed, kamar bau apek, tidak sediakan perlengkapan mandi tidak seperti hotel airyroom yg pernah saya sepesan di tempat lain",neut,neut,neg,neut,neut,neg,neut,neut,neut,neut
"receptionistnya baru bangun. pelayanan kurang ramah, sampai disana pun kamar belum disiapkan, padahal udah jauh banget dari jam check in, terus ac ga nyala dan harus nunggu lagi, waktu check out juga mengecewakan.. saya tidak ingin menginap dihotel ini lagi..",neg,neut,neut,neut,neut,neut,neg,neut,neut,neut
"sangat tidak layak, tua, berdebu, panas, pake kipas angin,, sangat kecewa",neg,neut,neut,neut,neg,neut,neut,neut,neut,neut
"awal konfirmasi reservasi respon resepsionis gak ngenakin..., setelah check-in ternyata kulkas belum bisa digunakan dan kamar mandi agak berbau..., tapi tak dengan harga ga bikin kantong cekak kamar luas dan better lahh...",neut,neut,neg,neut,neut,neut,neg,neut,neut,neut
"Handuk tidak available di kamar, harus diminta dulu. Wifi tidak sampai ke dalam kamar, mungkin karena kamarnya di ujung. Siaran TV juga tidak bagus dan banyak semut, sebaiknya saran pakai TV cable.",neut,neut,neut,neut,neut,neg,neut,neut,neg,neg
"MENGECEWAKAN, SAYA CUMA BERTAHAN 2 JAM DI HOTEL INI. - kran kamar mandi karatan - handuk bau - kamar berdebu - AC Bocor sampai seisi kamar basah, bocornya sangat parah - ada DEPOSIT nya 100rb. - hotelnya sama dengan Kos Kos an. - Wifi sangat lemah, jadi sa",neg,neut,neut,neut,neg,neg,neut,neut,neut,neg
Tempat nyaman tetapi pelayanan tidak bagus,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"kamarnya bagus,  fasilitas juga sprti hotel,  saya ga nyangka sprti itu..  cuma waktu mau check in lama,  yg jaga ga tau kalau adayg pesan kamar,  harus telpon sana sini,  klo bs list tamu sudah ada di penjaga,  jd lgsung tau,  dan tdk lama,",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Wifinya tidak jalan, sangat disayangkan. Ruangan terlalu gelap dan tidak ada jendela",neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
Jaringan tvnya kurang jernih tapi semuanya bagus dan nyaman ,neut,neut,neut,pos,neut,neut,neut,neut,neg,neut
pelayanan kurang ramah,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Air hangat di bathroom tidak berfungsi, sudah complain tapi tidak ada solusi, malam dan pagi mandi a",neut,neg,neut,neut,neut,neut,neg,neut,neut,neut
Kamar bau shower rusak washtafle rusak pengap kotor,neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
"interior memuaskan, pillow case sedikit apek, overall it's good",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"Suasananya kurang nyaman. Untuk menginap harus deposit 300,000. tapi bisa digantikan dengan KTP. ",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
bau kamarnya,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"kondisi kamar belum disapu,, kolong kasur banyak sampah,, kloset kotor,, bekas pipisnya ga disiram jorok. tolong sebelum tamu cek in di periksa dulu kamar dan yg lainnya. ",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
kamarnya rapih dan tidak berbau ..harus mempunyai alas kaki di kamar mandi nya,neut,neut,pos,neut,neut,neg,neut,neut,neut,neut
"Staff ramah, cuma wifi di kamar tidak terjangkau",neut,neut,neut,neut,neut,neut,pos,neut,neut,neg
"Kamar nya lumayan, wifi nya gak nyampe sampai kamar saya, kamar mandi bau, jorok ",neut,neut,neg,neut,neg,neut,neut,neut,neut,neg
