processed_text,ac,air_panas,bau,general,kebersihan,linen,service,sunrise_meal,tv,wifi
"semua Ok, mantapp lah harga lumayan stff OK, tivi tu masangnya ketinggian musti ngedongak liatnya, bikin pegel leher^",neut,neut,neut,pos,neut,neut,neut,neut,neg,neut
Water heater kurang panas,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
Per bagus wafi karna belum sampai ke kamar. Tambahkan menu untuk makanan di kantinnya,neut,neut,neut,neut,neut,neut,neut,neg,neut,neg
rumah di jadikan penginapan.udah gitu pas mau masuk pagar ny gak ada yg buka.kecewa besar di buat airy ini,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"nomer telpon susah d hubungi, g ada penjaga",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
lumayan dekat dgn perkotaan...  untuk kamar biasa dengan range harga segitu..  tp maaf handuk dapat 2 tp yg 1 bolong...  ,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
tempatnya nyaman.. tp pemiliknya rada reseh.. hehehe,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"kurang stopkontak, pemanas air kurang baik",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"kamar terasa pengap,addmill tidak sesuai",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"ok lah...,,, bisa dijdikan pilihan ð tpi hot showernya gk ada kamar laen kli yaak",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
hot shower tidak berfungsi,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
Kurang sopan,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"over all ok, kurang pewangi aja kamarnya, anak2 betah karna puas liat kereta",neut,neut,neg,pos,neut,neut,neut,neut,neut,neut
"kamarnya lumayan, cuma view nya kurang soalnya langsung genteng rumah orang. sedikit kecewa, baru kali ini nginep pake airy gaa dikasih camilan gratisnya. tempat tidurnya enak, bikin betah tidur. tapi sayang kamar mandinya kya gaa terawat, bau dan licin dan gaa ada air hangatnya.",neut,neg,neg,neut,neg,neg,neut,neut,neut,neut
Ngecewain banget pelayanannya.,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
remote tv ga ada,neut,neut,neut,neut,neut,neut,neut,neut,neg,neut
Overall Bagus nyaman. Cuma ada barang saya yang tertinggal dan pihak hotel tidak bilang kalau barang tertinggal,neut,neut,neut,pos,neut,neut,neg,neut,neut,neut
"oke sih, cuma fasilitas air minumnya aja agak dperhatikan, soalnya ada dispenser yang galonnya tidak di ganti2. ",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
semuanya bagus hanya saja orang merokok di luar ruangan asapnya msh tercium sampe dlm kamar,neut,neut,neg,pos,neut,neut,neut,neut,neut,neut
"lampu kurang terang, lantai kamar juga seperti belum dipel. semoga jadi lebih baik lagi. terima kasih",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
tidak ada cemilannya dan ruangannya tidak ada jendela,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
Bagus tapi tidak dapat air mineral botol,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"Makanan , bisa di variasikan lagi saja masakannya. Karena terlalu sederhana, dan tidak sesuai dengan harga yang saya bayarkan untuk menginap disana. Terima kasih.",neut,neut,neut,neut,neut,neut,neut,neg,neut,neut
Sayang sekali tidak ada sarapan apa2,neut,neut,neut,neut,neut,neut,neut,neg,neut,neut
jelek tdk ada makanan airy,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
sehari sebelum nya sudah request no kamar dan sudah ok. ternyata pada hari H nya dikatakan kamar ful,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
snack kamar tidak tersedia saat saya menginap,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"Kalau minta buku nikah itu di awal pas check in, bukan tengah malam",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
hot shower kadang bisa,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
Tidak ada hot shower,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"tidak jadi menginap, waktu datang pintu gerbang tertutup rapat, ditekan belnya ndak ada yg membuka ",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
hotel seperti rumah hantu gelap sepi dan tidak ada reseptionisnya,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
Hot shower tidak bisa. Selebihnya baik.,neut,neg,neut,pos,neut,neut,neut,neut,neut,neut
Tidak diingatkan pengembalian uang deposit pd saat check out.,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
snaknya tolong disediakan,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
Biasa aja sih makanan sayavminta di antar tapi tidak diantar antar,neut,neut,neut,neut,neut,neut,neut,neg,neut,neut
"Biasanya standard Airy cukup Bagus, kunjungan ini kamarnya perlu sedikit improve standar kebersihan dari pencahayaan mungkin bisa sedikit lebih terang dengan adanya teknologi lampu LED yang murah untuk meningkatkan occupansi, dan ngga Spoky, kamar sih luas tapi perlu peremajaan...mau lihat kamarnya silahkan lihat di Youtube Alfalegro Jalan Jalan",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Good abis remote TV rusak,neut,neut,neut,neut,neut,neut,neut,neut,neg,neut
Proses cekin sangat lama. Staff kebingungan. ,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Snak makanan ringannya ga ada sih, ",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
shower mati deh receptionisep kurang senyum ,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Tidak ada layanan untuk menonton televisi. Yang lainnya memuaskan, oke.",neut,neut,neut,pos,neut,neut,neut,neut,neg,neut
wafinya gk terhubung,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
LAYANAN MENGECEWAKAN!!! ,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
kotak snake airy ny kosong,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"Waktu itu saya ada acara di hotel dekat bandara jadi saya memilih airy kubu anyar untuk tempat stay semalam karna strategis tempatnya. Waktu itu saya tidak mendapat kamar deluxe karna full. Jadi saya dapetnya yang standard room dilantai 2 . Untuk deluxe room ada dilantai 1.  sarung bantalnya mungkin harus di beli lagi yang baru karena sepertinya sudah lama sekali ini terlihat adanya bintik2 hitam kecil yang walaupun sudah dicuci masih membekas, dan sikat gigi yang disediakan walaupun masih terbungkus plastik ternyata sikatnya sudah seperti sikat bekas pakai terlihat adanya rambut kecil menempel disikat dan sikatnya bruntusan. Jadi saya merasa tidak nyaman dengan semua itu. Staf receptionisnya ramah dan sigap membantu.",neut,neut,neut,neut,neg,neg,pos,neut,neut,neut
saya tlp tempatnya hp ga ada jawaban saya datangi ke sana jam 12 siang ternyata pagar terkunci....dan saya tidak bisa menginap di sana...... akhirnya saya cari hotel lagi....saya kecewa karena sdah bawa keluarga....,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
saya tidak dapat sendaldan snack,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"Saya dikunciin diluar , alesannya jam 12 malem di kunci ",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
lumayan bagus. Tapi pas kita lagi buru2 mau ke bandara pagi2 eh ternyata pagarnya terkunci dan pemiliknya ga ada di di sekitaran lorong. jadilah kita teriak2 ngetokin kamar 1-1 buat nanyain pemiliknya dimana. fiuh.,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
Pelayanan minta sarapan lebih pagi tdk bisa kami lakukan karena syaratnya harus jam 7 pagi baru ters,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"t4 nya oke n tenang .hanya sja, kamarnya agak kotor .sebelum tamu masuk kamar, harap dicek dlu",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
asik dikamar ada snack gratis dan air minum kamarnya bersih nyaman cuma air hangatnya aja suka ada suka ngk jd ngk bisa dipastikan kalau mau pake air hangat . thx,neut,neg,neut,neut,pos,pos,neut,neut,neut,neut
"Pertama & terakhir booking via airy, diberitahu o/ resepsionis bahwa terjadi overbooking via airy namun tdk ada konfirmasi ke saya, alhasil saya harus membayar biaya tambahan untuk upgrade kamar namun saya menolak, akhirnya dapat kamar di lt 3 (tanpa lift), remote ac & tv diambil o/ pihak hotel, besoknya belum check out listrik dimatikan tiba2 ",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"check in jam 7.30 malem, dikasih kamar 221 paling ujung jauh banget dari lift jd bumil tua yg lagi capek harus jalan lumayan jauh ke kamar. pas masuk kamar, kloset ga ada tutup dan ga ada lapisannya, jd kalo BAB/BAK pantat sakit. TV channel biasa dan wifi bad, air panas super lama panasnya, ac ga terlalu berasa. Nginep 2mlm, kapok.",neg,neg,neut,neut,neut,neut,neut,neut,neg,neg
yg berkesan ukuran kamarnya besar. yg perlu diperbaikin saluran ke tanki closet pipanya rusak. service pelayanan lebih ditingkatkan..,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Yang berkesan adalah pihak hotel berkenan memberikan makan sahur (sebagai ganti sarapan) waktu saya menginap di sini pada bulan Ramadhan. Yang perlu diperbaiki sekiranya handuk perlu diganti, plafon perlu dicat ulang agar bersih (ada plak hitam) dan mungkin kamar perlu dicek ulang (sepertinya ada air AC yang bocor menetes di kamar. Selebihnya baik.",neg,neut,neut,pos,neg,neg,neut,pos,neut,neut
lokasi beda dengan spot hotelnya. muter2 nyari sampe 20menit. nanya orang sekitar jg ga ada yg tau. ternyata cari yg namanya hotel 68 saja. orang baru tahu. kamar super mini. tidak ada lemari dan ac kurang dingin walau sudah di set 16 derajat. kamar mandi blm bersih dan masih bau sehingga harus disiram tiap sela. keamanan baik dan ramah,neg,neut,neg,neut,neg,neut,pos,neut,neut,neut
tempatnya enak... tapi disayangkan pegawainya tidak memperlakukan dengan sikap baik (sopan)pada saat breakfast...,neut,neut,neut,pos,neut,neut,neg,neut,neut,neut
mengecewakan. snack dan air mineral dari sponsor airy hanya untuk 1 customer sedangkan di pemesanan kamar maksimal 2 orang. handuk juga hanya 1 seharus 2 sesuai aturan yang tertera di aplikasi. walaupun guest house tapi pelayanannya sangat minimalis. shower air panas juga tidak berfungsi. sebaiknya di hapus dari layanan yang tercantum di aplikasi. ,neut,neg,neut,neut,neut,neg,neg,neut,neut,neut
"Awalnya cuma pengen coba dan membuktikan review nih hotel dan...taraaaaa...ternyata bener nginep dsini ga nyaman. Mulai dr kasir yg ga ramah sama sekali dan ga pasang senyum (please deh klo lg badmodd atau PMS better ambil cuti) dan ga ada CS yg stay ditempat jd kudu cari2 dulu, AC kamar yg ga dingin sampai kamar ga bs dikunci jg makanannya yg buat sya pribadi kurang enak...and finally terima kasih buat para tamu yg uda berbagi pengalaman....",neg,neut,neut,neut,neut,neut,neg,neg,neut,neut
"hotel bagus dan pemandanganya juga bagus. tp kusus buat kamat Airynya bener2 berbeda sekali dengan kamar lainya, kamar airynya banyak sarang laba2 tempat tidur yg sudah ga nyaman karena pernya berasa banget dibadan dan sudah miring2, ase dikamat juga tdak dingin apa lagi kamar tidak ada fentilasi sama sekali jadi makin berasa pegap.",neg,neut,neut,neut,neg,neut,neut,neut,neut,neut
murahhh.... cmn kirang bersih aja.. lantai msih blm keramik,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Penginapan harus pakai jaminan KTP dan uang 100 rb. Penjaganya sangat cerewet. Kamar sering diketok ,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
Staf Griya Amartha saling mengobrol berteriak di lorong di pagi buta sehingga mengganggu waktu beristirahat,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Lokasi cukup strategis meskipun di jalan satu mobil. Sprei set lebih ditingkatkan kebersihannya. Kamar & kamar mandi akan terasa lebih segar apabila diberi pengharum ruangan. Snack ada 3 macam cukup mengenyangkan utk sarapan. Air minum mineral botol sebaiknya yang 600ml, jangan 330ml karena terlalu sedikit ( dari sisi harga juga tidak beda banyak).",neut,neut,neg,neut,neg,pos,neut,neut,neut,neut
AC krg dingin,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"sebenarnya kamar baik tp kurang profesional, di kasih tau sarapan nasi goreng, mnta di anter jam 8.30 ehh dtg jam 9 itu pun d telpon dl dan yg dtg malah mie muah telor. hmmmmmm .",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Seneng bgt dapet snack tambahan dari airy. Lokasi hotelnya bagus, dekat dengan pusat kota. Cuma kurang empuk sedikit bantalnya hihi",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"Kapok nginep di sini petugas dan pemilik penginapan sama saja  tdk ada kesopanan tdk ada tata krama nya.Menerima customer hanya pakai sarung dan marah2 nunjuk2 krn kami telat datang (jam 22.10) penerbangan kami delay ,pdahal tertulis batas CI jam 23.00 dan lg siang sy sdh telp Airy klo dtg nya malam.Parkir mobil amburadul dijalanan tdk ada yg atur.",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Kamarnya besar dan nyaman. Mungkin karena lembab jadi ada spot2 tertentu seperti di ujung2 dinding berwarna hitam. Selain itu, resepsionisnya maupun kamar mandinya, semuanya baik.",neut,neut,neg,pos,neg,neut,pos,neut,neut,neut
"Overall oke sih untuk harga segitu. Cuma kamar mandinya bisa dibersihkan lagi. Lokasi oke, tinggal j",neut,neut,neut,pos,neg,neut,neut,neut,neut,neut
"mohon pelayanan nya lebih ramah lagi, recepcionisnya kurang ramah",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
Dari segi fasilitas nya sekarang kurang dari kamar mandi nya showernya tidak ada pengikatnya. Dari pelayanannya sedikit lebih d tingkatkan lagi,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"nyesel nginep di sini , order lewat airyroom tapi ngak dapat fasilitas airyroom sama sekali, ngecewain banget cekin juga harus nunggu 15menit , parkiran sempit cs jutek ngecewain lah intinya ",neut,neut,neut,neut,neut,neg,neg,neut,neut,neut
"ruangannya oke, cemilannya mungkin ditambah roti atau kopi dan teh ya harga naik 5-10rb gapapalah biar seperti bintang 4, ohiya di fulmar house fasilitasnya tersedia air panas tapi diweb airyrooms fulmar gak tersedia air panas, sama securitynya mengintimidasi gak ramah juga sama tamu.",neut,neg,neut,neut,neut,neg,neg,neut,neut,neut
Bagus.. Kurang ramah aja petugas nya ,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Bangunan kos-kosan, kamar bersih, kamar mandi kotor. Suasana sepi enak buat istirahat. Kesulitan mau",neut,neut,neut,neut,pos,neut,neut,neut,neut,neut
"karyawannya ramah... cuman, pada waktu c/i kamar sy belum di ser property airy.. saya tlf baru FO ny sadar klu sy itu c/i lewat airy (padahal sdh berikan fouchernya).ket  airynya ada air panas/dingin... tapi ketika saya mandi adanya cmn air dingin.. sy konfrmasi katanya cmn kamar standar jadi ga punya air panas. brti ket hotelx boong.",neut,neg,neut,neut,neut,neut,pos,neut,neut,neut
"positif: Lokasi strategis.. dari semua airy hotel yang pernah saya kunjungi.. cuma disini kamar tidur dibersihkan setiap hari.. handuk di ganti setiap hari.. camilan, air minum dan perlengkapan mandi dikasih setiap hari, jadi selama 3 hari disana saya dapat cemilan, air minum, perlengkapan mandi 3 set.. petugas ramah.. lokasi strategis.. di sekitar hotel juga banyak yang jual makanan.. overall oke banget buat harga segitu.. kebersihan memang benar2 dijaga.. recommended banget deh..  negatif: krn ga ada lift, jadi harus naik tangga.. waktu pertama kali datang, saya angkut tas ransel dan koper sendiri ke lantai 3.. padahal petugasnya melihat saya terengah2 berhenti di setiap tangga per lantai krn keberatan angkut barang tapi tetap ga dibantuin.. air panas nya ga hidup.. di area meja ga ada lampu.. jadi mau kerja juga ga bisa karena agak gelap..",neut,neg,neut,pos,pos,pos,neg,neut,neut,neut
"Pesen 2 kamar tapi besar kamarnya beda, banyak semut. Kamar mandinya pintu yg 1 gabisa ditutup. Gaada ac cuma kipas kecil bgt, ga gerah sih cuma pengep aja. Over all bagus.",neg,neut,neg,pos,neg,neut,neut,neut,neut,neut
"harganya sih murah,  tempatnya tenang,  teduh, ada kolam renang dan ac. namun bedcover dan sprei terasa belum di cuci,  kamar mandi alirannya tdk lancar krn sistem aliran lbh tinggi, lantainya berdebu dan botol minum bekas penginap sebelumnya di kamar harusnya dibuang. semoga lbh ditingkatkan lagi ya..  ",pos,neut,neut,neut,neg,neg,neut,neut,neut,neut
bersih sih kamarnya tp maaf kamar mandinya kurang brsih ada bekas rambut dipembuangan airnya wastapelnya jg kotor ada rambutnya..,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"nyaman,murah,bsh,,,semuanya sdh oke,snack,air mineral,tv,air pnas,ac,perlengkpan mnd. tinggal ac yg krg dingin.",neg,neut,neut,pos,neut,pos,neut,neut,neut,neut
"lingkungan asri, bangunan bagus. kebersihan seprai & bantal tolong diperhatikan. thx.",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
lebih ditingkatkan lagi untuk pelayanan nya,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
Kamarnya rapih & lumayan bersih Yang paling memuaskan pelayanan ramah Handuk bersih & wangi Dengan catatan beberapa bantal sudah terlihat agak kotor & ada yg agak bau Sisanya sangat murah & terjangkau Sangat recomended bagi org yg budgetnya terbatas,neut,neut,neut,neut,pos,neg,pos,neut,neut,neut
"Pelayanan resepsionist nya harus lebih di tingkatkan lg, tdk ramah dan jutek.. Herus nya sebagai resepsionist bisa memberikan pelayanan yg baik untuk para tamu.. dan tdk bisa request untuk late chekout.. over all ok, kamar lumayan besar. Handuk cuma dapat 1 padahal saya booking untuk 2 org.",neut,neut,neut,pos,neut,neg,neg,neut,neut,neut
"dengan harga 122.400 dapat kamar lumayan bagus. Bed Ok, AC dingin. Tingkatkan kebersihan kamar mandi, Entertainment juga perlu perbaikan, masa Tr**s TV doang yg jernih siarannya.. Mohon Plang nama Hotelnya dibuat besar dong biar gampang dikenali.. selebihnya pertahankan... ",pos,neut,neut,pos,neg,pos,neut,neut,neg,neut
Cukup baik hy perlu perawatan sj d bagian kamar mandi. ruangan cukup bersih. cm nyamuk msh byk.,neut,neut,neut,neut,pos,neut,neut,neut,neut,neut
"Kamar lumayan, kamar mandinya aduuhhhh. Tempat strategis, AC nggk berasa",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"Kamar lumayan bersih, meski ada beberapa berdebu tapi masi cukup nyaman. Air hangat, ac dingin, wifi cepat, karyawan sedikit kurang ramah, menginap beberapa hari, harusnya setiap hari diganti snack atau mnawarkan handuk baru",pos,pos,neut,neut,neg,neut,neg,neut,neut,pos
"kesiapan dan kesigapan staf perlu ditingkatkan. saat tamu baru tiba, seharusnya semua fasilitas sudah ada. tamu menunggu berjam-jam dalam kondisi lelah benarÂ² tidak nyaman. ",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"haha..keliatan kolam renang besar,gk tau buat anak2 kali ya...naik tangga lagi...kamarnya cukup luas dan bersih..cuma air di kamar mandi kecil. shower harus diganti...wifi gak ada...dapat kamarnya lt.3. naik tangga..bawa barang agak ngos2an. cuma untungnya ke mana2 dekat...",neut,neut,neut,neut,pos,neut,neut,neut,neut,neg
"Makanan ringan yg disuguhkan ada yg kadaluarsa. Saya nginap 2 hari tp tdk mendapat playanan sprti hal nya menginap 2 hari. Handuk, sabun, makanan, minuman tidak di suguhkan di hari ke 2. Dan kamar terlihat berdebu. Tidak ada cermin juga di kamar. Tolong tingkatkan lagi pelayanan di tempat ini. Trimakasih",neut,neut,neut,neut,neg,neg,neg,neut,neut,neut
"walaupun hotelnya dipindahkan karena alasan renovasi (dan kamar saya sepertinya di downgrade), tp keluarga tetap merasa nyaman. ac dingin, kasur empuk, air panas ada, tp langit2 banyak sawangnya, kamar mandi juga, tp overall okelah",pos,neg,neut,pos,neg,pos,neut,neut,neut,neut
"Sejauh ini sudah cukup baik tempat dan fasilitasnya, hanya kurang Snack dan minuman! ",neut,neut,neut,pos,neut,neg,neut,neut,neut,neut
"Nyaman, dengan kamar yang luas. Wifi bisa dengan lokal hotel dan bisa wifi.id. Akses ke sarana penting juga dekat.",neut,neut,neut,neut,neut,neut,neut,neut,neut,pos
overall everything was good before i took a bath. showernya rusak tidak bisa mengeluarkan air dengan baik. kasurnya cukup nyaman tetapi bantal terlalu tipis dan kurang nyaman. ac kurang dingin. but the price is affordable enough. thx airy,neg,neut,neut,neut,neut,neg,neut,neut,neut,neut
"nyaman dan sangat murah dengan kamar yang sangat bagus, namun sprei sedikit kusam dan ada sedikit noda, shower kurang berfungsi, dan lantai berdebu. walaupun begitu tetap recommended karena nyaman dan ada rooftop untuk sunrise  ",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
check in check out mudah.air hangat ada meski tak begitu lancar.ada dispenser di setiap lantai.parkir luas.kamar tak seluas seperti gambar.ada meja.tak ada lemari.saluran tv tak begitu jelas.lift dalam perbaikan.kamar mandi perlu ditingkatkan kebersihannya.,neut,neg,neut,neut,neg,neut,neut,neut,neg,neut
"resepsionis ny parah jam 12 mlm blm bisa tidur wifi sm tv kabel dimatiin jadi cuma bisa nonton semut sambil nyari semut di kamar,mana pintu keluar dikunci jd gk bisa cari makan atau pesen gofood.tp parah soal tp sm wifi",neut,neut,neut,neut,neut,neut,neg,neut,neg,neg
"Airy Progo adalah bangunan yang sama dengan Hotel Progo. sedang renovasi sehingga berisik. Breakfast siap jam 7, tdk ada perlakuan khusus jika check out seblm breakfast. Termasuk kami yg harus segera brkt seblm jam 6pagi. kamar luas,ac dingin,bersih. toilet tua dan tidak ada water heater. semoga lebih baik setelah renovasi",pos,neg,neut,neut,pos,neut,neut,neut,neut,neut
"Saya pesan yg twin bedroom. Di kasih yg single. Ada, 2 air mineral. Tapi biasanya ada Snack, tadi gak ada. Soalnya sebelumnya saya sudah 2 kali pesan @iry ada Snack nya ^^. Tp, thx buat numpang tidurnya yaaa",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"WC isn't working, AC isn't cool, sumpek gerah dan bad lighting di kamar. Dikasih gantungan kunci yang jelek, terus jatuh dan patah, akhirnya malah kliennya disuruh ganti 100rb padahal kuncinya kaya kunci kamar biasa, cuma ada semacam gantungan kartu nomer ",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"kamar nya bagus banget, nyaman cuman satu yg bikin kecewa dan gak suka yaitu orang yg nunggu / CS nya alias pelayan nya gak ramah sama sekali. cuman ngeliatin kaya org  judes. terus ketawa ketawa bikin tamu gak nyaman. tolong diperbaiki buat CS/ Pelayan mbak mbaknya. terimakasih",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"kamar luas, ac dan air tdk ad masalah. untuk breakfastnya enak. hanya saran untuk kebersihan banyak dan selimutnya d tingkatkan. overall, hotel ini lumayan.",pos,neut,neut,pos,neg,neg,neut,pos,neut,neut
"You get what you paid. Harga total untuk 3 kamar 1 malam cuma 324rban (pake promo airy) & di daerah Kemang! Lokasi oke, deket kemang. Kamar lumayan besar tp agak tidak sesuai foto. Karena bangunannya rumah, ukuran kamar berbeda-beda. Kolam renang oke. Tidak ada air panas untuk mandi dan Wifi nya ngga jalan (pdhl username dan password dah benar).",neut,neg,neut,neut,neut,neut,neut,neut,neut,neg
"yang perlu diperbaiki : pelayanan kurang ramah , perlengkapan seperti handuk,air minum snack dr airy tdk di kasih walaupun menginap lebih dr 3 !",neut,neut,neut,neut,neut,neg,neg,neut,neut,neut
"ac g seberapa dingin, air pembuangan mandi masih belum lancar, pasta gigi kering jd g bs di pakai, tapi so far..nyaman banget, pelayanan ok..kamar bersih..comfortable banget",neg,neut,neut,neut,pos,neg,pos,neut,neut,neut
"Untuk ukuran ekonomis ini udah sangat baik, perlengkapan mandinya lengkap, snacknya ada, saluran tv dan wifi juga ok.. hanya klo blh kasih saran dan komentar, seprainya krg bersih & mgkn bs ditambahin jemuran handuk.. mksh sblmnya..",neut,neut,neut,neut,neg,pos,neut,neut,pos,pos
free snack + sabun / shampoo airy gak ada... AC nya juga bocor air nya keluar di dlm ruangan... semoga di perbaiki tempat dan kinerjanya dimana hak buat konsumen...,neg,neut,neut,neut,neut,neg,neut,neut,neut,neut
"kamar luas bersih dan staff nya ramah,dari hotelnya cukup puas, box mill ariy nya tidak ada kata pekerja hotel mereka suda email ke pusat ariy tapi blm ada tanggapan dari ariy, tolong ariy direspon dgn cepat, jangan sampai penginap kecewa.  ",neut,neut,neut,neut,pos,neg,pos,neut,neut,neut
"PENGANTAR TAMU KAYA TAI, TAMUNYA DITINGGALIN, JALANNYA CEPET, GAK ADA SENYUMNYA TUH ORANG Tempatnya besar, kasur empuk, bersih, AC lumayan dingin, lemari tidak ada hanger, dalam toilet tidak ada shower gun untuk bilas setelah bab, air panas tidak fungsi tapi lumayam bangetlah untuk kualitas kamarnya",neut,neg,neut,pos,pos,neg,neg,neut,neut,neut
"Kamarnya lucu, tapi pelayanannya kurang memuaskan.. Masih 1 jam dari jam 12 untuk chek out, tapi sudah diteriaki dari luar kamar..  Chek out, chek out  Walaupun mungkin bukan untuk saya, tetapi saya jadi tidak nyaman dengan perlakuan seperti itu.. ð°",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
pelayanan nya kurang baik . tempat nya udah oke bagus bersih ..,neut,neut,neut,neut,pos,neut,neg,neut,neut,neut
"kebersihan kamar hotel baik, ac nya dingin, tempat tidur & selimut spreinya bersih dan nyaman. tapi, kamar mandinya krg bersih, wastafelnya mampet, untung ada air hangat buat mandi. keamanan hotel bagus, tempat parkir luas",pos,pos,neut,neut,neg,pos,neut,neut,neut,neut
"Kamar bersih, rapih, semuanya enak, parkiran enak, tempat tidur nyaman, ac dingin, air hangat lancar, tv besar tapi kekurangannya cuma di handuk dan selimut belum disediakan.",pos,pos,neut,neut,pos,neg,neut,neut,pos,neut
"1. Jangan bawa mobil pendek karena parkir cm ada di basement dan curam sekali. 2. Ga perlu senyum, krna staff disini jg pelit senyum 3. Jam 8 pagi kamar udah diketok2 mau dibersihkan, annoying banget. 4. Fasilitas standar n lokasi di jalan ramai, Hati2 buat yg bawa anak2.",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Lokasi strategis, dekat dengan laundry, indomaret, tempat makan, pelayanan ramah, cctv, rental motor dan mobil, kamar bersih dan cukup luas, Ada air panas, AC, TV, WiFi. Kekurangannya hanya WiFi di kamar kurang kencang, jadi harus buka pintu atau duduk di depan kamar, Dan tidak ada keset di depan WC.",neut,pos,neut,neut,neut,neg,pos,neut,pos,neg
"lokasi sangat strategis dekat dengan bandara dan cukup mudah ditemukan. pelayanan kurang ramah, kamar agak bersih tapi kamar mandi bau. air panas bekerja dengan baik. handuk hanya disediakan 1. ada kecoa kering di jendela dan serangga di kamar mandi. overal 3/5 not bad apalagi dengan harga yang sangat terjangkau.",neut,neut,neg,neut,neg,neg,neg,neut,neut,neut
pelayanan kepada tamu mohon di maksimalkan,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"fasilitasnya OK, tapi kurang untuk pelayanannya. ",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"bangunan baru, kebersihan ok ,, ga jauh dr jalan utama..perlu pengharum buat di toilet... tq",neut,neut,neg,neut,pos,neut,neut,neut,neut,neut
"Pelayanan recepsionis sih ok ya, ramah, baik banget, recommend. sayang kamar kurang sesuai detail airy terus nggada snack dan peralatan kamar mandi dr airynya. rapi sih, kurang wangi aja khususnya kamar mandi. Kedepan, Ditingkatkan lagi ya fasilitasnya ",neut,neut,neg,neut,neut,neg,pos,neut,neut,neut
