processed_text,ac,air_panas,bau,general,kebersihan,linen,service,sunrise_meal,tv,wifi
"Tolong kebersihan diperhatikan, bukan hanya kebersihan yang tampak di awal tapi menyeluruh terkait seperti nyamuk dan kecoak. Thanks.",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"semuanya bagus sesuai profile,dan harga promo untuk suite nya jg sangat murah..komplain cuma water heater yg kamar saya tidak keluar dan air keluar kecil",neut,neg,neut,pos,neut,neut,neut,neut,neut,neut
Hotelnya bagus lebih dari ekspetasi. tapi WiFi-nya jelek,neut,neut,neut,pos,neut,neut,neut,neut,neut,neg
View dan suasana oke tapi tempat tidurnya gak nyaman. Bangun tidur badan pegel jafi sering kebangun. Pesan 2 kamar yg satu air panas gak berfungsi dan lampu tidur mati 1. Kolam renang kotor seperti tdk terurus. Over all oke. Servicenya cepat dan ramah.,neut,neg,neut,pos,neg,neut,pos,neut,neut,neut
"Tidak ada nuansa airy room nya seperti tempat lain, air minum gelas bukan botol. Perlengkapan mandi dan makanan harus diminta. Tidak di ingatkan sarapan. Pelayanan sangat jelek. Thanks",neut,neut,neut,neut,neut,neg,neg,neut,neut,neut
"Pelayanan ramah, namun air panas shower perlu diperbaiki",neut,neg,neut,neut,neut,neut,pos,neut,neut,neut
"nggak ada hot water buat mandi, kasihan sikecil mandinya nggak pakai air hangat...",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"Untuk room dan fasilitas nya OK.. untuk staff nya very very bad.. ga ada senyum,, ga ada yg care,, proses c/o lama sekali,, trutama rcp yg bener tidak membantu sama sekali..",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"pelayannya kurang sopan, tertawa terbahak bahak dan menatap remeh tamu",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Kamar mandi bau banget, kamar gelap, overall ok utk hrg segitu. Tlg di di perhatikan lampu dan kamar mandi nya ya. Thankyou !",neut,neut,neg,pos,neut,neut,neut,neut,neut,neut
kamar ac gak dingin air mandinya kecil,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"harganya sih murah,  tempatnya tenang,  teduh, ada kolam renang dan ac. namun bedcover dan sprei terasa belum di cuci,  kamar mandi alirannya tdk lancar krn sistem aliran lbh tinggi, lantainya berdebu dan botol minum bekas penginap sebelumnya di kamar harusnya dibuang. semoga lbh ditingkatkan lagi ya..  ",pos,neut,neut,neut,neg,neg,neut,neut,neut,neut
Untuk backpacker sangat bagus.. cuma penjaga nya g mau buka pintu klo pulang lewat dari jam 11 malam,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Handuk kotor, pelayanan tidak sopan, sama sekali tidak nyaman.",neut,neut,neut,neut,neut,neg,neg,neut,neut,neut
lumayan...cuman kekurangan handuk,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
wifi kurang joss,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
kamar mandinya kurang bersih airnya asin,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Kamarnya luasss.. Kebersihan so so. Tapi karena besar kamarnya nyaman bgt,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Begitu masuk pertama, kesan yg diterima adalah jorok.. Mohon maaf, ad kotoran (eek) msh melekat di bibir kloset.. Seperti tidak dibersihkan.. Kemudian semakin malam, banyak kecoak bermunculan,, awalnya sy baca review dr app tetangga yg blg byk kecoak, sy tdk percaya.. Tp begitu mengalami sendiri,, sangat horor,, tidur jd tidak nyenyak..",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"awal konfirmasi reservasi respon resepsionis gak ngenakin..., setelah check-in ternyata kulkas belum bisa digunakan dan kamar mandi agak berbau..., tapi tak dengan harga ga bikin kantong cekak kamar luas dan better lahh...",neut,neut,neg,neut,neut,neut,neg,neut,neut,neut
"kamar bersih dan nyaman, toilet bersih, hot shower tidak ada, sarapan enak, channel tv (hampir) semua tidak bagus butuh perbaikan antena/saluran",neut,neg,neut,neut,pos,neut,neut,pos,neg,neut
kamarnya gak sesuai ac nya ada tp gak berasa dingin smpe kepanasan,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"lampu kurang terang, lantai kamar juga seperti belum dipel. semoga jadi lebih baik lagi. terima kasih",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"toilet tidak bersih, tidak ada bathmed, kitchen wastafel kurang bersih.",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"tempat tidur harus di ganti, kamar kotor ada bekas sampah cemilan di samping tv",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Yang berkesan pelayanannya ramah, yg kurang berkesan yaitu ac kamar meneteskan air dari bagian yg mengeluarkan angin. Solusi dari pihak hotel  yaitu menampung air tadahan pakai wadah.Semoga ke depannya bisa diperbaiki.",neg,neut,neut,neut,neut,neut,pos,neut,neut,neut
"kamarnya kotor,tidak ada tissue dan tempat sampah. lampu tidur dikamar juga mati,selimutnya hanya setengah badan saja.",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
sangat kotor dan bau sampah menyengat. ,neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
lebih dijaga kebersihannya trims,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"pelayanan baik, ramah, bersih. Sprei sma bantal aja yg perlu di perbaiki, krn warna nya sudah coklat2",neut,neut,neut,neut,pos,neg,pos,neut,neut,neut
kamar sudah cukup bagus dan luas. ac cukup lama baru dingin dan air kamar mandi agak bau pas dibuka pertama kali,neg,neut,neg,neut,neut,neut,neut,neut,neut,neut
bagus.. hanya kurang bersih aja.. mgkn masih dlm renovasi.. shower nya rusak .. ,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"JANGAN PILIH KAMAR DISINI Pelayanannya mengecewakan. Kami dibentak saat akan checkin alasannya karena nama kami blm terupdate. Kamar sangat kotor & tidak dibersihkan. Banyak rambut di wc. AC mati, dan tidak dapat handuk. CS dari airy pun tdk menggubris komplain kami. Kami bahkan telah menulis surat pembaca ke koran untk properti asal-asalan ini",neg,neut,neut,neut,neg,neut,neg,neut,neut,neut
kurangnya kebersihan kamar mandi dan lorong menuju kamar. untunglah pelayanan cepat tanggap,neut,neut,neut,neut,neg,neut,pos,neut,neut,neut
Tempat nyaman & Receptionist ramah. Hanya saat tengah malam ada tamu telpon didepan receptionist dg pintu pembatas ruangan dibiarkan terbuka oleh petugas malam yg berperawakan kurus shg suara terdengar di kanar. Secara keseluruhan baik.,neut,neut,neut,pos,neut,neut,pos,neut,neut,neut
"Dari segi kamar cukup baik bersih nyaman,  tetapi utk ac nya berisik dan yg utama utk kamar mandi airnya jadi banjir apa bila setelah mandi pembuangan nya tdk sempurna hampir masuk ke ruang kamar dan juga licin sehingga tdk nyaman sekali, utk makanan tdk enak, tdk bervariasi ",neg,neut,neut,neut,neg_pos,neut,neut,neg,neut,neut
"bersih nyaman, tp wifi ga nyala pada wakfu itu.",neut,neut,neut,neut,pos,neut,neut,neut,neut,neg
wifi tidak bisa connect,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"Suasananya kurang nyaman. Untuk menginap harus deposit 300,000. tapi bisa digantikan dengan KTP. ",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"air ny kecil jd susah mo keramas.., AC ny jg kecil n g isa diatur jd kepanasan bo2 ny..",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
banyak nyamuk dan kmr bau apek no wifi at room lt.2,neut,neut,neg,neut,neut,neut,neut,neut,neut,neg
sepray kasur dan bantalnya tidak diganti.. bau apek. kamar mandi peralatannya tidak terawat,neut,neut,neg,neut,neut,neg,neut,neut,neut,neut
internetnya lambat,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"semua Ok, mantapp lah harga lumayan stff OK, tivi tu masangnya ketinggian musti ngedongak liatnya, bikin pegel leher^",neut,neut,neut,pos,neut,neut,neut,neut,neg,neut
sy ngga jdi nginap kacauuuuj mau muntah sama bau kamarnya,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"Kamar 219. Tepat di sebelah rel KA. Untuk hotelnya secara keseluruhan s.d sarapan sdh baik/memuaskan. Untuk kamar lumayan mengecewakan karena handuk, kapstok, alas kaki di depan kamar mandi dan tissue toilet kudu diminta/tdk tersedia. Untuk hari kedua kami tidak mendapat snack free dan peralatan mandi airy.",neut,neut,neut,neut,neut,neg,neut,pos,neut,neut
"pelayanannya baik, hanya saja kamar mandinya kotor dan banyak kecoa. untuk lokasinya dekat dengan malioboro hanya saja tidak bisa dilalui roda 4 hanya bisa roda 2. overall good",neut,neut,neut,neut,neg,neut,pos,neut,neut,neut
"Airy Progo adalah bangunan yang sama dengan Hotel Progo. sedang renovasi sehingga berisik. Breakfast siap jam 7, tdk ada perlakuan khusus jika check out seblm breakfast. Termasuk kami yg harus segera brkt seblm jam 6pagi. kamar luas,ac dingin,bersih. toilet tua dan tidak ada water heater. semoga lebih baik setelah renovasi",pos,neg,neut,neut,pos,neut,neut,neut,neut,neut
"nyaman,ramah penjaganya,dekat pusat kota cuma air panas ga ada tapi ga papa sih bukan kota dingin kok btw semua ok lah",neut,neg,neut,pos,neut,neut,neut,neut,neut,neut
"sesuai harga, cukuplah, yg penting ramah, fyi : air panasnya berfungsi setelah 5mnt+ air keluar.",neut,neg,neut,neut,neut,neut,pos,neut,neut,neut
sangat mengecewakan. complain tdk ditanggapi ac dari awal check in sampe check out per 2 jam ac mati. untuk breakfastnya nasinya kurang enak,neg,neut,neut,neut,neut,neut,neut,neg,neut,neut
lumayan bagus. Tapi pas kita lagi buru2 mau ke bandara pagi2 eh ternyata pagarnya terkunci dan pemiliknya ga ada di di sekitaran lorong. jadilah kita teriak2 ngetokin kamar 1-1 buat nanyain pemiliknya dimana. fiuh.,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"selimut kurang panjang dan lebar untuk 2 orang, gambar tv jg tdk bgus, shgg tdk bs d tonton, tmpt sampah d kmr sdh sy kluarkan dpn kmr untuk dibuang oleh petugas, tp smpai mlm sy k homestay, sampah msh tdk d buang, biasanya d tmpt lain d bersihkan ada perbaikan air, shgg kotor d dpn kamar dan berisik",neut,neut,neut,neut,neut,neg,neg,neut,neg,neut
not good. tidak ramah pelayananya,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Awal masuk kamar, TV ga bisa berfungsi dgn baik. trus minta pindah kamar yg tv nya ga ada masalah tapi kamar baru nya ga di prepare dgn baik... lantai masih terasa berpasir...aroma kamar kurang sedap dan amenities  dan snack nya ga ada. saat itu ga ada satu pun staff yg care akan hal itu. ada sinar matahari yg masuk begitu terik lewat jendela kecil.. ga ada horden atau lapisan kaca yg bisa me reduce sinar itu. cukup mengganggu. Akhir nya saya minta di kembalikan ke kamar awal dgn minta siaran tv segera di perbaiki. aroma kamar mandi juga kurang sedap di awal tapi klw sdh di pakai bau nya hilang. other than that ok. tempat yg nyaman tenang utk beristirahat , staff nya ramah2 dan ada pantry nya yg menyedia kan Coffee tea + minuman cereal secara gratis 24 jam.",neut,neut,neg,neut,neg,neg,pos,neut,neg,neut
kamar ada semutnya. kamar mandi bermasalah. buangan air mampet..sehingga air meluber ke luar kamar,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Kamar mandi kotor, selama menginap 3hr2 mlm cm 1 d bersihkan, kamar kotor, minta keset kamar mandi lama, cm 1x d beri air putih",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
yg berkesan ukuran kamarnya besar. yg perlu diperbaikin saluran ke tanki closet pipanya rusak. service pelayanan lebih ditingkatkan..,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
tvnya mati2,neut,neut,neut,neut,neut,neut,neut,neut,neg,neut
"Kamarnya besar dan nyaman. Mungkin karena lembab jadi ada spot2 tertentu seperti di ujung2 dinding berwarna hitam. Selain itu, resepsionisnya maupun kamar mandinya, semuanya baik.",neut,neut,neg,pos,neg,neut,pos,neut,neut,neut
kamar panas... lantai kamar kotor peralatan housekeping di letak di lorong hotel,neg,neut,neut,neut,neg,neut,neut,neut,neut,neut
"satpamnya ramah dan sigap, wifinya kenceng, selain snack airy set ada tambahan coklat silverqueen. tp receptionisnya ga ramah, payah banget kayak keteteran gitu, kerjanya super manual, dan penampilannya kayak emak-emak habis beberes rumah seharian",neut,neut,neut,neut,neut,pos,neg,neut,neut,pos
tempatnya bersih hanya saja acnya kurang dingin,neg,neut,neut,neut,pos,neut,neut,neut,neut,neut
"kamar mandi kotor, ",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"kamar mandi sepertiny kurang layak... wc mampet,  wastafel jg mampet saluran air nya... pintu kamar mandi ditambal pake kantong plastik semoga bs diperbaiki ke depan nya... ac kurang dingin... ",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
Pelayanan kurang ramah,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Kotor, tidak ada air, jorok, tidak nyaman.",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"nyaman, pelayanan baik, bersih. hanya saja ada beberapa fasilitas yg kurang terawat spt kotak snack yg rusak. selebihnya perfect, ingin kesana lagi. ",neut,neut,neut,pos,pos,neg,pos,neut,neut,neut
Water heater kurang panas,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"KECEWA BANGET. GA WORTH IT. fasilitas ga lengkap, ga ada air minum dan tas peralatan mandi airy. tempat kumuh bau kotor, padahal harga 125rb. lemari rusak ac ga dingin lantai kotor. ga ngerti kenapa airy bisa masukin penginapan kayak gini. pdhl udh sering nginep di airy dan yg harga 125rb cukup bagus. gak usah nginep disini, cari yg lain aja.",neg,neut,neg,neut,neg,neg,neut,neut,neut,neut
"karyawannya ramah... cuman, pada waktu c/i kamar sy belum di ser property airy.. saya tlf baru FO ny sadar klu sy itu c/i lewat airy (padahal sdh berikan fouchernya).ket  airynya ada air panas/dingin... tapi ketika saya mandi adanya cmn air dingin.. sy konfrmasi katanya cmn kamar standar jadi ga punya air panas. brti ket hotelx boong.",neut,neg,neut,neut,neut,neut,pos,neut,neut,neut
"wifi tidak hidup, airnya bau, pelayanan kurang baik, mirip ngekost",neut,neut,neut,neut,neut,neut,neg,neut,neut,neg
"pengalaman hotel terburuk, pintu hotel jelek, ac tua kurang berfungsi, 1 hari pertama tidak disediakan selimut, selimut juga kotor, sprai dan tempat tidur kotor, tempat tidur juga ga spring bed, ventilasi wc jelek, jadi bau, air kotor, lantai kayu, tv kecil lama tidak terurus, pelayanan juga tidak memuaskan, hotel airy terburuk yang pernah ada.",neg,neut,neg,neg,neg,neg,neg,neut,neg,neut
"Lagi siap pulang udah di ketok2 sm masnya yg nanyanya kurang ramah. Dan HAnduk cuma di kasih satu,pintu kmar mAndi gbs ke tutup",neut,neut,neut,neut,neut,neg,neg,neut,neut,neut
"Pelayanan tidak baik, di kamar banyak semut. Saya menanyakan apakah ada semprotan nyamuk namun di respon dengan dingin dan cuek. ",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
kemaren kunci nya rusak jd kalo masuksusah buka nya dan wc nya kemaren agak kotor,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"pelayanan kurang tanggap,, ",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Bersih..nyaman utk stay for a while..cuma air panas agak lama,mgkn krn bnyk yg pakai..Over all sudah bagus",neut,neg,neut,pos,neg,neut,neut,neut,neut,neut
kamar wangi sekali. bersih. nyaman. cuma satu ac kurang dingin mas :(,neg,neut,pos,neut,pos,neut,neut,neut,neut,neut
lokasi hotel strategis dekat mall SKA. kamar tidak terlalu luas namun cukup bersih. kamar mandi pun sempit. hot shower airnya panas. menu breakfast bervariasi banyak dan enak. wifi tidak bs konek.,neut,pos,neut,neut,pos,neut,neut,pos,neut,neg
standarlah nyamannya... cuma keset kaki di wc gak ada...  jadi kotor kamar,neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
Kamar mandi kotor dan bau. Tidak ada air panas.,neut,neg,neg,neut,neg,neut,neut,neut,neut,neut
Wifi gk nyampe lantai atas,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
untuk kamar bagus dan bersih. dapet breakfast lumayan banyak pilihan. cuma air kamar mandi nya berbau dan berwarna kuning.,neut,neut,neut,neut,pos,neut,neut,pos,neut,neut
"letaknya mudah ditemukan, dekat dengan tempat makan, tapi AC tidak terlalu dingin, lampu ada yg gak bisa nyala, WiFi juga gak sampe ke kamar, sinyal hp juga susah",neg,neut,neut,neut,neut,neut,neut,neut,neut,neg
Sandalnya gak ada...gratis WiFi katanya ternyata tidak dikasih passwordnya aneh,neut,neut,neut,neut,neut,neg,neut,neut,neut,neg
"Pelayanan ok, tapi... kamarnya agak pengap AC sudah agak tua dan berisik.",neg,neut,neg,neut,neut,neut,pos,neut,neut,neut
"dekat dg jatimpark 2, kamar bersih cuma pada saat datang guest house sedang di renovasi jd banyak debu. saat itu saya bawa 2 bayi. jd keluar hotel hanya untuk ke jatimpark saja",neut,neut,neut,neut,pos,neut,neut,neut,neut,neut
"kamar bau, shower tidak bagus. pertama kali saya nginap disana. suasana kamar enak. tapi pas untuk kedua kali menginap disana suasana kamar tidak enak. apa mungkin karna saya ambil dengan potongan diskon makanya saya dapat kamar yg tidak bagus",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"kamar panas meski ada ac, proses check in tidak lancar karena bertepatan dg penjaga penginapan sedang tidak ada di rumah. ",neg,neut,neut,neut,neut,neut,neg,neut,neut,neut
"kamarnya baik, namun AC nya tdk dingin..(suasana kamar seperti tdk ada AC) sarapannya lumayan banyak pilihan.. thanks airy",neg,neut,neut,neut,neut,neut,neut,pos,neut,neut
"Kamar mandi nya tdk wangi, tidak ada air panas nya di shower. Awal nya ac kurang dingin",neg,neg,neg,neut,neut,neut,neut,neut,neut,neut
"kamar luas dan bersih hanya kamar mandinya yang kurang terawat, sarapan juga banyak variasinya, lokasi di pinggir jalan dan dekat mini market",neut,neut,neut,neut,pos,neut,neut,pos,neut,neut
"kurang stopkontak, pemanas air kurang baik",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"Kamarnya lumayan luas,  enak nyaman,  pelayanannya ok,  tpi syng di dlm kamar msih kotor,  tempatnya sunyi  soalnya  jauh agak kedalam tempatnya ",neut,neut,neut,neut,neg,neut,pos,neut,neut,neut
kamar bagus bersih hanya staff rata2 kurang ramah garing bgt ,neut,neut,neut,neut,pos,neut,neg,neut,neut,neut
"murah, kamar agak bau",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
pelayanan kurang ramah,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"tidak sesuai ekspektasi kamar sempit,  kotor, almari baju tidak ada, kamar mandi kotor,  air kecil, air panas mati... satpam ramah... *nb: perlu perbaikan fasilitas.. ",neut,neg,neut,neut,neg,neut,pos,neut,neut,neut
"kamar nya bersih, tempat nya nyaman, toilet nya ya lumayan bersih, cuma kloset air nya rusak, hanya kendala di kloset dan air panas untuk di lantai 1. trims airy ",neut,neg,neut,neut,pos,neut,neut,neut,neut,neut
"cukup baik. kekurangan tamu tidak di antar ke kamar. satpam sangat ramah, saluran tv jernih, sarapan pagi enak, selimut tebel. pokoknya rekomen bgt lah",neut,neut,neut,neut,neut,neg,neut,pos,pos,neut
"hotelnya bersih...... pelayanan nya baik, staffnya ramah.  tapi air panasnya tdk berfungsi.",neut,neg,neut,neut,pos,neut,pos,neut,neut,neut
kamar nya kotor,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Kamar oke, ada ruangan untuk smooking area. Parkir lumayan aman. Dapat air mineral di dalam kamar dan pagi hari dapat breakfast gratis. Cuma tidak seperti di iklan tidak ada snack ",neut,neut,neut,neut,neut,neg,neut,pos,neut,neut
Sayang Wifi Gak Bagus Mesti Keluar Kamar,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
handuknya sudah tidak layak pakai. :( showernya bocor.,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"Kamar bersih, AC dingin, tapi sarung bantal + seprei engga bersih, masih ada noda, jadi kurang nyaman, minta yang baru tetap masih ada nodanya",pos,neut,neut,neut,pos,neg,neut,neut,neut,neut
"lokasi hotel seram banyak preman, air asin, kasur busa bukan springbed, kamar bau apek, tidak sediakan perlengkapan mandi tidak seperti hotel airyroom yg pernah saya sepesan di tempat lain",neut,neut,neg,neut,neut,neg,neut,neut,neut,neut
"Suasana hotel jadul menyenangkan, kayak di China Town di mana gitu. Dekat dengan Stasiun Gambir. Para staff hotel ramah. Sarapan enaaaaaak. Fasilitas kamar berfungsi baik. Wifi tidak terlalu kuat (karena kamar di lantai 5). Worth it untuk yang suka nuansa zaman dulu. Terima kasih  Airy Rooms!",neut,neut,neut,neut,neut,neut,pos,pos,neut,neg
"pelayanan pegawai kurang ramah, dan suasana terlalu berisik",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"SANGAT TIDAK MEMUASKAN!!! Kamar penuh nyamuk,minta obat nyamuk semprot saja tidak ada.dinding penuh dengan nyamuk mati.dalam semalam bisa membuh 20 nyamuk.kamar mandi juga kotor",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
keren dan bersih hx sj lupa di ganti handux dan lupa dbersihkn selebihx oke,neut,neut,neut,pos,neg_pos,neg,neut,neut,neut,neut
"kasur kotor, wc aroma tidak sedap, tidak ada pengharum ruangan, seperti tidak di rawat, cat tembok terkelupas, bed cover kotor, keran tidak bisa, tapi saya tidak tau apakah kamar selai. itu berbeda. saya harap segera di perbaiki apa yang mestinya butuh di perbaiki.",neut,neut,neg,neut,neg,neg,neut,neut,neut,neut
"Kamarnya pengap, kamar mandi agak kotor di bagian pojokan wastafel dan ubin dibawah pintu kamar mandi. Kondisi macab kamar dekat pintu tidak safety. Tidak mendapatkan air hangat pas check-in kondisi hujan/welcome drink. Makanan breakfast tahu isi agak bau",neut,neut,neg,neut,neg,neg,neut,neg,neut,neut
"NOT RECOMMENDED soalnya sering air mati, ga ada air panasnya, tamu berkunjung cm boleh 5mnt aja, karyawannya judes bgt.. ",neut,neg,neut,neut,neut,neut,neg,neut,neut,neut
bau. kotor banyak semut,neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
"rekomendasi untuk liburan keluarga , kekurangannya setelah beberapa kali menginap air mandi/ shower tidak bisa panas.....ð¥ð¥ð¥ð¥ð¥",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
tvnya jadiin tv satelit dong biar asik,neut,neut,neut,neut,neut,neut,neut,neut,neg,neut
tinggal di tingkatkan dan ke ramahan dan keyamanan buat para tamu terima kasih,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
tidak melayani dengan baik ,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"sangat bagus, tapi airnya bau",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"cozy, pas deh buat yg budget cuman ga ada selimut, ",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"Lokasi berada di tempat yg jauh dr kebisingan kota. Bangunan lama. View bagus, kolam renang viewnya gunung Salak tp kolamnya kotor. Kamarnya penerangan sangat kurang, remang-remang. Kasur keras. Channel TV gambarnya jelek. AC dingin. Air panas tidak fungsi. WC bagus. Overall sesuai dengan harga yg tidak terlalu mahal.",pos,neg,neut,neut,neut,neut,neut,neut,neg,neut
Tidak nyaman kamar mandi bau ngga ada gantungan baju dan lingkunganya  berisik.,neut,neut,neg,neut,neut,neg,neut,neut,neut,neut
"kamar nya bagus banget, nyaman cuman satu yg bikin kecewa dan gak suka yaitu orang yg nunggu / CS nya alias pelayan nya gak ramah sama sekali. cuman ngeliatin kaya org  judes. terus ketawa ketawa bikin tamu gak nyaman. tolong diperbaiki buat CS/ Pelayan mbak mbaknya. terimakasih",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"good, kamarnya enak. Cuma batre remot tvnya abis. Jdi tlng lbh di perhatikan lgi fungsi kelengkapannya. Sisanya oke Thx",neut,neut,neut,pos,neut,neut,neut,neut,neg,neut
"masih ada rambut2 di seprai kasur, dan seprei kasur tidak bersih terdapat noda2..",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"haha..keliatan kolam renang besar,gk tau buat anak2 kali ya...naik tangga lagi...kamarnya cukup luas dan bersih..cuma air di kamar mandi kecil. shower harus diganti...wifi gak ada...dapat kamarnya lt.3. naik tangga..bawa barang agak ngos2an. cuma untungnya ke mana2 dekat...",neut,neut,neut,neut,pos,neut,neut,neut,neut,neg
"Airnya kecil dan sprei gak diganti, masih ada noda bekas tamu sebelumnya",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Sprey.nya ada oil atau noda apalah...sdh minta ganti tapi tetap ada. huhuhu Kamar mandi kotor, bau... hixx",neut,neut,neg,neut,neg,neg,neut,neut,neut,neut
kamar kotor... tidak ada perlengkapan snack dan mandi dari airy,neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"(+) kamar lumayan luas, kasur nyaman, sprei bersih, rapi dan aminities lengkap. ada welcome snack, dan kamar dibersihkan setiap hari. (-) bangunan dan hotel model lama, colokan hanya ada 1, siaran tv bnyak yg g da sinyal nya, pass wifi tdk diinfo, fo tidak ramah, sarapan tdk dihidang, ac kurang dingin n berisik",neg,neut,neut,neut,pos,pos,neg,neg,neg,neg
Sya puas menginap di hotel ini dari segi harga sangat terjangkau acbagus keaman bagus kebersihan juga bagus yang hanya air panas gak panas ,pos,neg,neut,neut,pos,neut,neut,neut,neut,neut
"ktnya ada hot showernya ternyata gk ada, d buat di kasih air minum tpi nyatanya juga enggak. Mohon d perbaiki lagi. Thx",neut,neg,neut,neut,neut,neg,neut,neut,neut,neut
Pertama datang saya dikasih kamar yg buat berdua padahal saya memesan kamar yg untuk berempat dan tdk ada desain nya airyroom di kamar dan tdk dapat snack kalo tidak di komplain pokok nya kecewa menginap disini,neut,neut,neut,neg,neut,neg,neg,neut,neut,neut
"sangat kecewa!! pelayanan tidak ramah, bagi yg mengantar hanya diberi kursi baso! dan setelah di lihat kamar adalah kamar dadakan yg tadinya dapur!! tidak sesuai dengan di foto. kamar mandi tidak ada air panas, gantungan pun tak ada. bahkan lampu kamar tidak bisa d matikan karna saklarnya tidak ada di kamar! menyesal pesen disini! payah!",neut,neg,neut,neut,neut,neg,neg,neut,neut,neut
baju hilang ga tanggung jawab.. sariah tp ada pencuri nya pelayanan buruk,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Kamar hotel luas, no breakfast, no wifi, staff ga ramah cenderung jutek mungkin krn tamu sedikit dan gaji kecil, not recommeded, ga bakal balik lagi, kamar mandi kecil dan dipisah dgn toilet...aneh",neut,neut,neut,neut,neut,neut,neg,neg,neut,neg
"Kamar baik, semua sesuai dengan yang dijanjikan airy rooms, tapi untuk pelayanan hotel dan kebersihan harus ditingkatkan lagi. Sarapan cuman ada mie dan telur orak arik, sangat kurang.",neut,neut,neut,pos,neut,neut,neg,neg,neut,neut
"kamar hotelnya kurang bersih, udh gt sepi pengunjung (ga tau deh kenapa), jd aga horor...  sebenernya untuk fasilitas dan tempatnya enak bgt .. itu aj sih yg perlu di tingkatan. ",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Wifi gak berjalan terlalu baik.  Tapi overall bagus..  ,neut,neut,neut,pos,neut,neut,neut,neut,neut,neg
"menurut saya hal yang paling menonjol di sini yaitu wifi yang super duper ngebut, lancar jaya. bed empuk sprei bersih. handuk wangi, tempat bersih, kecuali toilet sedikit kotor namun tidak jadi masalah. saluran telivisi masih sedikit. AC-nya tidak berasa. penilaian ptibadi saya 8,5/10",neg,neut,neut,neut,pos,pos,neut,neut,neg,pos
"Kamar baguss, rekomen lah buat nginap. Kamar mandi nya kalo bisa di beri pewangi supaya lebih nyaman",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
