processed_text,ac,air_panas,bau,general,kebersihan,linen,service,sunrise_meal,tv,wifi
"horor, lampunya satunya mati, bau pengap, tv nya tiba2 mati sendiri",neut,neut,neg,neut,neut,neut,neut,neut,neg,neut
bagus kamar agak lembab kamar mandi sedikit kutang terawat ada injil didalamnya utk yg muslim jgn terkejut makanan insha Allah halal,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
Kamar bau shower rusak washtafle rusak pengap kotor,neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
"Lokasi strategis, cuma ada jam malam. Jalan di portal di atas jam 10 malam. Ini menginap yang kesekian kali. Cuma yang terakhir agak mengecewakan. Karena AC mati, jadi panas sekali. Handuk dan perlengkapan mandi cuma satu, padahal harusnya dua. harus minta dulu baru dikasi. Wifi nya mati. Remote TV mati, ganti chanel ga bisa, karena TV ga ada tombol manualnya. sebelumnya ok-ok saja disana. tp pengalaman terakhir mengecewakan.",neg,neut,neut,neg,neut,neg,neut,neut,neg,neg
"Menginap di airy room selalu berkesan. Staff ramah, pelayanan prima dan kolam renang y yg membuat anak2 betah berlama2 disini. Utk room bersih, nyaman, tidak terlalu luas tp jg tidak terlalu sempit karena masih bisa space ekstra bed. Kamar mandi luas, cm agak sedikit bau tak sedap. Wifi room ok banget. Over all ok banget airy room",neut,neut,neg,pos,pos,neut,pos,neut,neut,pos
tidak ada selimut. kamar mandi kotor,neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Sedang istirahat, kamar tiba2 di buka pake acces oleh petugas hotel, dengan alasan salah cek kamar, sehingga privasi saya terganggu. Harusnya kalau memang cek kamar haruslah ada SOP nya/ ada daftar list kamar yang sdh terisi, jadi tidak main masuk kamar tanpa ketuk pintu dahulu. sangat mengecewakan dan tdk profesional sekali menanganinya.",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"proses checkin lama, pdhal sdh jam15.30. dibanding airy lain yg pernah sy kunjungi, hanya disini yg tdk ada atribut Airy sperti bantal & toilet kit. Disini jg tdk disdiakan snack dlm box sperti kmar airy yg prnah sy psan sbelumnya.. layar tv tidak jernih..",neut,neut,neut,neut,neut,neg,neg,neut,neg,neut
"Nyaman, pelayanan baik hanya air hangatnya tak berfungsi dengan baik",neut,neg,neut,neut,neut,neut,pos,neut,neut,neut
snack nya gak di kasih...awalnya handuk cuma dikasih 1..tp setelah minta baru dikasih 2,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
standarlah nyamannya... cuma keset kaki di wc gak ada...  jadi kotor kamar,neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Pengalaman menyenangkan, tetapi agak terganggu dengan asap rokok dari kamar sebelah. Yang menghuni selalu merokok di depan kamarnya.",neut,neut,neg,pos,neut,neut,neut,neut,neut,neut
"Sangat-sangat mengecewakan sekali... Kamar berbeda dari yang di photo, kotor, TV tabung jadul kecil, remot TV dan AC tidak adak, kamar mandi kotor, flusing toilet rusak, properti seperti bantal airy room tidak ada, hanya ada pocket airy room saja. LemariÂ² dan laciÂ² kotor, tidak ada lap di depan toilet, tisu toilet juga tidak ada. PAYAH !!!!",neg,neut,neut,neut,neg,neg,neut,neut,neg,neut
"Kamar kotor bau, ad bekas handuk orng (kamar gavdi bersihin), banyak kecoa dan nyamuk, ranjang kotor, pesen yg 1 ranjang besar di kasih yang twin bed, kamar mandi jorok ad bekas darah orang, susah sinyal, harus ke cafe baru dpet wifi, sry saya jujur2 aja bukan di buat2,tq",neut,neut,neg,neut,neg,neut,neut,neut,neut,neg
semuanya baik cuma shower air panas buat mandi gak fungi,neut,neg,neut,pos,neut,neut,neut,neut,neut,neut
kamar mandi belum di bersihkan karena masih ada puntung rokok di dalam,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
minus nya ac nya lama dingin nya,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
Direlokasi ke hotel lain dengan alasan error system sehingga terjadi over booking. Tapi fasilitas hotel pengganti dibawah hotel yang dibooking awalnya. Semoga tidak terulang kembali,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Memuaskan, cuma air panasnya yg gak ngalir, overall, sesuailah dengan budgetnya",neut,neg,neut,pos,neut,neut,neut,neut,neut,neut
"Kamarnya sempit, temboknya banyak noda, kmr mandinya jg kecil & krg bersih. Handuknya bau asem. Pengen berenang tp kolamnya jg pas kotor",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"wifi nya dong benerin, ga bisa connect internet, mana sinyalnya susah lg ilang timbul",neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
Sudah ok hanya saja tidak ada water heater,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"kamar luas, nyaman, minus ac kurang dingin. selebihnya memuaskan. ",neg,neut,neut,pos,neut,neut,neut,neut,neut,neut
"sudah 2x menginap disini tapi kali ini dpt kamar yg kurang bersih, kloset jg ga begitu bersih, bedny terasa per nya, tempat sampah rusak, sampe showerpun agak macet airnya,, cuman pelayanan ttp ramah..",neut,neut,neut,neut,neg,neg,pos,neut,neut,neut
"pelayanannya baik, hanya saja kamar mandinya kotor dan banyak kecoa. untuk lokasinya dekat dengan malioboro hanya saja tidak bisa dilalui roda 4 hanya bisa roda 2. overall good",neut,neut,neut,neut,neg,neut,pos,neut,neut,neut
"snacknya kurang, tidak ada kompor listrik, ",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"air ny kecil jd susah mo keramas.., AC ny jg kecil n g isa diatur jd kepanasan bo2 ny..",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"kamarnya lumayan baik, pelayanan kurang ramah...   ",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
nyaman sekali... kamar luas... pegawai ramah... sayangnya air panas tidak berfungsi ,neut,neg,neut,neut,neut,neut,pos,neut,neut,neut
Kurang nyaman dan sempit. Tidak terlalu bersih sprei nya kusam,neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
Menyenangkan. Hanya saja kamar mandi terlebih toiletnya flashnya rusak dan agak kotor jadi benar - benar tidak bisa digunakan. Ada deposit 50k walau nanti dikembalikan. ,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Kamar mandi bau bangeett... Breakfast tidak enak makannannya... Perlu ditingkatkan lagi pelayanannya..,neut,neut,neg,neut,neut,neut,neg,neg,neut,neut
"Snack tidak ada, dibanding dengan airy di jogya yang selalu ready. alangkah baiknya jika sprei dan bed cover warna putih, TDK menggunakan warna coklat.",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"SANGAT BURUK PELAYANAN NYA MULAI DARI KAMAR YG KOTOR WATAFEL TERSUMBAT TIDAK DI PERBAIKI,  JANGAN ADA YG MAU MENGINAP DISNI KALO ADA TIDAK MAU KECEWA",neut,neut,neut,neut,neg,neut,neg,neut,neut,neut
sedikit kecewa. pelayanan nya kurang baik dari sebelum nya. dan airysunrisemeal nya kurang lengkap ,neut,neut,neut,neut,neut,neut,neg,neg,neut,neut
"sangat bagus, tapi airnya bau",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
siaran tv nya tdk berfungsi snack nya tdk ada,neut,neut,neut,neut,neut,neg,neut,neut,neg,neut
airnya sempet mati.. pelayanan kurang profesional,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
kebersihan wc nya perlu di perhatikan :),neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Lokasi oke. Dekat supermarket dan beberapa tempat makan favorit. Hanya kebersihan dan penerangan kamar perlu ditingkatkan.,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Pelayanan sudah baik,  tapi kamar mandi tidak bersih,  ada kerak di lantai dan toiletnya..  Cangkir teh juga ada kerak bekas teh.. Sarapan kurang sebanding dg harganya..",neut,neut,neut,neut,neg,neut,pos,neg,neut,neut
"wifi tidak sampai ke setiap kamar, selain itu okelah..",neut,neut,neut,pos,neut,neut,neut,neut,neut,neg
Baik namun jam operasional ketika kita plng malam sangat cepat pintu gerbang udah di tutup walau masih jam 10 kurang,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"kamar tidur bagus, lengkap, tp kamar mandi bau.. dari pembuangan air ..",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"tidak ada housekeeping, wifi lamban semua sesuai dengan fasilitas sudah ada seperti di pemesanan",neut,neut,neut,neut,neut,neut,neg,neut,neut,neg
"Overall baik murah pelayanan prima semua fasilitas lengkap sesuai yang ditawarkan pada saat reservasi... namun, salah satu kamar dr pesanan saya yang ACnya panas. untungnya pihak hotel bersedia mindahkan kamar ke yg lebih baik... NICE airy !!!",neg,neut,neut,pos,neut,neut,pos,neut,neut,neut
memuaskan tetapi ac nya berisik,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
Kotor Hotel terkotor yg sy inap,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"wifi payah sekali, petugas kurang responsif ketika wastafel buntu direspon baru hari berikutnya,, tolong diperhatikan ",neut,neut,neut,neut,neut,neut,neg,neut,neut,neg
"tempatnya bagus, tapi kamarnya jauh dari sinyal wifi ",neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"menginap 2 hari tp rasanya cuma 1 hari, kamar tidak dibersihkan padahal sudah menggantung tulisan untuk membersihkan kamar, toiletries cuma 1 dan handuk cuma 1 pasang remot ac baterainya cuma 1 jadi mesti ganti dari remot tv kalau mau ubah suhu, kamar sebelah sangat ribut karena (mungkin) direnovasi saat ada tamu jd sangat mengganggu",neg,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Over all good, tapi pada kamar 219 kamar mandi bau kurang sedap",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"kamar nyaman dan bersih, hanya kamar mandi nya bau nya kurang sedap dan sangat mengganggu dan juga kasurnya bikin gatal gatal.  sarapan pagi standar.",neut,neut,neg,neut,pos,neg,neut,neg,neut,neut
air panas sering tidak mengalir,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"bagus kamarnya, pelayanan jg bagus, kekurangannya channel tv kabel sedikit",neut,neut,neut,neut,neut,neut,pos,neut,neg,neut
Pelayanan baik .... tp ga ada air panasnya ,neut,neg,neut,neut,neut,neut,pos,neut,neut,neut
"sprei kotor bernoda sepertinya tidak diganti,  di laci bnyak puntung rokok,  tidak ada sajadah",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Lantai kurang bersih, yang lain cukup",neut,neut,neut,pos,neg,neut,neut,neut,neut,neut
"sedikit terganggu ketika di kamar karena tidak kedap suara, suara dari kamar lain bisa terdengar jelas . toilet kurang bersih, tisunya sedikit banget ",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
bagus: 1. lokasi startegis 2. suasana tenang kurang 1. sprei kotor 2. air kurang deras,neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"kamar nyaman, cari makan mudah, tp ko sinyal di dalam kamar agak susah ",neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"waktu menginap tidak dapat snack dan air minum, wifi pun tidak free",neut,neut,neut,neut,neut,neg,neut,neut,neut,neg
"Katanya snacknya lagi gangguan, jd ga dapat snack, tp yg lainnya bagus kok :)",neut,neut,neut,pos,neut,neg,neut,neut,neut,neut
"Besar sih kamarnya,  bersih tapi kamar mandi nya bau banget..  ",neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
"Bed nya kotor, agak berisik karena kamar mandi dari kamar sebelah terdengar, bau tidak enak juga",neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
"Ruangan bersih, cuman agak berbau seperti karbon. makanan enak dan pelayanan bagus",neut,neut,neg,neut,pos,neut,pos,pos,neut,neut
lumayan tapi bantal airy nya sedikit kotor,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"lumayan memuaskan, ada sedikit bagian kamar yang rusak dan kotor. mungkin belum sempat diperbaiki",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Saya sudah 3x menginap di sini. Tempatnya sangat worth it dengan harganya. Kamar bersih, kamar mandi juga bersih hanya saja selalu bermasalah dengan air panasnya. Overall sangat recommended",neut,neg,neut,pos,pos,neut,neut,neut,neut,neut
"sya nginap brsama suami 2mlm,  tpi dikasih twin bed. minta ganti gakbisa ktnya tggu bsk,  keesekokan harinya msh jg gakbisa.  shower airpanas tdk panas sama sekali. breakfast lumayanlah.  pelayanan kurang baik,  saat mau keluar siang mnt dibereskan room nya tpi stlh kembali lgi (stlh 2jam an diluar)  room msh juga blum dirapihkan. ",neut,neg,neut,neut,neut,neut,neg,pos,neut,neut
"penginapan kedua syaa disini, overall bagus dan nyaman hanya saja ada kendala di air panasnya",neut,neg,neut,pos,neut,neut,neut,neut,neut,neut
"sebenarnya kamar baik tp kurang profesional, di kasih tau sarapan nasi goreng, mnta di anter jam 8.30 ehh dtg jam 9 itu pun d telpon dl dan yg dtg malah mie muah telor. hmmmmmm .",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
Petugas tidak ramah,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
Kamarnya bersih dan rapi. Kamar mandinya Lumayan. Makanan juga enak2 dan murah. tapi sayang wifinya lemot. thx,neut,neut,neut,neut,pos,neut,neut,pos,neut,neg
Free wifi mengecewakan karena tidak bisa digunakan Intalasi listrik kurang rapi.,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
Pelayanan receptionistnya yg bernama lolita dan syarif sangat tidak sopan dan tidak beretika. Hotel lain yg lebih bagus masih banyak.,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
pelayanan buruk,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"hotel dan kamar kotor, makanan lumayan menolong kekecewaan",neut,neut,neut,neut,neg,neut,neut,pos,neut,neut
"Nyaman sih, cuma spreinya kok agak bau ya sama ada noda seperti bercak darah.",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"tv nya bukan pakai tv cabel, terus kamar mandinya kurang bersih",neut,neut,neut,neut,neg,neut,neut,neut,neg,neut
pelayanan baik namun perlengkapan tidur seperti sprei dan selimut yg digunakan tidak dicuci dengan bersih sehingga masih ada bekas kotoran. ,neut,neut,neut,neut,neut,neg,pos,neut,neut,neut
"kebersihan kamar, toilet, pelayanan resepsionis, di toilet kotor. Lantainya kuning, ada bungkus kondom yg belum dibersihkan",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Fasilitas lengkap, untuk kebersihan tempat tidur (bantal, selimut dan sprei) tolong diperhatikan. Karena lumayan kotor.",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"lokasi hotel seram banyak preman, air asin, kasur busa bukan springbed, kamar bau apek, tidak sediakan perlengkapan mandi tidak seperti hotel airyroom yg pernah saya sepesan di tempat lain",neut,neut,neg,neut,neut,neg,neut,neut,neut,neut
kebersihan kamar tidak terjaga. tapi pelayannanya baik,neut,neut,neut,neut,neg,neut,pos,neut,neut,neut
"room bersih tapi sayang linen kotir, bekas ada spot, kamar mandi bau, handuk sudah waktunya di ganti karena warnanya putih kehitaman, wifi susah(sinyal ada tetapi tidak mau connect).",neut,neut,neg,neut,pos,neg,neut,neut,neut,neg
Baik tapi ac nya kurang dingin selebihnya mantaaaaaaabbbbbbbbssss,neg,neut,neut,pos,neut,neut,neut,neut,neut,neut
tidak melayani dengan baik ,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
Kamar kotor,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
keseluruhan baik hanya saja ac tidak dingin. air panas kurang terasa. ,neg,neg,neut,pos,neut,neut,neut,neut,neut,neut
"pelayanan ramah, saran aja mungkin lebih diperhatikan water heater nya. Selebihnya, OK",neut,neg,neut,pos,neut,neut,pos,neut,neut,neut
kamar ga sesuai yg di foto. ga ada air panas. banyak bgt nyamuk kamar nya. cemilan ga di kasih lagi di hari kedua. kain seprai dan selimut kurang bersih.,neut,neg,neut,neut,neg,neg,neut,neut,neut,neut
"overall kamar nya nyaman,  bersih, tp lokasi yang dtulis alamatnya salah. sehingga saya harus berputar putar Dan hampir salah rumah. (+): kamar bersih,  lokasi baik, dekat bandara, dekat convenience store (alfamart), petugas Ramah (-): waktu msk kamar bau lembab, mgkn hrs diperhatikan maintenance kamar,termasuk AC kamar saya tidak dingin.",neg,neut,neg,pos,pos,neut,pos,neut,neut,neut
"nyaman dan sangat murah dengan kamar yang sangat bagus, namun sprei sedikit kusam dan ada sedikit noda, shower kurang berfungsi, dan lantai berdebu. walaupun begitu tetap recommended karena nyaman dan ada rooftop untuk sunrise  ",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Sprei yg kurang bersih,  lembab,  posisi pintu kamar mandi kurang nyaman,  ",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Ranjang kotor sekali banyak bercak,kamar bau,toilet cukup bersih.",neut,neut,neg,neut,neg,neg,neut,neut,neut,neut
Lumayan bagus.. Cuma tidak ada tempat sampah di dalam kamar maupun kamar mandi.. Air panas juga lama keluar dan kurang panas..,neut,neg,neut,neut,neut,neg,neut,neut,neut,neut
"kamar lumayan nyaman  dan rapi sesuai dengan harga, tapi sayang tidak  disediakan tempat sampah, tissue dan handuk, keset lantai terlihat kotor seperti sudah dipakai sebelumnya oleh tamu ( tidak diganti )kamar mandi juga terlihat kotor",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Kamar 509 tidak diatur seperti Airy Rooms (bantal, kain, snackbar, mineral water tdk ada) awalnya. telp receptionist baru disiapkan. air panas bisa dibilang tidak hangat sama sekali. koneksi internet pagi2 sempat lemot. breakfast cukup oke.",neut,neg,neut,neut,neut,neg,neut,pos,neut,neg
"Kamar 219. Tepat di sebelah rel KA. Untuk hotelnya secara keseluruhan s.d sarapan sdh baik/memuaskan. Untuk kamar lumayan mengecewakan karena handuk, kapstok, alas kaki di depan kamar mandi dan tissue toilet kudu diminta/tdk tersedia. Untuk hari kedua kami tidak mendapat snack free dan peralatan mandi airy.",neut,neut,neut,neut,neut,neg,neut,pos,neut,neut
suara musik cafe terdengar sampai kamar air hangat kadang mengalir kadang tidak,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"Harga yg murah dg kenyamanan dan kebersihan yang ok. Sudah include sarapan prasmanan. Lokasi di dekat jl. Lingkar utara, namun masuk di jalan buntu, jd gak berisik suara kendaraan. Parkir mobil juga luas. Minusnya? minim staff yg melayani (gak ada yg bantu",neut,neut,neut,neut,pos,neut,neg,pos,neut,neut
"kamar kotor, bantal bau, dinding kayak lembab, kamar mandi kotor",neut,neut,neg,neut,neg,neg,neut,neut,neut,neut
"kamar 310 pintu kamar mandi nya tdak bsa di kunci, shower nya rusak, ga ada keset, dan lampu kamar ga terang.",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"Toiletnya kotor, bantalnya bau,tp fasilitas yang lain oke. ",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
Tidak ada air hangat,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"kurang ramah, saat datang kondisi kamar belum siap untuk digunakan karena AC bermasalah.",neg,neut,neut,neut,neut,neut,neg,neut,neut,neut
lebih ditingkatkan lagi untuk pelayanan nya,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"secara keseluruhan bagus , tapi kamar mandi kotor lalu kran berkerak agak bocor di atap kamar mandi .kasur nyaman dan okelah untuk beristirahat.",neut,neut,neut,pos,neg,neut,neut,neut,neut,neut
Air panas tidak lancar. ,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
LAYANAN MENGECEWAKAN!!! ,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Tempat tidur nyaman, ACnya cukup dingin. Tetapi water heaternya agak lama buat air panasnya.",pos,neg,neut,neut,neut,neut,neut,neut,neut,neut
bagus dan bersih cuman bantal tidak di ganti terutama bantal airy warna biru bauk dan spreinya juga tolong di ganti kalau ada pergantian orang yang menginap,neut,neut,neut,neut,pos,neg,neut,neut,neut,neut
Wifi gakena sampe kamar,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
Kebersihan kamar perlu lebih diperhatikan.,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Maf br ksh ulasan coz br buka airy lg... Tuk kamarnya asli nyaman bangt. hanya mgkn lemari perlu rajin d bersihkan agar tdk berdebu. Dan tuk yg d luar ruangan,smoga bs lbh rapih agar ga klihatan sangat brantakan d stiap lantainya.... Yg menyambut sangat ramah..pertahankan perfomance nya yaachh...good luck!! Thank you.... :)",neut,neut,neut,pos,neg,neut,pos,neut,neut,neut
"kotor tidak seperti di airy mutiara,closetnya rusak...air panas nggak ada...kamar banyak debu.",neut,neg,neut,neut,neg,neut,neut,neut,neut,neut
bersih nyaman...  saya menginap lebih dari dua malam. Apakah snack dan minum hanya diberikan hari pertama check in? Padahal kan bayarnya sama harga. Saya minta minum lagi kena charge ð¯. Saya pikir akan dapat kan setiap harinya seperti di hotel lain. ,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"Kamar sangan bersih, kamar mandi bersih, peralatan mandinya lengkap. tp kurang puas karna hordeng jendela tidak bisa di tutup rapat sehingga keliatan dari luar, ga dapei air mineral sehingga perlu beli di luar, dan yg parah ga bisa di pake wifi nya. ",neut,neut,neut,neut,pos,neg,neut,neut,neut,neg
"bagus, tapi kurang bersih",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Murah sih tapi kamarnya ada yg bocor dan perabotan kotor.,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Kamar bersih. Jadwal breakfast biasanya 07.00, ini belum ada apa2. Shower mati. Handuk tidak ada. Dan wifi ngadat. Kecewa.",neut,neut,neut,neut,pos,neg,neut,neg,neut,neg
Kamarnya cukup luas. Sarung bantal agak kotor dan ruangan agak bau. AC berfungsi dengan baik. Dan de,pos,neut,neg,neut,neut,neg,neut,neut,neut,neut
"kamar bagus,bersih, wifi lancar, cuma siaran tv yg gak ada",neut,neut,neut,neut,pos,neut,neut,neut,neg,pos
"kurang baik, ac kamar suka mati",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
pelayanan ramah. harga terjangkau dan kamar bersih. namun belum ada free wifi,neut,neut,neut,neut,pos,neut,pos,neut,neut,neg
Makanan kurang memuaskan dan wifi susah connect,neut,neut,neut,neut,neut,neut,neut,neg,neut,neg
cukup nyaman tapi.ruangannya terlalu kecil.. tidak ada jendela. kamar mandi agak bau. air panas tidak terasa,neut,neg,neg,neut,neut,neut,neut,neut,neut,neut
"Informasi tidak jelas dan akurat, alamt susah dicari. tidak ada fasilitas antar jemput bndara. Kamar hotel tidak bersih/bocor. Pelayanan di bawah standart. Tidak petugas keamanan.",neut,neut,neut,neut,neg,neut,neg,neut,neut,neut
"pelayanannya baik n ramah. full service, mngkin kebersihan kamar mandinya diperbaiki yaaa",neut,neut,neut,neut,neg,neut,pos,neut,neut,neut
bau kamarnya,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"kebersihannya kurang, saat masuk banyak hewanya, terutama di kamar mandi. kemudian tempat sampah ada 2 belom dibersihkan, tissue kamar mandi juga kotor belom diganti.",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Ada sampah di dalam kamar. Tp selebihnya ok,neut,neut,neut,pos,neg,neut,neut,neut,neut,neut
"air panasnya ga ada,lalu sebaiknya diberikan lobang agar tidak banjir,didepan kamar mandi juga tolong berikan lap kaki,tv jg diberikan remot ya...acnya juga ga dingin.",neg,neg,neut,neut,neut,neut,neut,neut,neg,neut
"sesuai harga, cukuplah, yg penting ramah, fyi : air panasnya berfungsi setelah 5mnt+ air keluar.",neut,neg,neut,neut,neut,neut,pos,neut,neut,neut
lumayan.. tp sprei nya bau Pesing.. kurang bersih,neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Kamar bersih, rapih, semuanya enak, parkiran enak, tempat tidur nyaman, ac dingin, air hangat lancar, tv besar tapi kekurangannya cuma di handuk dan selimut belum disediakan.",pos,pos,neut,neut,pos,neg,neut,neut,pos,neut
kamar seram dan kotor. sepertinya badcovernya tidak di ganti karna banyak bercak noda,neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Kamarnya kurang bersih, banyak debu dilantai",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"yang berkesan adalah pelayanan dan sarapannya.. yang perlu diperbaiki adalah fasilitas peralatan mandi, siaran tv dan harganya sedikit diturunkan :-)",neut,neut,neut,neut,neut,neg,pos,pos,neg,neut
kamar lumaya. tapi acc sangat mengecewakan. tidak ada dingin nya sama sekali,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"airnya kecil, tempatnya jorok, bau, kotor, sprei dan sarung bantalnya seperti tidak diganti, tidak ada tempat parkir -not recomended-",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Dapat Snack Airy setelah CHECKOUT, Sarapan dapat nasi kotak, lantai kamar mandi licin, kamar agak bau",neut,neut,neg,neut,neg,neg,neut,neg,neut,neut
"lumayan buat budged rendah.. tapi acnya kadang tidak sejuk, jadi kurang nyaman waktu istirahatnya. terima kasih",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
Kamar jorok dan bau. nginap 3 hari sama sekali ngak dibersihkan. Waktu minta tlg bersihkan penjagany,neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
wifinya,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
wifi kurang joss,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"kamar kotor banyak semut dan nyamuk,shower tidak bisa digunakan. Tv hanya untuk pajangan karena tidak ada saluran sama sekali,dikamar susah sinyal untuk operator apapun dan tersedia wifi tetapi tidak bisa connect. tidak recomended",neut,neut,neut,neut,neg,neut,neut,neut,neg,neg
"overall sy puas dgn layanan airyroom hanya saja yg perlu dperbaiki adalah kamar mandi yg agak bau saat ptama saya masuk, mhn dksh pengharum atau karbol..  ",neut,neut,neg,neut,neut,neut,pos,neut,neut,neut
Wifi gk nyampe lantai atas,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
nyaman cmn kamar mandinya agak lebih ditingkatkan lagi kebersihannya,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"kamar bersih dan luas,tp sayangnya  wifi nga sampai kamar",neut,neut,neut,neut,pos,neut,neut,neut,neut,neg
kebersihan ditingkatkan,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Showernya mati, hotelnya agak kotor",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
vs kurang ramah,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
AC tidak dingin....tidak tersedia selimut,neg,neut,neut,neut,neut,neg,neut,neut,neut,neut
"All is oke tapi untul bathroom agak bau, mungkin karena saluran airnya? Coba di check-lagi agar bau tak sedapnya bisa di kurangi. Thanks.",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
spray nya kurang bersih,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"ac kurang dingin,  tapi overall puas",neg,neut,neut,pos,neut,neut,neut,neut,neut,neut
"Cukup baik, petugasnya cukup ramah. Perlu banyak pembenahan terutama dlm room servicenya, tiap pagi sebaiknya di bersihkan kamarnya walaupun ada orang di dalam kamar. Air minum bila tdk diminta, tdk beri. Dlm 5 hari penginapan, seharusnya snack airy diberi tiap hari bukan? Kebersihan kamar kurang baik. Tapi nyaman disini, nginap dgn harga murah",neut,neut,neut,neut,neg,neg,pos,neut,neut,neut
"Pelayanan kurang baik, linen agak kotor",neut,neut,neut,neut,neg,neg,neg,neut,neut,neut
"pelayanannya ramah. tempat tidur nyaman, bersih , AC menyala air panas bisa di gunakan wifinya sangat kencang .. mungkin yang perlu diperbaiki bau saluran air di kamar mandi, tp langsung hilang baunya sejauh ini sangat memuaskan ... terimakasih",pos,pos,neg,neut,neut,neut,pos,neut,neut,pos
