processed_text,ac,air_panas,bau,general,kebersihan,linen,service,sunrise_meal,tv,wifi
"hotelnya bagus,pelayanan cukup dan kurangnya ac kurang dingin",neg,neut,neut,pos,neut,neut,pos,neut,neut,neut
"Kamar bersih, perlengkapan mandi ok, hanya saja kamar terlalu sempit dan tidak wangi",neut,neut,neg,neut,pos,pos,neut,neut,neut,neut
"Kamar mandinya kurang bersih, dan kurang lengkap faslitasnya untuk dikamar mandi, untuk yang lain lumayan",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
toiletnya sangat kursng bersih,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Baik tapi ac nya kurang dingin selebihnya mantaaaaaaabbbbbbbbssss,neg,neut,neut,pos,neut,neut,neut,neut,neut,neut
"Proses check-in lama, menu makanan cuma 1 varian, tidak ada snack.",neut,neut,neut,neut,neut,neg,neg,neg,neut,neut
"tenang, nyaman, tapi TV error",neut,neut,neut,neut,neut,neut,neut,neut,neg,neut
keseluruhan baik hanya saja ac tidak dingin. air panas kurang terasa. ,neg,neg,neut,pos,neut,neut,neut,neut,neut,neut
"kamar rapi dan wangi, dapet gift coklat lgâº tp sayang kamar mandinya kotor.. bekas2 jaringan laba2 di standing shower, ada binatang kecil di bawah wastafel dan ada kecoanya ð¢",neut,neut,pos,neut,neg,neut,neut,neut,neut,neut
good..cuma AC nya kurang dingin ,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
tempat tidur dan ruangan bersih hanya ac tidak berfungsi dgn baik,neg,neut,neut,neut,pos,neut,neut,neut,neut,neut
"Tempatnya nyaman, bersih walaupun lemari nya sedikit bau tp over all is ok",neut,neut,neg,pos,pos,neut,neut,neut,neut,neut
setiap menginap di airy pasti puas bngett.. pelayanan.y ramah . cumn yang ini ..kamar mandinya bau..aer panas.y ga nyala..ga ada tempat sampah di kamar... ga ada snack..padahal setiap nginep di airyroom selalu disediain...,neut,neg,neg,neut,neut,neg,pos,neut,neut,neut
AC tidak dingin,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"Cukup memuaskan dari sisi tempat dan lokasinya. Agar lebih baik lagi, untuk air hangat dapat digunakan terima kasih",neut,neg,neut,pos,neut,neut,neut,neut,neut,neut
Nyaman banget kamar nya. Tapi sayang wifi nya lg bermsalah.,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
murahhh.... cmn kirang bersih aja.. lantai msih blm keramik,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Air hangat di bathroom tidak berfungsi, sudah complain tapi tidak ada solusi, malam dan pagi mandi a",neut,neg,neut,neut,neut,neut,neg,neut,neut,neut
"desainnya suka bali bgt, makanan murah tapi lumayan lama sampainya, dan wc nya agak serem sih dan kotor juga wc nya pasir dimana2. pw sih tapi hotelnya buat santai2 di kursi depan",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
plyanan baik staf ny rmah smua. tpi lantai kmr mandinya trgenang.slebihnya bgus smua,neut,neut,neut,neut,neg,neut,pos,neut,neut,neut
"Wifinya payah, breakfeastnya payah, water dispensernya rusak tamu tidak bs membuat teh atw kopi sndri,pelayanannya lumayan. kamar bersih hanya tempat sampah & keset kakinya perlu diperhatikan kebersihanx. overall masih banyak kekurangan & perlu banyak perbaikan.",neut,neut,neut,neg,pos,neut,pos,neg,neut,neg
"kecewa tempat kotorrr, ga ada air panas, shower tdk berfungsi, tempat tidur dan sprei kotor, tv dan AC bocor dan tidak ada remotenya, kulkas mati tdk berfungsi, sarapan pagi tdk dikasih, semuanya tidak sesuai yg ditawarkan....tidaka puasss",neg,neg,neut,neg,neg,neg,neut,neg,neut,neut
"kamar panas meski ada ac, proses check in tidak lancar karena bertepatan dg penjaga penginapan sedang tidak ada di rumah. ",neg,neut,neut,neut,neut,neut,neg,neut,neut,neut
perbaiki pelayan yg belum cukup baik,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Lumayan bersih, nyaman Cuma showernya rusak, airnya ketika di setel hangat, yang keluar panas, bentar kemudian dingin, panas lagi, dst. ",neut,neg,neut,neut,pos,neut,neut,neut,neut,neut
"kurang bersih, banyak serangga. ",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
lumayan soh tp lantai agk kotor.trs gsk diksh handuk.pakirnya minim tempt.overall lumyan..,neut,neut,neut,pos,neg,neg,neut,neut,neut,neut
"Kurang bagus, AC tidak nyala, showernya kurang bagus, kurang bersih",neg,neut,neut,neut,neg,neut,neut,neut,neut,neut
KOTOR DAN TIDAK BAGUS SERVICENYA.    KAPOK BANGET.,neut,neut,neut,neut,neg,neut,neg,neut,neut,neut
"So far good, cuma ruangan agak gelap dan AC nya tidak begitu dingin. ",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"Kebersihan kamar lebih ditingkatkan ya, di sekitar kusen jendela kotor banget. Seperti tidak pernah ",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"kamar banyak debu, terutama di jendela, toilet kurang bersih",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"AC Tidak Dingin gak ada usaha lanjutan dari karyawan, kebersihan sangat sangat kurang.. baru kali ini kecewa pake airy..",neg,neut,neut,neg,neg,neut,neg,neut,neut,neut
"ruangan tidak harum bantal, selimut baunya tidak segar seperti gk di cuci",neut,neut,neg,neut,neut,neg,neut,neut,neut,neut
"kebersihannya kurang, saat masuk banyak hewanya, terutama di kamar mandi. kemudian tempat sampah ada 2 belom dibersihkan, tissue kamar mandi juga kotor belom diganti.",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
pelayanan nya kurang baik . tempat nya udah oke bagus bersih ..,neut,neut,neut,neut,pos,neut,neg,neut,neut,neut
"Bagus, nyaman, sangat dekat dengan St Kereta Sawah Besar. Makanannya standar tapi. Siaran TV nya jg bisa di tambah mustinya. Staff ramah dan membantu. NO DEPOSIT",neut,neut,neut,neut,neut,neut,pos,neg,neg,neut
"karena mendapatkan kamar yang kotor , tidak bersih...tidak sesuai dengan yang dipoto...keran air bocor...pada saat b'fast dihari ke2 waiternya jutek dan tidak ramah sekalipun kita minta tolong untuk  order air panas buat termos susu, malahan ditolak order tsb",neut,neut,neut,neut,neg,neut,neg,neut,neut,neut
"Air panas nya agak buruk, tiba2 aliran airnya kecil, terus tidak ada lemarinya, banyak semut di kamar",neut,neg,neut,neut,neg,neut,neut,neut,neut,neut
ada fasilitas wifi tp tidak dapat di gunakan. shower juga sedikit rusak,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
Kamar bersih dan nyaman. cuman sayang air panasnya mati dan mohon untuk memberikan petunjuk arah kiblat agar memudahkan muslim menjalankan sholat. Selebihnya good service.. thanks airy ð ,neut,neg,neut,pos,pos,neut,neut,neut,neut,neut
"kamar mandinya kurang bersih, ngak ada pewanginya juga. mohon di tingkatkan kembali..",neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
"kamar mandinya bau rokok, lantai kamarnya licin seperti berminyak, kecewa..",neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
"Kamar mandi tidak bisa ditutup, bau kurang enak, handuk cuman 1, selimut kecil. Lumayan lah",neut,neut,neg,neut,neut,neg,neut,neut,neut,neut
"sheet dan handuk nya perlu diganti, channel tv ga bs diakses sebagian..  pintu geser lemari seret bgt,  jatuh ketika digeser..... wifi kenceng, ac dingin, kolam renang bersih, ada snack nya âº",pos,neut,neut,neut,neut,neg,neut,neut,neg,pos
kamar nyaman dan luas..bersih...cm g ada wifi sama air panas...,neut,neg,neut,neut,pos,neut,neut,neut,neut,neg
tempat nya nyaman banget .. pelayanannya ramah . yang kurang air kamar Mandi nya kecil .. Dan AC nya kurang dingin,neg,neut,neut,neut,neut,neut,pos,neut,neut,neut
kamarnya nyaman... ac dingin... layanan nya jg baik tpiiiii.... klu bs sprei nya di ganti... gatal2 sih.... ,pos,neut,neut,neut,neut,neg,pos,neut,neut,neut
"Tidak ada sinyal hp di dalam kamar, harus ke depan parkiran. WiFi mungkin perlu maintenance karena tidak bisa connect. selebihnya aman. terima kasih",neut,neut,neut,pos,neut,neut,neut,neut,neut,neg
"untuk ke 2x nginap di sini , kamar luas, loaksai strategis, sarapannya enak, pelayanannya ramah, WiFi lemot dikit",neut,neut,neut,neut,neut,neut,pos,pos,neut,neg
"kamar kurang bersih air susah,air panas ngak ada",neut,neg,neut,neut,neg,neut,neut,neut,neut,neut
baik dan bagus kamarnya luas. hanya saja lantai kotor dan petugas yg melayani saat check in kurang ramah,neut,neut,neut,neut,neg,neut,neg,neut,neut,neut
"fasilitias oke. hanya seprei tdk diganti. ada Better yang bungkusnya spt tergigit tikus, 2 biji di belakang bantal.",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
tidak ada cemilannya dan ruangannya tidak ada jendela,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
air panas sering tidak mengalir,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
toylet kurang bersih,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Handuknya tipis..dan usang Selimut nya cuma satu Itupun selimut kecil,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"AC nya panas dan tidak dingin, dan juga kurang bersih",neg,neut,neut,neut,neg,neut,neut,neut,neut,neut
semua fasilitas OK. Makanan jg enak. Yg kurang hanya WiFi yg Tidak sampai ke room.,neut,neut,neut,neut,neut,neut,neut,pos,neut,neg
Kamar 209 AC nya tidak dingin,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"lokasi hotel seram banyak preman, air asin, kasur busa bukan springbed, kamar bau apek, tidak sediakan perlengkapan mandi tidak seperti hotel airyroom yg pernah saya sepesan di tempat lain",neut,neut,neg,neut,neut,neg,neut,neut,neut,neut
Kebersihannya kurang dijaga. ,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Kamar yg nyaman, fasilitas nya baik semua, ditambah ketersediaan wifi dengan kualitas yang baik juga. Namun, Ada satu hal yang perlu diperbaiki yaitu ukuran handuk yg terlalu kecil. Sebaiknya sediakan handuk yg berukuran sedang.",neut,neut,neut,neut,neut,neg,neut,neut,neut,pos
"Okelah, hanya saja lantainya lengket seperti tidak di bersihkan.",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Lokasi strategis, cuma ada jam malam. Jalan di portal di atas jam 10 malam. Ini menginap yang kesekian kali. Cuma yang terakhir agak mengecewakan. Karena AC mati, jadi panas sekali. Handuk dan perlengkapan mandi cuma satu, padahal harusnya dua. harus minta dulu baru dikasi. Wifi nya mati. Remote TV mati, ganti chanel ga bisa, karena TV ga ada tombol manualnya. sebelumnya ok-ok saja disana. tp pengalaman terakhir mengecewakan.",neg,neut,neut,neg,neut,neg,neut,neut,neg,neg
WiFi tdk Ada thanks,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"tampilan luar boleh biasa tapi kamarnya luas, bed empuk, fasilitas lengkap, breakfastnya enak. Tapi di kamar no 1, pintu sebelah kanan perlu diperbaiki, ac kurang dingin dan shower perlu diperbaiki krn ada bocor, shower air panas tdk berfungsi.",neg,neg,neut,neut,neut,pos,neut,pos,neut,neut
"walaupun hotelnya dipindahkan karena alasan renovasi (dan kamar saya sepertinya di downgrade), tp keluarga tetap merasa nyaman. ac dingin, kasur empuk, air panas ada, tp langit2 banyak sawangnya, kamar mandi juga, tp overall okelah",pos,neg,neut,pos,neg,pos,neut,neut,neut,neut
"untuk jet washer airnya beraroma ya, kalo bs dibenahi supply air untuk jet washer krn sangat nenyengat saat di gunakan, agak mengganggu kenyamanan dgn aroma yg ditumbulkan. untuk yg lain saya merasa puas...trm kasih.",neut,neut,neg,pos,neut,neut,neut,neut,neut,neut
"Stafnya cepat tanggap dan ramah, rasa makanan lumayan, lokasi dekat mega mall, desain hotel antik, cuma sayangnya lantai kamar mandi kurang didesain bagus, kalau mandi air tidak bisa mengalir ke pembuangan, air mandi kurang panas.",neut,neg,neut,neut,neut,neut,pos,pos,neut,neut
Pelayanan baik .... tp ga ada air panasnya ,neut,neg,neut,neut,neut,neut,pos,neut,neut,neut
"kamar bersih,malah terlalu luas..jadi kaya kosong gitu suasana nya,cuman bau kmr apek tdk di semprot pengharum saat baru masuk dan penerangan kurang,menu sarapan sesuai harga kmr..bisa di maklumi",neut,neut,neg,neut,pos,neut,neut,pos,neut,neut
"pesan 2 kamar, salah satu kamar tidak sesuai dengan pesanan, harusnya ada AC tapi tidak ada, cuma di kasi kasur, tidak standar airyroom. kamar mandi bau, toilet bocor. seprai kurang bersih. lokasi bagus, tidak jauh dari pusat kota.",neg,neut,neg,neut,neg,neg,neut,neut,neut,neut
"Kamar bersih, rapih, semuanya enak, parkiran enak, tempat tidur nyaman, ac dingin, air hangat lancar, tv besar tapi kekurangannya cuma di handuk dan selimut belum disediakan.",pos,pos,neut,neut,pos,neg,neut,neut,pos,neut
"Hot shower tidak ada, kamarnya kotor dan bau amis.",neut,neg,neg,neut,neg,neut,neut,neut,neut,neut
"nyaman , semua bersih . tapi sayang air minum dan wifi tidak tersedia",neut,neut,neut,neut,pos,neg,neut,neut,neut,neg
"pintu kamar mandi rusak, pembuangan toilet bocor, tv receiver tidak dapat digunakan remote nya hanya untuk channel lokal dan gambar tv nya tidak jernih ... yg lainnya OK",neut,neut,neut,pos,neg,neut,neut,neut,neg,neut
"Fasilitas lengkap, untuk kebersihan tempat tidur (bantal, selimut dan sprei) tolong diperhatikan. Karena lumayan kotor.",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
bagus. tapi ga ada sinyal di dalam kamar. wifi juga ga sampek. tapi nyaman. pelayanan cukup,neut,neut,neut,neut,neut,neut,pos,neut,neut,neg
"1. hotel yg bagus, sayang saat masuk,bau rokok di lobby nya 2. internet lambat,mohon ditingkatkan 3. tv kabel hanya sedikit, mohon ditingkatkan 4.kamar bersih dan nyaman 5. sarapan variatif dan lezat 6. kolam renang,membuat betah,tp sayang ada warga sekitar,bkn penyewa hotel yg ikutan renang,membuat ramai,krn mereka anak2 usia tanggung.",neut,neut,neg,neut,pos,neut,neut,pos,neg,neg
"Di kamar tidak siap keset dan tempat sampah, handuk tidak diganti, kamar gelap dan kurang bersih (lantai & sprei), kamar mandi airnya menggenang cukup lama, kaitan shower rusak sehingga harus dipegang tangan. Lokasi dekat CGV. ",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"pelayanan baik, ramah, hanya TV nya terlalu kecil.",neut,neut,neut,neut,neut,neut,pos,neut,neg,neut
"mungkin dari pelayanan hotelnya aja yang kurang memuaskan, biasanya di hotel lainnya kalau ada orang masuk selalu di sambut dengan ramah dan senyum",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"AC nya kurang dingin dan kotor,banyak nyamuk dan kurang terawat kamarnya..bau kamar tidak enak smp saya beli obat semprot nyamuk dan beli pengharum ruangan.kolam renang bersih..",neg,neut,neg,neut,neut,neut,neut,neut,neut,neut
"Kurang nyaman karena shower untuk closet duduk tidak ada , kurang bersih kesannya!",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Bersih,nyaman & asri. Cuma syg prnh airnya mati setengah hari & lokasinya bkn d jalan utama",neut,neut,neut,neut,pos,neut,neut,neut,neut,neut
"nyaman, pelayanan baik, bersih. hanya saja ada beberapa fasilitas yg kurang terawat spt kotak snack yg rusak. selebihnya perfect, ingin kesana lagi. ",neut,neut,neut,pos,pos,neg,pos,neut,neut,neut
"pelayanannya jelek, lantai kamar kotor dan sangat kotor dan saya sempat kehilangan barang sayang",neut,neut,neut,neut,neg,neut,neg,neut,neut,neut
"Nyaman, dengan kamar yang luas. Wifi bisa dengan lokal hotel dan bisa wifi.id. Akses ke sarana penting juga dekat.",neut,neut,neut,neut,neut,neut,neut,neut,neut,pos
air panas shower Ngak Ada ,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"All is oke tapi untul bathroom agak bau, mungkin karena saluran airnya? Coba di check-lagi agar bau tak sedapnya bisa di kurangi. Thanks.",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
bad cover ny bau,neut,neut,neg,neut,neut,neg,neut,neut,neut,neut
"kamar yg saya pesan tidak sesuai krn ada miskom antara pihak hotel dan airy rooms. trus air panas untuk mandi pun tidak tersedia, mohon perbaiki lagi pelayanannya demi kenyamanan para pelanggan. trims :)",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"hotelnya sih lumayan bagus tapi AC nya panas banget dan tidak ada set up property Airy sama sekali mulai dari amenities, bantal, sarung, dan makanan. Selain itu pelayanannya juga kurang sewaktu FO di komplain.",neg,neut,neut,neut,neut,neg,neg,neut,neut,neut
"wifi hanya di lobby di kamar kaga ada , dan harus banyar 5000 kalau di kamar ",neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"Air agak bau, AC berisik jadi terganggu ",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
kebersihannya kurang. tlg diperhatikan lg. tapi better lah dengan harga segitu dan terjangkau. ,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"dpt kmr yg pemanasnya rusak, tp stlh mnt bs diganti dgn air panas dr ember sm petugasnya",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
tempat nyaman cuman hanya chanel tv ga komplit kalo komplit bagus nyaman sekalia cuman hanya ada 4 chanel yang ada ð ,neut,neut,neut,neut,neut,neut,neut,neut,neg,neut
"AC tidak panas,  dinding kamar ada rembesan bocor air jd kamar lembab dan penerangannya kamar tdk terang tapi remang remang",pos,neut,neg,neut,neut,neut,neut,neut,neut,neut
"Datang jam 1 siang tapi tidak boleh cek in, kamar kotor, hotel ramai dan jorok.",neut,neut,neut,neut,neg,neut,neg,neut,neut,neut
"tidak ada housekeeping, wifi lamban semua sesuai dengan fasilitas sudah ada seperti di pemesanan",neut,neut,neut,neut,neut,neut,neg,neut,neut,neg
"JOROK! SELIMUT, SPREI BAU kamar sembab",neut,neut,neg,neut,neut,neg,neut,neut,neut,neut
"(+) kamar lumayan luas, kasur nyaman, sprei bersih, rapi dan aminities lengkap. ada welcome snack, dan kamar dibersihkan setiap hari. (-) bangunan dan hotel model lama, colokan hanya ada 1, siaran tv bnyak yg g da sinyal nya, pass wifi tdk diinfo, fo tidak ramah, sarapan tdk dihidang, ac kurang dingin n berisik",neg,neut,neut,neut,pos,pos,neg,neg,neg,neg
keren tapi kamarnya bau...,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
Per bagus wafi karna belum sampai ke kamar. Tambahkan menu untuk makanan di kantinnya,neut,neut,neut,neut,neut,neut,neut,neg,neut,neg
"Berisik, suara dari luar or kamar sebelah terdengar jelas. Kamar mandi nya juga kotor, agak bercorak",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Handuknya sangat kecil, lalu untuk sabun dan sampo sangat sedikit. Hanya bisa di pakai untuk 1 kali.",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"kebersihan kamar dan harga ok HANYA mohon perbaiki: 1. AC kamar bocor jika sdh on bbrp jam, tidur terganggu krn tiba2 ac panas tdk berfungsi krn bocor tsb. 2. air minum yg diberikan rasanya agak asin, krn bukan dlm kemasan botol plastik bersegel tapi dgn teko.  semoga ini diperhatikan utk diperbaiki. terima kasih",neg,neut,neut,neut,pos,neg,neut,neut,neut,neut
"kamar mandi kotor, kasur jg bau apek makanan tidak enak",neut,neut,neg,neut,neg,neut,neut,neg,neut,neut
lumayan tapi bantal airy nya sedikit kotor,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"AC,Toilet dan Lantai Kurang Baik, Ada Nyamuk di Kamar",neg,neut,neut,neut,neg,neut,neut,neut,neut,neut
"kqmqrnya bau rokok,,, pelayanannya kurang ramah",neut,neut,neg,neut,neut,neut,neg,neut,neut,neut
"Parkiran sempit ,  wifi lemot,  jaringan gada sinyal, breakfast cuma 2 opsi mie goreng dan nasi goreng itupun udah dibungkus pake wadah kecil,  dingin dan anyep rasanya =(",neut,neut,neut,neut,neut,neut,neut,neg,neut,neg
"secara keseluruhan bagus , tapi kamar mandi kotor lalu kran berkerak agak bocor di atap kamar mandi .kasur nyaman dan okelah untuk beristirahat.",neut,neut,neut,pos,neg,neut,neut,neut,neut,neut
"Pengalaman menyenangkan, tetapi agak terganggu dengan asap rokok dari kamar sebelah. Yang menghuni selalu merokok di depan kamarnya.",neut,neut,neg,pos,neut,neut,neut,neut,neut,neut
"kamarnya gede dan luas banget tp sayang wifinya nggak ke detact sampai kamar :(, but overall OKE ðð",neut,neut,neut,pos,neut,neut,neut,neut,neut,neg
"tempat nya sangat bersih dan nyaman dengan pelayanan yang ramah, hanya saja air panas nya tidak mengalir. ",neut,neg,neut,neut,pos,neut,pos,neut,neut,neut
"2 kali kesini, AC masih aja ngga seberapa dingin, alat mandi juga cuman sabun ngga ada shampo, air panas/hangat ngga berfungsi.",neg,neg,neut,neut,neut,neg,neut,neut,neut,neut
selama menggunakan airy rooms ini airy paling mengecewakan 1. wifi g connect ke kamar 2. pintu kamar mandi ga bs di tutup kalau tidak di kunci dr dalam 3. ac netes mulu/bocor 4. shower harus di pegang ga bs di taroh tempatnya 5 INI yang parah LISTRIK KAMAR MATI karena abs pulsa listriknya tp responnya kurang tanggap nih ga ada inisiatif cepet,neg,neut,neut,neut,neut,neut,neg,neut,neut,neg
"air bau karat, kamar banyak nyamuk, siaran tv bukan siaran tv kabel, wifi tidak masuk ke kamar, park",neut,neut,neut,neut,neut,neut,neut,neut,neg,neg
"kamar mandi nya kurang bgs, air nya kecil... wifi tidak ad,banyak tikus...",neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
Air panas ga ada sih wkt aku nginap,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"Sangat kecewa !!!! .... Receptionis Marah2 ke Orang Tua, tidak sopan menjelaskan, service room tidak ada, Room BAU, Memaksa bayar lebih untuk pindah room.  Disappointed ... !!!!",neut,neut,neg,neut,neut,neut,neg,neut,neut,neut
Tingkatkan Fasilitas dan Pelayanan Wifi tidak sampai ke kamar air hangat tidak hangat remote tv tidak berfungsi kurang pengharum ruangan,neut,neg,neg,neut,neut,neut,neut,neut,neg,neg
"kamar kurang bersih & ada kecoa, kamar mandi jga kotor & tidak terawat. Tolong diperbaiki lgi. trims",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Dari segi kamar cukup baik bersih nyaman,  tetapi utk ac nya berisik dan yg utama utk kamar mandi airnya jadi banjir apa bila setelah mandi pembuangan nya tdk sempurna hampir masuk ke ruang kamar dan juga licin sehingga tdk nyaman sekali, utk makanan tdk enak, tdk bervariasi ",neg,neut,neut,neut,neg_pos,neut,neut,neg,neut,neut
Tidak tersedia set-up Airy. Harus minta dulu. Kamar remang-remang. Kamar mandi sangat kotor. Shower tidak tersedia air panas. ,neut,neg,neut,neut,neg,neg,neut,neut,neut,neut
tidak ada wifi nya,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"Suasana hotel jadul menyenangkan, kayak di China Town di mana gitu. Dekat dengan Stasiun Gambir. Para staff hotel ramah. Sarapan enaaaaaak. Fasilitas kamar berfungsi baik. Wifi tidak terlalu kuat (karena kamar di lantai 5). Worth it untuk yang suka nuansa zaman dulu. Terima kasih  Airy Rooms!",neut,neut,neut,neut,neut,neut,pos,pos,neut,neg
"Showernya mati, hotelnya agak kotor",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Secara keseluruhan tempat nyaman. parkirn juga aman. AC, Wifii, dan air mandi juga lancar. Cuma rada kecewa sama lantai kamarnya bukan keramik dan kamar mandi sdikit kotor di langit2nya. Secara overal klo untuk tinggal sih okee lah",pos,neut,neut,pos,neg,neut,neut,neut,neut,pos
"Di kamar 301: AC-nya kurang dingin, air shower di kamar mandi mengalirnya kecil, Air di kamar mandi tidak bisa menggunakan air hangat yang ada hanya air panas dan dingin saja. Saya percaya management hotel bisa segera memperbaikinya.",neg,neg,neut,neut,neut,neut,neut,neut,neut,neut
sy ngga jdi nginap kacauuuuj mau muntah sama bau kamarnya,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"Kedua kalinya nginp di sini, suka sama suasananya dan nyaman sekali, ada terasnya jadi bisa duduk-duduk di teras sambil lihat pemandangan di luar. Minusnya pas nginep di sini sih sinyal wifinya lemot gak kayak yg kemarin. Tp over all nyaman, tenang dan ramah, murah dan kualitasnya lebih dr harganya ( kecuali wifi ) ",neut,neut,neut,pos,neut,neut,neut,neut,neut,neg
toilets kotor n g jln pool kotor sekli kayak kolam ikan wifi g ada tlp g bs d pakek all is bad,neut,neut,neut,neut,neg,neut,neut,neut,neut,neg
"kamar nya terbilang bagus tapi sayang perawatan nya kurang, ac nya tidak dingin, disediakan kompor tapi tidak ada gas dan perlatan memasak dan tdk ada papan reklame airy di depan yg buat saya bingung cari lokasi nya sampai mutar2. terimakasih airy..",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"resepsionisnya ramah, kamarnya juga nyaman, bersih, cuma lemarinya aja yg kotor. pelayanan OK lah",neut,neut,neut,neut,pos,neut,pos,neut,neut,neut
"sangat sempit dan kamar mandi kotor, banyak kecoa.",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"mohon maaf ruangannya tidak nyaman soalnya pengap bau rokok, dan tidak bersih ",neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
"AC nggak dingin, lampu kurang terang",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
wifi tidak tersedia...........,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"Pelayan Kurang Ramah, tidak ada senyum dari customer service dan justru saya sebagai tamu sempat di ledek malah, tidak ada almari, Selimut dan handuk hanya ada satu, tv kabel hanya ada 3 channel yg bisa di tonton",neut,neut,neut,neut,neut,neg,neg,neut,neg,neut
Airy nya bagus cuman hotel gajah mada nya yg tua dan kamar mandi bau serta banyak berdebu. Jadi tida,neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
"Ini sdh ke 7 kalinya nginap di Airy Grand Trk Mulawarman 21, kamar luas, bersih, menu sarapan  beragam,  cuma Wifi lemot kadang hilang2 trus cover closet lepas, tolong segera di ganti/ diperbaiki, demi kenyaman tamu, ks",neut,neut,neut,neut,pos,neg,neut,pos,neut,neg
kamar mandinya agak bau....tercium juga dari kamar....air hangatnya nyalanya kecil...,neut,neg,neg,neut,neut,neut,neut,neut,neut,neut
kamar kotor,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"receptionistnya baru bangun. pelayanan kurang ramah, sampai disana pun kamar belum disiapkan, padahal udah jauh banget dari jam check in, terus ac ga nyala dan harus nunggu lagi, waktu check out juga mengecewakan.. saya tidak ingin menginap dihotel ini lagi..",neg,neut,neut,neut,neut,neut,neg,neut,neut,neut
"TV tidak bersih, tidak dapat sarapan pagi, kamarnya tidak kedap sehingga suara dari luar terdengar.",neut,neut,neut,neut,neut,neut,neut,neg,neg,neut
Wifi lebih baik dijangkau dalam kamar. Yang lainnya fasilitasnya baik,neut,neut,neut,neut,neut,pos,neut,neut,neut,neg
selimut nya ga sesuai harapan.. kotor banget min :( banyak semut lagi :(,neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"ac tidak dingin,air sower kecil..",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
Kamar mandi kerannya dan tempat handuk karatan. Overall okay. Bfast ayam pedasnya sangat enak sayang tadi sisa sedikit,neut,neut,neut,pos,neut,neg,neut,pos,neut,neut
"tambahkan keset untuk kamar mandi, dan juga ACnya kurang dingin.",neg,neut,neut,neut,neut,neg,neut,neut,neut,neut
"Wifi nya kurang stabil, overall oke, bagus dan bersih.. pelayanannya ramah dan helpfull..",neut,neut,neut,pos,pos,neut,pos,neut,neut,neg
ac kurang dingin dan kamar model lama,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
