Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
USER USER Pemandangan yg gak asing lagi \nApa lagi yg jualan',0,0,0,0,0,0,0,0,0,0,0,0
USER Edan ini quote berbobot bwangeeeeeeuuut....',0,1,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER itu BENCONG hasil selingkuhan maknya p3r3k gerwani dgn kuda wowok... lahir lah si onta bencong akun abal2..... ngeooaahahahaaaaa \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x92\xa6\xf,1,1,1,0,0,0,0,1,0,1,0,0
Retweet USER; Program Jokowi bagi-bagi sertifikat mengangkat ekonomi rakyat.. rakyat juga merasa lebih tenang kok dengan adanya #sertifikatanahJKW,0,0,0,0,0,0,0,0,0,0,0,0
"USER Dan Alhamdulillah presiden kita byak kasih contoh k kami bagaimana bekerja keras tanpa kenal lelah n tanpa byak mengeluh, sll optimis membangun negeri....love u presidenku",0,0,0,0,0,0,0,0,0,0,0,0
"Kintamani adlh anjing ras Indonesia yg diakui PERKIN, tapi blm diakui F\xc3\xa9d\xc3\xa9ration Cynologique Internationale (FCI) sbg anjing ras dunia.'",0,0,0,0,0,0,0,0,0,0,0,0
Djarot: Tidak Ada â??PotongÂ Atasâ??,0,0,0,0,0,0,0,0,0,0,0,0
"udik, itu gue kl abis minum soda langsung sakit tenggorokan \xf0\x9f\x98\x85. dikira sih kemarin karna paketan minumnya soda kan ya, meski lemon katanya. langsung kayak pilek dan sakit tenggorokan dr bangun tidur \xf0\x9f\x98\x81. minum es es esan jg gt terutama yg gulanya campuran, sensitif \xf0\x9f\x98\xa5'",0,1,0,0,0,0,0,0,0,0,0,0
"Kami Bangsa Indonesia, Suku Batak Toba, dan kami akan melestarikan Budaya kami Batak Toba.; ; Cerita anak rumahbelajarsianjurmulamula",0,0,0,0,0,0,0,0,0,0,0,0
"3. Dilihat dari jadwalmu padat sekali ya, bagaimana caramu mengatur waktu? USER #KUchat",0,0,0,0,0,0,0,0,0,0,0,0
USER Siapa yg jablay....',0,1,0,0,0,0,0,0,0,0,0,0
"Rusia-Kroasia. Indonesia-Rusia sewajarnya. Hindari salah paham negara2 anti komunis sprt AS. Peduli kemanusiaan harus. Tidak cm Rusia tapi smua tanpa kaitkan agama. Kemerosotan moral sebabkan keserakahan memicu perang, Orang yg tdk hentikannya tdk pantas",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Itu tak sepenuhnya betul. Soal jilbab dan baju koko, setahu saya yang kristen,katolik,hindu,budha,konghucu tak diwajibkan pakai jilbab. Perihal baju koko,modelnya putih memang khas baju takwa. Kalo di sekolah kami dibedakan ""pad",0,0,0,0,0,0,0,0,0,0,0,0
Ketua DPR Dorong Inspirasi Kreatif Pemerintah Sesuai Budaya Pancasila,0,0,0,0,0,0,0,0,0,0,0,0
"USER Sama aku jugaa.. Aku malah gak seberapa sih, adekku yang lebih sipit wkwkw'",0,0,0,0,0,0,0,0,0,0,0,0
#KTZ909; ; ð???;â??; á?¦ Bicaralah dengan para pemimpin agama atau seorang exorcist yang bisa melakukan exorcism.,0,0,0,0,0,0,0,0,0,0,0,0
Kami mencalonkan bapak USER sebagai presiden RI di 2019; Dan kami siap bekerja di akar rumput; Untuk memenangkan bapak USER sebagai presiden RI di 2019,0,0,0,0,0,0,0,0,0,0,0,0
USER Hati 2:\n1. Yang minta anak itu diproses hukum secara tidak langsung membela jkw... Memang itu tujuannya. Mencari empati. 2. Ini video kedua penghina presiden. 3. Pribumi memang warga kelas dua. 4. Penyebar videonya sedang diburu polisi. 5. Dsb,0,0,0,0,0,0,0,0,0,0,0,0
"Ada Truk Pasir Terbalik, Tol JORR Pasar Minggu ke Kp Rambutan Macet",0,0,0,0,0,0,0,0,0,0,0,0
Setelah nonton Disobedience aku jadi penasaran kenapa wanita Yahudi Orthodox pada pake wig',0,0,0,0,0,0,0,0,0,0,0,0
"ð???ð??¥Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018",0,0,0,0,0,0,0,0,0,0,0,0
USER Kl komunis sdh tdk laku dimana2. Isu ini cuma jualan antek orba saja dan para pendukung penerapan negara islam/khilafah,1,0,0,1,1,0,0,0,0,0,1,0
"org yg kayak tai itu adalah ketika dia yg membuat kesalahan, tetapi org lain yg hrus minta maaf.'",0,1,0,0,0,0,0,0,0,0,0,0
Nyadar idup belum bener ngurusin orang lain bahaha sampah abis !',0,1,0,0,0,0,0,0,0,0,0,0
"Presiden, pada Peringatan Harlah ke-58 PMII, di Gedung Sabuga, Bandung, Selasa (17/4), minta semua calon pemimpin untuk memiliki optimisme tahan uji, tahan uji, tahan banting &amp; slalu tawakal, berserah diri kepada Allah dengan tetap berusaha dan berikht",0,0,0,0,0,0,0,0,0,0,0,0
"[Fakta Ve]Ve dulu punya anjing, namanya juno dan bruno. Tapi sekarang karena udah besar, jadi anjingnya dipindahin ke rumah kakeknya.'",0,0,0,0,0,0,0,0,0,0,0,0
"Diduga Masalah Ekonomi, Seorang Guru SD Nekat Gantung Diri: KBRN, Semarangâ?¦",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Menemukan jalan yg benar diorganisasi yg diharamkan seperti babi dan dilarang seperti PKI? \n\xf0\x9f\x98\x81',0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: Man teman, kita perlu berterima kasih pada toilet, sehingga tidak perlu mengubur tai kita seperti kucing.'",0,0,0,0,0,0,0,0,0,0,0,0
"Tipikal bani 212 bin onta kampret : cepat memuji org yg dihormati, cepat juga mencaci nya kembali.... salam TGB ... ngoahaha #BubarkanPKS'",1,1,0,1,1,0,0,0,0,0,0,1
"USER USER USER USER Harus begitu. Kita itu harus ""Strict""deh pokoknya kl menyangkut kebijakan politik dalam negeri &amp; luar negeri yg menyangkut sama pihak asing. Kita jgn haram meniru negara komunis dlm melindungi keut",0,0,0,0,0,0,0,0,0,0,0,0
Integrasi Agama dan Budaya sebagai Pondasi Peradaban Bangsa,0,0,0,0,0,0,0,0,0,0,0,0
"Catatan:\n\nGerakan Reformasi adalah gerakan moral rakyat dan mahasiwa dipimpin oleh Amien Rais dkk adalah produk yg diinisiasi distimulir, dirancang oleh CSIS, Elit Katolik, Konglo Tionghoa, dan antek2nya\n\nReformasi adalah tunggangan mereka\nReformasi",0,0,0,0,0,0,0,0,0,0,0,0
"Jadi ingat dialog Neo dgn Oracle di The Matrix. \nOracle: ""Apa yang diinginkan seorang penguasa?\nNeo: (hening)....... \nOracle: Kekuasaan yang lebih besar.'",0,0,0,0,0,0,0,0,0,0,0,0
"#NowPepatahPetitih bersama Sucipto Hadi Purnomo - dosen budaya Jawa di Jurusan Sastra Jawa Unnes. Tema â??Aja Gumunan, Aja Getunan, Aja Kagetan, Aja Alemanâ??.",0,0,0,0,0,0,0,0,0,0,0,0
Qaumi ekjayati conference Jamiat ul ulama e hind ki public meeting se Barrister Asad uddin owaisi,0,0,0,0,0,0,0,0,0,0,0,0
"Selain di Surabaya, bom juga meledak di rusunawa wonocolo, Sidoarjo. Para petinggi polisi di Jawa Timur menduga kuat ini ada kaitannya dengan kejadian yg ada di Surabaya. Dengan memakan korban sebanyak 5 orang. 3 orng meninggal dunia termasu pelaku Anton",0,0,0,0,0,0,0,0,0,0,0,0
"kalo di catatan harian menantu sinting, lakban = laki banget, sementara itu lakban menurut definisi df USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 URL",0,0,0,0,0,0,0,0,0,0,0,0
Gubernur Indonesia ngobrol dengan Presiden Turki ð???,0,0,0,0,0,0,0,0,0,0,0,0
USER Wah brengsek nih. Ketauan yg punya bisa mampus aku. :((',0,1,0,0,0,0,0,0,0,0,0,0
"""Kita akan belajar giat, dengan penuh dedikasi, tapi bukan hanya untuk lulus ujian."" (3 idiot). #TweetDSAP'",0,0,0,0,0,0,0,0,0,0,0,0
"Kata Opung, tenaga kerja asal China, semua punya skill khusus, sehingga buruh pribumi tidak layak untuk membangun proyek pemerintah.; ; Tapi nyatanya TKA asal China itu juga banyak unskilled labour nya!; ; Jadi, 10 juta lapangan pekerjaan baru itu, sebenar",0,0,0,0,0,0,0,0,0,0,0,0
Beli barang pengiriman dr cina biasanya paket transit cin-indo cuma 3 hari napa ini seminggu\xf0\x9f\x98\xa2',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Coba aja pak USER punya sifat keras seperti endorgan sedikit saja, mungkin mereka yang nuduh PKI itu udah masuk Lapas kali ya,; Salut sama bapak presiden kita USER sabarnya tingkat dewa; Maju terus pak ; #2019TetapJokow",0,0,0,0,0,0,0,0,0,0,0,0
"USER klo jaman dki yg dimainkan isu cina ,kapir. sekarang yg cina kapir justru dari keluarga si ono. silit eh sulit lah'",1,1,0,1,0,1,0,0,0,0,1,0
"Kata orang nyasar itu rugi banget, tapi aku gak ngerasa rugi karena cintaku sudah nyasar kehati kamu'",0,0,0,0,0,0,0,0,0,0,0,0
Terkadang mending terlihat seperti bajingan dan bangsat sekalian daripada yg terlihat kalem dan alim tapi tau tau bikin malu orang tua...',0,1,0,0,0,0,0,0,0,0,0,0
RT USER: USER Truss Lantas Jokowi yg kamu tuduh Melakukannya?? Kalau benar itu tuduhannmu??..sungguh Akal dan Akhlak mu sebaga\xe2\x80\xa6',0,0,0,0,0,0,0,0,0,0,0,0
Antropologi fisik:; 1. Paleo Anthropology; 2. Somatologi; Antropologi budaya:; 1. Arkeologi; 2. Etnolinguistik; 3. Etnologi; 4. Antropologi sosial,0,0,0,0,0,0,0,0,0,0,0,0
USER USER bodo amat akun capek',0,1,0,0,0,0,0,0,0,0,0,0
"Pengantar Presiden Joko Widodo pada Rapat Terbatas tentang Percepatan Pelaksanaan Berusaha (Online Single Submission/OSS), 18 April 2018, di Istana Kepresidenan Bogor, Jawa Barat;",0,0,0,0,0,0,0,0,0,0,0,0
"USER \xe2\xa0\x80\n\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 \xe3\x80\x8c Saya! Saya! Yang dulu bisu, kini sudah bisa bagi cuap-cuap! \xe3\x80\x8d'",0,0,0,0,0,0,0,0,0,0,0,0
USER Hanya membaca dn tai aja',0,1,0,0,0,0,0,0,0,0,0,0
Ombudsman RI: Setiap Hari Ada dua Pesawat Antar TKA Tiongkok ke Indonesia,0,0,0,0,0,0,0,0,0,0,0,0
"""Insyaallah bulan depan akan kita coba mulai tanggal 24 Mei. Nanti akan kita lihat apakah ada hal-hal yang perlu diperbaiki. Airport Kertajati bisa menampung kurang lebih 5,6 juta penumpang merupakanÂ airport terbesar setelah Soekarno-Hatta,â?? ujar Presiden.",0,0,0,0,0,0,0,0,0,0,0,0
"Meski Tak Berambisi, Jokowi Siap Nyapres Jika Didukung Ulama",0,0,0,0,0,0,0,0,0,0,0,0
Seksyen 2 Mega #Utusan Malaysia 11April; #lebihdaripadapolitik; Beli #UtusanMalaysia atau langgan #islam #muslim #alquran #keluarga #wanita #kesihatan #hiburan #artis #budaya #sains #teknologi #alamsekitar #alumni #kampus #universiti #wira #tentera #polis,0,0,0,0,0,0,0,0,0,0,0,0
"USER Saya tiba2 langsung stroke, wekekkeke ini mah cuma orang picek aja yg gak tau'",1,1,1,0,0,0,1,0,0,1,0,0
"15. Terimakasih, selamat jalan, Ila jiwari robbihimul A`la jalla wa `alaa, Ra lilur sering mengingatkan kita bahwa ulama jika sudah cinta dunia, bahaya, bahaya, dawuh beliau, dawuh2 yg kadang memberi kita pelajaran sangat berharga, lahul fatihah... ð??¥ð??¥ð??¥",0,0,0,0,0,0,0,0,0,0,0,0
USER Kemaren beli babi namanya fadil',0,1,0,0,0,0,0,0,0,0,0,0
"USER dapet lah, stiap perbuatan kita, baik/buruk pst dapet balasan yg stimpal, kalo di hindu, balasannya bisa di kehidupan skrng atau di kehidupan yg akan datang'",0,0,0,0,0,0,0,0,0,0,0,0
RT USER: Ngentot yukkk',0,1,0,0,0,0,0,0,0,0,0,0
"TKA China sdh berani melecehkan bendera Merah Putih...; ; Apakah kita akan diam saja..!!; ; Semakin TKA China banyak yg datang, semakin mrk AROGAN krn merasa kuat..; ; Apalagi didukung oleh Rezim Penguasa, dg kemudahan TKA China masuk ke NKRI.; ; Mau dijaj",1,0,0,1,0,1,0,0,0,0,1,0
Ketika Ulama dan Umara Bersatu | NU Online,0,0,0,0,0,0,0,0,0,0,0,0
Pidex yg suka bash penipu lelang acc masih hidup? Yang dulu kek jijik sama jualan apps eh sekarang malah dia yg jualan apps :V mending lu jilat telapak kaki gue aja dex',0,1,0,0,0,0,0,0,0,0,0,0
RT USER USER BADMINTON PUTRI INDONESIA KOK KALAH SAMA JEPANG N CINA ...MEREKA BERMAIN LEPAS TIDAK GAMPANG MENYERAH KOMUNIS SEENAKNYA DI SINI,1,0,0,1,0,1,0,0,0,0,1,0
USER USER sejak lo dm pake capslock terus bilang gua cocot wkwk',0,1,0,0,0,0,0,0,0,0,0,0
"Jika mengaku SAYA PANCASILA dan SAYA INDONESIA, maka TAATILAH UU di Indonesia!\n\nSesuai Keppres No. 6/2000 dan SK MenAg Nomor MA/12/2006, agama yg diakui di NKRI : Islam, Kristen Protestan, Katolik, Hindu, Buddha dan Kong Hu Cu.\n\nDiluar itu, agamanya",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Itulah contoh orang yang mau kerja untuk rakyatnya bukan untuk partainya loh.. Untuk rakyatnya... Ada wakil ketua dpr kita yg kerjaanya nyinyir dan nyinyir aja ke pemerintah, bukan kritik tapi nyela.. Coba dpr tugasnya apa? 3 t",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Kalau saja beliau ini Projo pasti dapat gelar Kristen Nusantara\xf0\x9f\x98\x80',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER itu kerjaan cornelis, tionghoa yg stress gila'",1,1,0,1,0,1,1,0,0,0,1,0
Pekerja Seni Komersial kalo ngomong memang cuma copas. Isi kepalanya ya cuma eksis sama kontrak baru.. capee \xf0\x9f\x99\x84\xf0\x9f\x99\x84 #PSK URL,0,0,0,0,0,0,0,0,0,0,0,0
USER Nyamber juga dong...\n\nKulit leher kering kurang vit C..Cupang\n\nKulit bokong kering kurang vit C..Cebok\n\nHidup kurang bahagia kurang vit C..Cewek/Cowok',0,1,0,0,0,0,0,0,0,0,0,0
"USER USER Boleh tanya, Deny ini Muslim atau Kristen ya?'",0,0,0,0,0,0,0,0,0,0,0,0
Babi haram babu halal hanya ulah Muhammad BEJAD mencatut nama Tuhan,1,1,0,1,1,0,0,0,0,0,1,0
4. Apa saja tulisan yang telah dibuat? USER #KUchat,0,0,0,0,0,0,0,0,0,0,0,0
Eh kunyuk URL,0,0,0,0,0,0,0,0,0,0,0,0
"USER Sepegetahuan gua ya. Soekarno itu sebagian pernikahan itu untuk politik, untuk Indonesia juga.; ; Lagi pula bagi gua gak aneh, seorang presiden hebat kayak beliau disukain banyak cwe,",0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: jadi, setiap lewat tengah malam. jiwa sama raga nya ririn itu terpisah, jiwa nya ada di tempat gelap, sempit dan sepi. se\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0
USER kebalik opp:) eunbi ga rela disamain sma bom',0,0,0,0,0,0,0,0,0,0,0,0
"Kalo ingat kata"" ini lucu hhhaa --&gt; yang budek kurasa org yg pnya hape itu hhhhaaaaa hapenya bolak balik bunyi ga diangkat. Oalah oalah!'",0,0,0,0,0,0,0,0,0,0,0,0
merantaulah kau akan dapatkan pengganti dari kerabat dan kawan imam syafii,0,0,0,0,0,0,0,0,0,0,0,0
"- lipstick di sapu tangan Bora.\n\nDan diriku dalam hati, ""Mampus malu luh. Makan tuh cipokan.""'",1,1,1,0,0,0,0,1,0,1,0,0
.; H. Imam Munandar (Gubernur Riau periode 1980-1985 dan 1985-1990) memperoleh gelar Datuk Sriâ?¦,0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: USER jawab aja\n\nkak lo org nya asik\ntp sayang omongannya kaya org goblok,jd bikin ilfeel\nmaaf ya\ngausah kebanyakan ng\xe2\x80\xa6'",0,1,0,0,0,0,0,0,0,0,0,0
USER Body bagus enak.ngentot lobang pantatmu say',0,1,0,0,0,0,0,0,0,0,0,0
"USER Habis baca ini aku takut karena aku merasa 'insecure attachment' both ambivient dan disorganized ada dalam diri aku. Jadi aku cacat ya? Aku harus gimana untuk memperbaiki itu ka phoerange? Bagaimana ka USER menghadapi itu semua?""",0,0,0,0,0,0,0,0,0,0,0,0
"Sebagai negara maju, ternyata segini gaji presiden AS dan pegawai pemerintahannya",0,0,0,0,0,0,0,0,0,0,0,0
"1 oktober hari kesaktian pancasila, tapi pancasila sekarang diversikan ke arah komunis rezim diktator yg anti islam,",1,0,0,1,1,1,0,0,0,0,1,0
#FaktaFreeport Pemerintahan Soeharto yang menggantikan rezim Soekarno pun menerima Freeport dengan tangan terbuka. #AyoIndonesia #IndonesiaKuasaiFreeport #Freeport',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER Si rosa ini kok mukanya tugu peringatan kenapa nggak batu nissan.. yg gentle dong, nggak apa2 juga kaum cebong'",1,1,1,0,0,0,1,0,0,1,0,0
"USER USER #TokohPerubahan adalah mereka yang telah memberikan kontribusi nyata berkelanjutan untuk memajukan suatu masyarakat dlm berbagai bidang; ekonomi, budaya, kesehatan, dsb serta mengajak masyarakat bersinergi untuk lebih ber",0,0,0,0,0,0,0,0,0,0,0,0
USER Islam Nusantara itu terbukti gagal merubah yahudi Israel untuk menjadi rahmah.',0,0,0,0,0,0,0,0,0,0,0,0
#MataNajwaDebatJakarta lucu banget jawaban ahok.. gak nyambung. Ditanya apa di jawab apa. Kena skak mat d pertanyaan isu agama tdi. Dasar cina tolol hahaha,1,1,1,0,0,1,0,0,0,1,0,0
"USER IsNus baru netes dari telor kodok sejak si said Agil jd kolektor cebong, bang..\nDan dia cm idup dr sari2 comberan yg hasil buangan, makanya dia sll koar2 ttg IsNus.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1,1,0,1,1,0,0,0,0,0,1,0
USER Ko malah jadi ngebagus2in negara yg katanya kapir tat??.. jangan2 ustad mo hijrah k thailand ya',1,1,1,0,1,0,0,0,0,1,0,0
"Jadi kitab suci itu fiksi bukan?; ; - kalo dulu org bisa jelas jawab ""bukan"" ato ""fiksi"" dgn tanpa ragu. ; - jaman skr, menjawab itu membuka ""kelompok"" mana sisi politik, agama dan keberpihakan.",0,0,0,0,0,0,0,0,0,0,0,0
"Mereka semua memang tidak bisa menghargai pribumi atau minimal berlaku sopan sebagai tamu,mereka itu sejatinya perampas hak pribumi...; #stopTKAChina; #2019GantiPresiden",1,0,0,1,0,1,0,0,0,0,1,0
"Ayo gelorakan #2019GantiPresiden, insya Allah kesejahteraan merata. Komunis lenyap.",1,0,0,1,0,1,0,0,0,0,1,0
USER Semoga pak Jokowi dan para ulama selalu sehat. Aamiin...,0,0,0,0,0,0,0,0,0,0,0,0
RT USER: Sebab tu tahun demi tahun semakin kurang peluang pekerjaan untuk rakyat sendiri. Warga asing ni semua dah bolot sektor se\xe2\x80\xa6',1,1,0,1,0,0,1,0,0,0,1,0
"USER USER Hati2 antek Yahudi, Liberal, LGBT, Syiah ...\n\nISLAM ya ISLAM, ALLAH SWT sudah sempurnakan dan ada dlm AL-QURAN ...\n\nAdakah ISLAM lain yg disebutkan dlm AL QURAN ...??'",0,0,0,0,0,0,0,0,0,0,0,0
USER Ava gw anjing dn gw monyet hadeh',0,1,0,0,0,0,0,0,0,0,0,0
USER - KTT Ulama-Cendekiawan Muslim dunia bahas Wasatiyat Islam,0,0,0,0,0,0,0,0,0,0,0,0
Warga Pemuteran tolak Berita hoax dan dukung pilkada damai,0,0,0,0,0,0,0,0,0,0,0,0
USER Waktu nya ngewe',0,1,0,0,0,0,0,0,0,0,0,0
Salam sejahtera Bagi saudara kristen katolik ku dimana saja .... Saya Heppy sekali',0,0,0,0,0,0,0,0,0,0,0,0
FIFA siasat isu `suara monyet\xe2\x80\x99 aksi Perancis-Russia\nURL URL via SinarOnline',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Padahal semua jaringan hidup ya pasti punya potensi jadi habitat cacinglah. Sapi, babi, manusia pun :)))'",0,0,0,0,0,0,0,0,0,0,0,0
USER Mudahan presiden 2019 membawa indonesia diposisi yangbagus kisi dan misix,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Asal jangan cuma galak ke akun2 anti rezim, sementara thd akun2 penyebar fitnah &amp; kebencian yg pro rezim belaga ngga liat, itu sih sama aja bo\xe2\x80\x99ong. Semoga Twitter lebih profesional daripada medsos2 \xe2\x80\x9cyang lain",0,0,0,0,0,0,0,0,0,0,0,0
"Bantu ekonomi sesama sendiri, fair n square. ð???",0,0,0,0,0,0,0,0,0,0,0,0
Mewoh Dampingi Gubernur OD Hadiri Acara Puncak Festival Paskah GFG 2018,0,0,0,0,0,0,0,0,0,0,0,0
Ngocok memek enak kali ya..',0,1,0,0,0,0,0,0,0,0,0,0
USER Sejak bila hg pki hitam',0,0,0,0,0,0,0,0,0,0,0,0
"Ini lho mengkritik yg dimaui pak USER yaitu kritik tp ngasih solusi spt USER .. lha USER jg contoh pemimpin yg bener, dikritik malah bilang terimakasih..kalo pemimpin Kayak mereka semua, pasti Indonesia beres!! USER USER USER @",0,0,0,0,0,0,0,0,0,0,0,0
USER Good job Mr gubernur DKI,0,0,0,0,0,0,0,0,0,0,0,0
Akankah Partai Bulan Bintang akan semakin menguat posisinya pada pemilu 2019?,0,0,0,0,0,0,0,0,0,0,0,0
"Kakek nenek aku kristen, keduanya jadi mualaf setelah 2 anak dari total 11 anak. 2 anaknya gak ikut pindah islam, menurut mamaku sih mungkin kakek waktu itu pikir biarkan lah dia menemukan islam sendiri, 1 anak yg lahir muslim masuk kristen setelah menik",0,0,0,0,0,0,0,0,0,0,0,0
USER Kalo gua bakal ngamuk &amp; ga kek begini responnya. Edan',0,1,0,0,0,0,0,0,0,0,0,0
USER USER USER Sy tidak melanjutkan ini sebb sudah terlihat sekali ucapan yg akan membabi buta.semoga ALLAH memberikan hidayah supaya hatinya terbuka dan menjadi manusia yang beriman serta mengimani ALLAH SUBHANAHU WA TA'ALA s,0,0,0,0,0,0,0,0,0,0,0,0
Presiden Jokowi Apresiasi Model Kerja Sama Bisnis Dalam Proyek BIJB Kertajati,0,0,0,0,0,0,0,0,0,0,0,0
USER Gara gara yang buat orang kafeer atau yahudi atau gimana. Coba aja mereka pake hp apasih emangnya hadeh. Ntar lama lama carrefour berubah nama jadi indomaret aja',0,0,0,0,0,0,0,0,0,0,0,0
"Dgn rasa ikan gurih dgn hrg mrah, bsa didptkn disini lho! Knjngi : Pmpek plmbng, jln wr supratman senggol budaya, Tohpati",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Kalau mau jadi Katolik aku bisa bantu mz',0,0,0,0,0,0,0,0,0,0,0,0
"Atas dasar itulah, DPR diminta segera rampungkan revisi UU Terorisme untuk melindungi segenap bangsa Indonesia dari serangan keji teroris. #POLEMIKPemberantasanTerorisme'",0,0,0,0,0,0,0,0,0,0,0,0
"muke lu katrok, tampang & kelakuan sinkron",1,1,1,0,0,0,1,0,0,1,0,0
USER Gua setan dongggg',0,1,0,0,0,0,0,0,0,0,0,0
"suka suka gwelah mau nulis halu kek. gila kek. sarap kek. sedeng kek. delusi kek. yang penting gue bukan anak rp, ga malu maluin image idol.'",0,1,0,0,0,0,0,0,0,0,0,0
"Saat beli tiket, mungkin kamu akan menemukan seorang tionghoa 40an tahun atau mbak mbak gemuk yg suka nyerobot antrian..'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER NGAKAK WKWKWKWKWWKWKWKWKWKWKWK BEGO',0,1,0,0,0,0,0,0,0,0,0,0
"Juni 2013, Dir IMF rilis laporan yg nyatakan kegagalan kebijakan austerity di Yunani. ""Kepercayaan pasar tdk pulih, sistem perbankan kehilangan 30% simpanan &amp; dampak resesi lbh dlm lg dg angka pengangguran meroket""; ; sblmnya, Argentina jg gagal",0,0,0,0,0,0,0,0,0,0,0,0
USER /kepeluk dari belakang; senyum/ mau apa hm? /rasain jarinya masuk mainin memek/ mhh /elusin tangannya/',0,1,0,0,0,0,0,0,0,0,0,0
"Tanpa Budaya yang bermoral, manusia tidak akan selamat.",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Subhanallah... Semoga jokowi berpasangan dg cak imin. Duet presiden dan wakil presiden yg akan membawa indonesia ke arah kemajuan dan keberadaban,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Prestasi ditingkat yunior aja kalian sudah pada heboh luar biasa.\nKalian lupakan org2 kristen yg juara dunia dan jadi legenda kayak Elly Pical,Nico Thomas dan Chris John.\n\nShaloom'",0,0,0,0,0,0,0,0,0,0,0,0
"Bagian dari melestarikan dungu & biadab Islam, melestarikan dukungan terhadap teroris Islam",1,1,0,1,1,0,0,0,0,0,1,0
"Wah, kasihan relawan komisaris bisa minder ketemu Boss orang bule. Brekekekekekek",0,0,0,0,0,0,0,0,0,0,0,0
"Berita ini sudah Anda twitt tgl 18 Pak Lukman, yg ditunggu rakyat Penjelasan Anda tentang Indonesia Baru Tanpa Islam",1,0,0,1,1,0,0,0,0,0,1,0
Ulama itu punya bashirah utk melihat yg maslahah bagi umat. Cerita Nabi Khidir dg Nabi Musa bisa jadi pelajaran utk kehidupan yg menatap ke depan meskipun keputusannya saat itu terasa menyalahi keyakinan.,0,0,0,0,0,0,0,0,0,0,0,0
Guru Besar Fakultas Ilmu Sosial dan Politik (FISIP) Universitas Padjajaran Profesor Obsatar Sinaga memberikan pandangannya terhadap program yang diusung oleh pasangan Calon Gubernur dan Wakil Gubernur Jawa Barat nomor urut 2 HASANAH; #KitaHasanah; #Hasana,0,0,0,0,0,0,0,0,0,0,0,0
"Kalau bukan negara beragama.ya hapus sila pertama pancasila.memangnya kristen,budha,hindu,Islam dan lain-lain...",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Siapa komunis nya??',0,0,0,0,0,0,0,0,0,0,0,0
USER Pamor RK jadi seakan tak ada artinya jika parpol pengusungnya pendukung penista agama...,1,0,0,1,1,0,0,0,0,0,1,0
"USER Ini namanya Pahlawan Kemalaman ???; Saran, sebelum buat laporan, coba tanyain apa Agama Si Abu Jande ini ??? ???; ; #2019GantiPresiden",1,0,1,0,1,0,0,0,0,1,0,0
"USER ;\xe2\x80\x94 USER \n\n""Capek gue belajar terus.""\n""Bentar gue nak berak wkwk.""\n""Kunci motor yang mana?"" padahal motor elu sompret.\n""Mau greenteaaaaa.""\n""Pocky greentea.""\n""Pejoy greentea.""\n""I love you.""\n""Biar yang lain ninggalin gue, asal jangan lo.""\n""APASIH STORY NYA ITUUU GUE MUTE AJA.""'",0,1,0,0,0,0,0,0,0,0,0,0
"USER di indonesia bukannya kalo timnas maen, sodara2 kristen &amp; non kristen juga ga bedoa sih ya? \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbd'",0,0,0,0,0,0,0,0,0,0,0,0
acara tv yang nemenin malem minggu,0,0,0,0,0,0,0,0,0,0,0,0
#rlp disini banyak yeoja yg fwb ngentot rl &amp; foreplay *cuma ngasih tai',0,1,0,0,0,0,0,0,0,0,0,0
dia enggak hebat. pengikutnya aja yang dungu bin idiot. URL,1,1,0,1,0,0,1,0,0,0,1,0
