Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
 memang macam bangsat ya teman terkutuk macam itu untung bulan puasa hehe ,1,1,1,0,0,0,0,0,1,1,0,0
silakan simak gubernur indonesia pak be emu presiden salat jum at bersama ,0,0,0,0,0,0,0,0,0,0,0,0
bacot kamu member karma ,1,1,1,0,0,0,0,0,1,1,0,0
 aku ingat dulu pernah pura pura sakit biar diperhatikan alias anjing bangsat jadi sakit benaran kan berengsek ,0,1,0,0,0,0,0,0,0,0,0,0
 begini saja terus sampai titit kamu copot yang ,0,1,0,0,0,0,0,0,0,0,0,0
 ingin kamu kontol sambil ngentot sama suami ,0,1,0,0,0,0,0,0,0,0,0,0
eh sori banget nih milton j bennet kamu apa punya s3 kalau cuma mau bilang simpati sama empati sama sama penting goblok ,1,1,1,0,0,0,0,0,1,1,0,0
kalau kenalan terus gue bilang dari kalimantan orang pada mengira gue dayak atau cina ,0,0,0,0,0,0,0,0,0,0,0,0
 semua bukan cuma menteri anggota dewan perwakilan rakyat yang ingkar saat rapat potong tunjangan dan gajinya ,0,0,0,0,0,0,0,0,0,0,0,0
 sih cebong sudah kebanyakan makan tahi jokowi dia baru sadar kalau nanti jokowi sudah mengumumkan indonesia diubah menjadi indonesia cina ,1,1,0,1,0,0,0,0,1,0,1,0
namanya pengikut setan muslim saleh dibenci muslim bermaksiat dipuji puji pembela negeri dia benci penjilat asing dia hormati,0,1,0,0,0,0,0,0,0,0,0,0
 wkwk jahat adalah edan ,0,1,0,0,0,0,0,0,0,0,0,0
hai guys tidak kerasa ya 70 hari lagi penentuan masa depan majalengka 5 tahun ke depan tidak mau lagi pajak mahal tidak mau lagi susah cari pekerjaan tidak mau lagi berobat susah tidak mau lagi biaya pendidikan mahal tidak mau lagi jalan banyak rusak tidak mau lagi e,0,0,0,0,0,0,0,0,0,0,0,0
 sekumpulan teman penista agama tidak ada empati buat korban banjir hanya koar koar memuji jujungannya hype ext transfer protocol over secure socket layer t co xqfktdg74x,1,0,0,1,0,0,0,0,1,0,1,0
presiden bersama ulama siapapun yang dipilih rakyat itulah kehendak allah subhanahu wa taala negara indonesia akan semakin kokoh apabila ulama dan umara selalu beriringan se a menjaga silaturahmi jokowi bersama ulama kitab suci bukan fiksi,0,0,0,0,0,0,0,0,0,0,0,0
 dalam sejarah politik indonesia dikenal pergerakan 3 angkatan dan n1 angkatan 1945 yang memperjuangkan kemerdekaan dan n2 angkatan 1966 dengan tuntutan tritura bubarkan pak ai komunis indonesia turunkan harga harga rombak kabinet dan n3 angkatan 1998 dengan tuntutan repo,0,0,0,0,0,0,0,0,0,0,0,0
alah istana di dikendalikan cina hancur sudah warga indonesia,1,0,0,1,0,1,0,0,0,0,1,0
begitulah media yahudi antek dajjal penjilat kalau tidak menggoreng isu mereka kelaparan semangat terus bang jonru abaikan cebong yang sakit otak,1,1,0,1,1,0,0,0,0,0,1,0
 tinggalkan bicara tentang pak ai komunis indonesia mari kita fokus ke 2019 ganti presiden jadikan sebagai the next presiden,1,0,1,0,0,0,0,0,1,1,0,0
sejak awal janji kampanye nya bulan jae in memang memperbaiki hubungan dengan korea utara kok makanya dia pilih approach untuk hold proyek ustaz sejak masa kampanye dan yang bikin runyam hubungan korsel korea utara tahun lalu ya karena congor trump saja ,0,1,0,0,0,0,0,0,0,0,0,0
 sedekah tapi garap imbalan wkwk otak ganti presiden memang somplak ,1,1,1,0,0,0,0,0,1,1,0,0
fakta keterlibatan laskar hitam terlihat di mau dengan menyelenggarakan sunat paksa terhadap semua lelaki tionghoa di mau selapangan dan lain lain ,0,0,0,0,0,0,0,0,0,0,0,0
yahudi lobi wali allegation out qadiani lobi wali in ,0,0,0,0,0,0,0,0,0,0,0,0
 lompat wesss perasaan tidak bawa taplak merah ,0,0,0,0,0,0,0,0,0,0,0,0
asma dewi tersangka hate speech ternyata loyalis prabowo amp anies sandi jejak digi ,1,0,1,0,0,0,0,0,1,1,0,0
 kalau setingan tidak mungkin lah gue memilih iya itu sama saja kayak mencemplung ke got bego ,1,1,1,0,0,0,0,0,1,1,0,0
 aktivis 65 itu adalah yang bersama sama pak apa o menumpas pak ai komunis indonesia ,0,0,0,0,0,0,0,0,0,0,0,0
 ya allah benar banget dunia sesak kejam guys member tidak punya fanbase kuat atau sultan ya sudah hanya berharap pada push manajemen yang pasti pilih pilih ,0,0,0,0,0,0,0,0,0,0,0,0
 he kontol jangan sok pemes kamu di rupiah muka kayak memek orang tua kamu kayak monyet agama kamu saja agama kontol 9,1,1,1,0,1,0,1,1,0,1,0,0
 babi itu makhluk allah ,0,0,0,0,0,0,0,0,0,0,0,0
 nih memek setiap hari sange mulu ,0,1,0,0,0,0,0,0,0,0,0,0
laptop gue sudah dari 2 bulan lalu tidak selesai selesai di service katanya cuma 2 minggu setan ,0,1,0,0,0,0,0,0,0,0,0,0
 pak lihat beda pemahaman islam antara gus mus dan ba asyir isi alquran harus anda buat jelas,0,0,0,0,0,0,0,0,0,0,0,0
 lah kamu umat apa umat iblis intinya adalah ada ribuan orang dirugikan oleh bajingan sialan kok ya masih ada yang bela begitu saja ,1,1,0,1,0,0,0,0,1,0,1,0
air tebu sebelum viral pun harga yahudi sudah viral nanti harga nazi ke acaner ,0,0,0,0,0,0,0,0,0,0,0,0
tabrakan kapal dan pembohong besar bangsa indonesia itu kerja jokowi kodok undercover,1,0,1,0,0,0,0,0,1,1,0,0
kita berbangga kita bersyukur karena pemerintah kita berhasil mengambil alih 51 divestasi saham pt fi yang tidak berbangga dan tidak bersyukur adalah mafia tambang dan antek orde baru yang pullulan tahun berkomplot dengan asing menguras dan merampok k,0,0,0,0,0,0,0,0,0,0,0,0
usss kok belum banget sih mereka ,1,1,0,1,0,0,0,0,1,0,1,0
 lihat onta di menamai tersinggung ,0,1,0,0,0,0,0,0,0,0,0,0
mata sipit mau marah mau senang mau melirik mau apa saja tetap segaris haha enak nya sih mata sipit ,0,0,0,0,0,0,0,0,0,0,0,0
video diduga perang teroris buddha yang kocar kacir melawan pe ahanan pemuda muslim minoritas rohingya ,1,0,0,1,1,0,0,0,0,0,1,0
 rezim utang pencitraan demi berkuasa kembali rezim kampretttt ,1,1,1,0,0,0,0,0,1,1,0,0
usir cina ganyang cina,1,0,0,1,0,1,0,0,0,0,0,1
 antek komunis biadab jongos cina,1,1,1,0,0,1,0,0,0,1,0,0
sudah lupa cara menikmati makan enak yang penting kenyang sajahhhhh sekarang gembel ,0,1,0,0,0,0,0,0,0,0,0,0
 ibu pasti wanita wanita belum tentu jadi ibu goblok keahlian cebong hanya 1 tukang tipu cebong adalah begitu goblok tidak ketulungan plonga plongo mengakibatkan optimisme berlebihan 2019 ganti presiden plonga plongo dun,1,1,0,1,0,0,0,0,1,0,1,0
 ribut harga mulu perasaan gue sih harga telur sama daging dari jaman pekerja seks komersial susilo bambang yudhoyono sampai sekarang sebegitu sebegitu saja telur doang dua puluh empat ribu kg masa tidak bisa beli tidak bisa beli daging burger harga promo mulu itu ,1,1,1,0,0,0,0,0,1,1,0,0
 tidak punya kontol mas ,0,1,0,0,0,0,0,0,0,0,0,0
terciduk juga nih kunyuk proses hukum saja tidak usah pakai matre ,1,1,1,0,0,0,0,0,1,1,0,0
 yang menjadi masalah saat ini orang orang mempolitisasi isu isu islam nusantara bahkan ada yang sampai bilang sesat kafir dan lain lain ini yang jadi persoalan ketika isu isu sepe i itu dipolitisasi untuk kepentingan politik kalau hanya dalam perbedaan pendapat ya sila,0,0,0,0,0,0,0,0,0,0,0,0
sistem atau pemerintahan yang timbul dari pemungutan umum bebas jujur adil jangankan aktivis semua warga negara harus mendukung pemerintah negaranya,0,0,0,0,0,0,0,0,0,0,0,0
 padahal jokowi tugasnya cuma membagikan 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
cari makan dari eksploitasi agama adalah puncak kejahatan yang bisa dilakukan oleh manusia siapa yang bisa melakukan itu hanya menunggu kesempatan untuk melakukan kejahatan lain ,0,0,0,0,0,0,0,0,0,0,0,0
tolong entot silit ku dong om faiz nardhi bambang priyo ridwan kasihan firdaus ,0,1,0,0,0,0,0,0,0,0,0,0
pastinya jokowi sayangi papua,0,0,0,0,0,0,0,0,0,0,0,0
 ngewe terus kerja kamu sekali kali dong sama kita kita hehe ,0,1,0,0,0,0,0,0,0,0,0,0
turut melestarikn sebagai salah satu geopark di bumi,0,0,0,0,0,0,0,0,0,0,0,0
 kehancuran prabowo dibuatnya sendiri dia merobek dirinya sendiri emosi mu menghancurkan dirimu,1,0,1,0,0,0,0,0,1,1,0,0
 mas cebong di kolam istana masih pada hidup sudah sekarat atau pada mati intelligence quotient 200 sekolam cebong,1,1,1,0,0,0,0,0,1,1,0,0
lalu mereka yang teriak teriak jokowi pro asing asing oh soeha o tidak soeha o memberikan konsesi ke freepo untuk eksploitasi tambang emas tembaga di papua yang amat sangat menguntungkan freepo indonesia hanya kebagian saham 8 5 dan royalti 1 ,0,0,0,0,0,0,0,0,0,0,0,0
 mbok kalau tau bego jangan ngebegoin orang lain begitu lah be anya dulu ke yang ahli ,1,1,1,0,0,0,0,0,1,1,0,0
sinyal cacat hilang hilangan melulu memang kamu jauh lebih baik daripada hem haha ,1,1,0,1,0,0,0,0,1,0,1,0
depan cermin bukan main elok buat pusing bagai cuba dalam gambar itu hai cacat haha ,0,1,0,0,0,0,0,0,0,0,0,0
 tapi ulet nya bikin gatal gatal tidak mak mak kok suka memelihara yang aneh aneh tuyul juga mak piara ,0,0,0,0,0,0,0,0,0,0,0,0
 dia manusia produk dungunya pangkat dungu akibat lahir dungu otaknya jadi dungu wajahnya pun dungu karena suka hina semua dengan dungu ,1,1,1,0,0,0,1,0,0,1,0,0
tak rela kunyuk bahagia pagi ini,0,1,0,0,0,0,0,0,0,0,0,0
 ah bom asjbnjadng ,0,0,0,0,0,0,0,0,0,0,0,0
masih elok kalau jika dia putus dengan cara baik baik oka sering meninggalkan wanita yang berstatus pacarnya dan jalan dengan perempuan lain dan iya dalam pohon yang utuh tentu ada satu daun cela,0,0,0,0,0,0,0,0,0,0,0,0
 matanajwadebatjaka a pak anies sudah meninggalkan ketenangan dan ketulusannya dalam debat malam ini menjadi agitatif dan licik semoga kalah kamu anjing,1,1,1,0,0,0,0,0,1,1,0,0
 oke begitu bagaimana nih nder mata gue juga sipit nih nder ,0,0,0,0,0,0,0,0,0,0,0,0
ganteng banget anjir gue menggelepar ,0,1,0,0,0,0,0,0,0,0,0,0
bangkai menemukan saja orang orang yang bisa bikin te awa di twitter ,0,1,0,0,0,0,0,0,0,0,0,0
 mungkin dititah ku sih gunawan kamu asri mengakui kunyuk jadi aku nu kena kehed ,0,1,0,0,0,0,0,0,0,0,0,0
 yang unggah medianya cebong yang feeder cebong yang komen cebong kapan kamu jadi kodok kalau kamu cebong terus ,1,1,0,1,0,0,0,0,1,0,1,0
rupiah haneul teteknya sering diremas monyet yang on retweet ,0,1,0,0,0,0,0,0,0,0,0,0
agen dan tarif tiket bus po ramayana,0,0,0,0,0,0,0,0,0,0,0,0
 asing ongseng nikmat mana lagi yang kamu dustakan wkwk jangan lupa bersyukur itu lah hilang keyakinan sekarang ,0,0,0,0,0,0,0,0,0,0,0,0
umat buddha juga harus di usir di indonesia ,1,0,0,1,1,0,0,0,0,0,0,1
jika anda ikut silakan ,0,0,0,0,0,0,0,0,0,0,0,0
 iya sih kayak komunis banget wkwk ,1,0,1,0,0,1,0,0,0,1,0,0
zaman now segalanya jelas dan data sudah jelas jika klaimnya benar kasih jika klaimnya tidak benar tidak usah repot jangan ganti presiden 2019 nanti juga ketahuan makhluk makhluk yang jago melintir fakta haiz hidup kok mencari penderitaan kerja woi biar dapur bisa dan,0,0,0,0,0,0,0,0,0,0,0,0
wah kalau di indonesia bisa diboikot itu banknya iran negara islam saja terima uang cina ,1,0,0,1,0,1,0,0,0,0,1,0
 sabtu ceria karena sudah akhir pekan lagi nih mixagrip mau bagi bagi hadiah buat kamu mixagrip explore budaya 2 tahun ini mau kemana 1 like dan follow facebook twitter dan instagram mixagrip 2 tulis jawabanmu di kolom komen beri tagar sabtu ceria dan mention 3 orang,0,0,0,0,0,0,0,0,0,0,0,0
amin ya rabi lengserkan jokowi ,1,0,1,0,0,0,0,0,1,0,0,1
ngentot bosku ,0,1,0,0,0,0,0,0,0,0,0,0
tengok buku buku yang kak nisa baca aku sedar yang aku tak baca sebegitu variasi tajuk aku baca palestina saja 5 bulan nih dan aku bodoh sudah hai ,0,0,0,0,0,0,0,0,0,0,0,0
menulis tentangmu adalah cara ku mencintaimu bukan mulutku bisu namun aku mengibaratkan aksara adalah keabadian dikenang ash ,0,0,0,0,0,0,0,0,0,0,0,0
sumpah ya ini railink depan gue ingin gue timpuk pakai apapun tai ,1,1,1,0,0,0,0,0,1,1,0,0
jadi begini rasanya setelah pergi saling asing terus be emu kembali lebih seru wkwk ,0,0,0,0,0,0,0,0,0,0,0,0
 anjir berengsek bajingan gila sih kamu gue gange i sih kalau jadi kamu dan ternyata ada yang lebih parah dari mantan gue anjir wkwk dan sudah sekarang fokus exo yang jelas jelas membuat kita bahagia ,1,1,1,0,0,0,0,0,1,1,0,0
sama fren jaringan nya kok berengsek ya ,1,1,0,1,0,0,0,0,1,0,1,0
dulu orang bikin karya dulu baru terkenal sekarang kebalikannya sulit silit ,0,1,0,0,0,0,0,0,0,0,0,0
 keanekaragaman budaya suku agama itulah sesungguhnya kekayaan kita tutur djarot di hadapan pese a rapat kerja cabang khusus kota gunung sitoli gubernur zaman now djarot syiar 2 sumatra utara pilih dua hebat djarot syiar menang gunung sitoli pak ai demokrasi indonesia perjuangan,0,0,0,0,0,0,0,0,0,0,0,0
barisan serba guna kan hobi juga maunya bela kafir makanya sih abu janda apakah benar muslim atau bukan ,1,1,1,0,1,0,0,0,0,1,0,0
badan pengawas pemilihan umum kolaka te inggi pelanggaran aparatur sipil negara dalam pilihan kepala daerah,0,0,0,0,0,0,0,0,0,0,0,0
tau kenapa kalau anda bicara tumpas pak ai komunis indonesia komunis dan antek pasti anda akan diserang ya karena yang serang anda itulah pak ai komunis indonesia cuma pak ai komunis indonesia yang lindungi pak ai komunis indonesia,1,0,1,0,0,1,0,0,0,1,0,0
 dasar muka tai babi lah mau tenar agama di bawa bawa kalau berani jangan bagikan di media sosial umat siapa pun kalau agama nya di hina hina pasti marah besar dengan mudah nya langsung meminta maaf ayo front pembela islam buruh dan cari o,1,1,1,0,1,0,1,0,0,0,0,1
 tidak lah kan gue sudah tege nih no titit ,0,1,0,0,0,0,0,0,0,0,0,0
terus kalau ada bacot bacot di grup kalau dia sudah berbicara pasti pada setuju semua ,0,1,0,0,0,0,0,0,0,0,0,0
yang ada dipikirannya hanya kekuasaan tidak peduli rakyatnya kayak apa 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
 menyelamatkan fundamental ekonomi ke arah lebih baik adalah mulia daripada tidak paham kalau junjungannya 2010 2014 telah mewariskan bencana ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
kh anis maftukhin kemudian menjelaskan latar belakang berdirinya pondok pesantren amp visinya menurutnya pondok yang berdiri baru 6 bulan lalu ini tidak dipungut biaya pengajarnya pun juga tidak dibayar pondok pesantren ini selain belajar ilmu islam juga mengajarkan i,0,0,0,0,0,0,0,0,0,0,0,0
bersikap keraslah terhadap mereka cina kafir ,1,1,0,1,1,1,0,0,0,0,1,0
 perum cikeas permai ds cikeas udik kecamatan begini putri bogor listriknya padam pak pada banyak rumah tolong dicek terima kasih ,0,0,0,0,0,0,0,0,0,0,0,0
konstruksi flyover di proyek jalan tol manado bitung roboh selasa siang ikuti berbagai berita ekonomi amp bisnis terkini dalam cnn indonesia business saat ini bersama di,0,0,0,0,0,0,0,0,0,0,0,0
 kafir zindiq itu kafir yang terpaksa jadi muslim karena keturunan hukum syariat sama tekanan sosial islam kakak kamu tanda penduduk ,0,0,0,0,0,0,0,0,0,0,0,0
 manusia manusia iblis yang meminta komisi pemberantasan korupsi itu di bubarkan kalau komisi pemberantasan korupsi bubar manusia 2 iblis ini pasti senang hati ,1,1,1,0,0,0,0,0,1,1,0,0
presiden mengajak masyarakat untuk membawa negara ini pada kebudayaan politik yang penuh dengan etika politik yang menyatukan bukan politik yang memecah belah bukan politik yang membawa perpecahan bukan politik yang saling menghujat mencela maupun mema,0,0,0,0,0,0,0,0,0,0,0,0
sudirman said meluncurkan,0,0,0,0,0,0,0,0,0,0,0,0
 titit mu ,0,1,0,0,0,0,0,0,0,0,0,0
 lebih kesal gue sama komandan cai dan antek anteknya sok banget kamu pada ,1,1,0,1,0,0,0,0,1,0,1,0
apa setelah kunjungan ini menteri agama mampu membantah islam mendungukan membiadabkan umatnya ,1,1,0,1,1,0,0,0,0,0,1,0
 yang manapun itu bahkan organ manusia pun termasuk benda asing bagi organ manusia yang lain apalagi benda mati macam sabun ,0,0,0,0,0,0,0,0,0,0,0,0
 penilaian orang berbeda dikhawatirkan rakyat tidak bisa memahami pak ai yang berhubungan baik dengan komunis belum tentu komunis saya hanya ingin meluruskan ,0,0,0,0,0,0,0,0,0,0,0,0
 kebelet ngentot di kamar mandi dan ,0,1,0,0,0,0,0,0,0,0,0,0
 lah anda yang dari awal tidak bisa berargumen membicarakan kacung menyambung ke cebong kan goblok dan kamu cari dulu a i kacung baru menyambung lagi ,1,1,1,0,0,0,0,0,1,1,0,0
 bacot apanya gue mengulang perkataan gue gara gara kamu budek ,1,1,1,0,0,0,1,0,0,1,0,0
 pengikut mli pada kayak tai nih giliran twit tidak lucu dibilangnya gue yang admin giliran twit lucu malah dibilang twit ,1,1,0,1,0,0,0,0,1,0,1,0
atau 25 persen suara legal nasional buat mengusung kandidat presiden dan wakil presiden,0,0,0,0,0,0,0,0,0,0,0,0
 itu kan american culture bro jangan memaksa nilai nilai asing lah ,0,0,0,0,0,0,0,0,0,0,0,0
 haha benar kamu giliran majikan dia mesum 7 tahun sih kunyuk diam sok suci pula memaki memikirkan sex muka lacur kamu kunyuk ,1,1,1,0,0,0,0,1,0,1,0,0
 seharusnya kita malu di indonesia baru ada gubernur cina,1,0,1,0,0,1,0,0,0,1,0,0
 berengsek kamu lama lama jadi ber politik ,1,1,1,0,0,0,0,0,1,1,0,0
ini seringkali yang menjadikan saya pilu namun kesal dari kedua pihak sama saja mereka terlibat defensif dan saling membela buta situasi ini seringkali menjadikan saya entah bagaimana terlintas masa itu dan masa tenang tau tau ada bombardir senapan dan sesi,0,0,0,0,0,0,0,0,0,0,0,0
masih mau ganti presiden 2019 tetap jokowi,0,0,0,0,0,0,0,0,0,0,0,0
sudah tidak mumet lagi mari nanti fc monyet,0,1,0,0,0,0,0,0,0,0,0,0
 x relevant muslim tapi buat kerja kafir yang terkutuk ,1,1,0,1,1,0,0,0,0,0,1,0
antek antek orde baru hobi gunakan isu pak ai komunis indonesia kejahatan orde baru memberikan kepada asing kekayaan alam kita sepe i freepo kepada as kerjanya me ua prabowo,1,0,0,1,0,0,0,0,1,0,1,0
jadi yang antek asing itu sudah bicara belum soal impo bawang putih dan itu tentu tidak kan sama junjugannya ,0,0,0,0,0,0,0,0,0,0,0,0
 polisi sebagai alat kekuasaan rezim 2019 ganti presiden,1,0,0,1,0,0,0,0,1,0,1,0
 saat nya kita lihat mana suara yang menuduh pak antek asing dan jadi kita tau kan sebenarnya dan mereka lah yang sekarang ribut ribut menyerang pak deh dengan keberhasilan merebut 51 dari freepo dan itulah antek asing dan bahkan disuruh sama,0,0,0,0,0,0,0,0,0,0,0,0
cina bukit ajak membawang yel ,0,0,0,0,0,0,0,0,0,0,0,0
misal bikin 3 besar gubernur paling berprestasi itulah yang dipilih rakyat dengan mekanisme itu siapapun gubernur yang jelas prestasinya nyata bukan hasil pencitraan bisa jadi pres dan pasti bukan melulu orang jawa ,0,0,0,0,0,0,0,0,0,0,0,0
ya itu namanya calon wakil gubernur goblok tidak nge i peraturan debat kelihatan bego dan liciknya itu sandiaga uno ,1,1,1,0,0,0,0,0,1,1,0,0
 golongan kaum bani kampret sepe i katak dalam tempurung teriak tong kosong kampanye ganti presiden tapi tak tau nama pengganti nya siapa menjual rongsokan tak bernilai congor kampret nya yang gede ,1,1,0,1,0,0,0,0,1,0,1,0
kapan bikin film bakar bakar sekolahan buat pencitraan pak ,1,0,1,0,0,0,0,0,1,1,0,0
 ulama cebong wajah suram ,1,1,1,0,0,0,1,0,0,1,0,0
 bola mata nya lumayan gede tapi bentuk mata nya sipit begituuu sini kasih aku dolar ,0,0,0,0,0,0,0,0,0,0,0,0
band metal main di acara akustik memang pintar sih yang penting manggung terus tetap produktif berak sebesar helm cebok segelas ,0,1,0,0,0,0,0,0,0,0,0,0
 anjir gue juga lupa sih kelewatan benar anjing jarinya sampai gue mute pokoknya dia sadar gue mute oke pokoknya terakhir jadi bella kalau tidak salah dnanya ,0,1,0,0,0,0,0,0,0,0,0,0
nurul arifin ingin menghidupkan kembali budaya sunda ,0,0,0,0,0,0,0,0,0,0,0,0
itu kamu yang dilakukan oppa oppa korea tapi banyak yang bilang oppa korea banci tapi masa banci ikut militeran 2 tahun ,0,1,0,0,0,0,0,0,0,0,0,0
ada orang tionghoa yang menggunakan ijazah palsu dan lalu mengakui tokoh masyarakat tionghoa sesungguhnya dia adalah sampah di tg pinang dan agama kristen tapi sering di wihara itu nama nya munafik bagi muslim ,1,0,0,1,1,1,0,0,0,0,1,0
 giliran berita yang kayak begini para cebong bermunculan dari kolam tetapi kemarin saat presiden kita dihina kalian para cebong pura pura tuli dan bisu ternyata cinta kalian palsu ,1,1,0,1,0,0,1,0,0,0,1,0
 niatnya mandi bareng eh ngentot juga ,0,1,0,0,0,0,0,0,0,0,0,0
ih gila nirina bego banget ,1,1,1,0,0,0,0,0,1,1,0,0
 komunis anjing wkwk ,1,1,1,0,0,1,0,0,0,1,0,0
prabowo subianto calon presiden abadi gagal maju ,1,0,1,0,0,0,0,0,1,1,0,0
 pe amina rugi badan penyelenggara jaminan sosial rugi garuda rugi perusahaan listrik negara rugi mayoritas badan usaha milik negara rugi jalan tol pada ambruk bensin mahal listrik mahal pajak mencekik telur mahal daging mahal beras impor garam impor cangkul impor tenaga kerja asing asing merajalela dan prestasi,0,0,0,0,0,0,0,0,0,0,0,0
zaman susilo bambang yudhoyono biaya makan sekeluarga dalam sehari cukup rupiah 50 000 zaman sekarang rupiah 120 000 sekolah dasar rupiah 150 000 baru cukup gaji pegawai negeri sipil sudah 4 tahun tidak naik kasihan nasib rakyat yang gajinya rata rata dua juta sekolah dasar 3 juta mumet mereka mungkin mereka berdoa oh lamanya,0,0,0,0,0,0,0,0,0,0,0,0
dasar kunyuk nih mencari uang modal menipu bangsat abu,1,1,1,0,0,0,0,0,1,1,0,0
masak reputasi tenaga kerja indonesia senantiasa sepe i itu diaspora kita hebat dahsyat kamu,0,0,0,0,0,0,0,0,0,0,0,0
bajingan bangsat kamu bukan siapa siapa kok sombong banget ,1,1,1,0,0,0,0,0,1,1,0,0
mantan itu perlu di kasih bunga biar lebih sok sweet sedikit bunga bangkai maksudnya ,0,1,0,0,0,0,0,0,0,0,0,0
allah boleh buat kedudukan kamu dari setinggi langit sehingga sehina longkang busuk yang dipandang jijik oleh semua orang ,0,0,0,0,0,0,0,0,0,0,0,0
 berengsek kamu gue tak mau di sontot sama mesofil ,1,1,1,0,0,0,0,0,1,1,0,0
 wajah anak kamu kelihatan banget ya penuh dendam dan kebencian pasti anak anak kamu makan dari hasil uang haram bapaknya kayak kamu banci dan rumpi kamu memaki gue makan tai nah kamu dan istri se a anak anak dan o kamu kamu makan bangkai uang haram,1,1,0,1,0,0,0,1,0,0,1,0
semakin kagum dengan gubernur rasa presiden ini luar biasa sama brilian lugas tegas dan tidak perlu pura pura nge tes staf nya ,0,0,0,0,0,0,0,0,0,0,0,0
 apa tidak bosan bergaya monoton dari tahun satu sampai 2018 kok gaya jualan citra dengan pasang wajah melas terus rakyat saja ,0,0,0,0,0,0,0,0,0,0,0,0
tiga kali be urut turut tidak melaksanakan salat jumat sudah termasuk golongan orang kafir dan kemuliaan hari jumat ,0,0,0,0,0,0,0,0,0,0,0,0
 apalagi disela sela meja atau lemari tempat menyelempit begitu juga harus berkali kali disapu biar tidak buat tempat bernaung kecoa atau dibuat tempat tai cicak ,0,0,0,0,0,0,0,0,0,0,0,0
 tambah songong saja di bencong halu tidak usah di memberitakan apa min ,1,1,1,0,0,0,0,1,0,1,0,0
 woi alah te awa terus sih anjir hari ini wkwk ,0,1,0,0,0,0,0,0,0,0,0,0
deklarasi pilihan kepala daerah 2018 aman dan anti hoaks karyawan bank bank rakyat indonesia jabon,0,0,0,0,0,0,0,0,0,0,0,0
tidak cuma 2 anak papua yang digendong tapi 8000 rebu anak papua dijadikan anak asuh ,0,0,0,0,0,0,0,0,0,0,0,0
 jadi ingat tanah abang trotoar dan sampah ,0,0,0,0,0,0,0,0,0,0,0,0
pengusaha media sosial harus dipastikan kenetralannya dalam pilihan kepala daerah dan pemilihan presiden,0,0,0,0,0,0,0,0,0,0,0,0
 dengar kabar newmont ntb dilacurkan ke cina apakah itu benar ,0,0,0,0,0,0,0,0,0,0,0,0
personil provost kepolisian sektor pringsewu kota brigadir polisi kepala viktor i patroli keamanan objek vital di jalan kesehatan dan menyampaikan pesan keamanan dan kete iban masyarakat kepada petugas parkir koperasi kredit gentiaras pringsewu,0,0,0,0,0,0,0,0,0,0,0,0
siapa bilang ekonomi indonesia baik baik saja ,0,0,0,0,0,0,0,0,0,0,0,0
aku pernah nih era sama tertinggal bus sekolah jadi naik bis umum lantas kondisi gue tegak dari pe sama naik hingga turun saat lagi berdiri pantat gue dicolek colek anjiiiing sebab aku tak lembut hati seperti kamu itu tangannya perlahan seketika aku cengk,0,1,0,0,0,0,0,0,0,0,0,0
 nanti sembunyikan setan lah mending main bareng sudoku saja deh ,0,1,0,0,0,0,0,0,0,0,0,0
 jonru ini di lindungi sama kelompok prabowo subianto rekan polisi saja tidak berani menghukum orang ini dan bebas pergi kemana mana,1,0,1,0,0,0,0,0,1,1,0,0
karena kondisi sudah malam gue sudah letih kalau cape suasana hati juga tidak keruan kan gue jadi merasa te antang abangnya sudah lumayan jauh mana kondisi jalan padat banyak mobil dan motor tetapi entah setan mana yang bikin gue emosi gue pun ngebut sulap selusup ,0,1,0,0,0,0,0,0,0,0,0,0
pada bagian belakang tersusun kata indonesia di atas warna dasar bendera indonesia merah putih dengan menyematkan keberagaman budaya disetiap hurufnya yaitu tarian saman kain sasirangan khas banjarmasin tarian yang berasal dari bali wayang kulit barong lompat batu dari nih,0,0,0,0,0,0,0,0,0,0,0,0
 saya belo kok tidak sipit ,0,0,0,0,0,0,0,0,0,0,0,0
 wkwk lahiran bohongan ochu yang hamil sipit ,0,0,0,0,0,0,0,0,0,0,0,0
 sebagai melayu kita haruslah meletakkan dosa pada tempatnya sebagai contoh yang paling utama ialah tudung sewajarnya kita tek ,0,0,0,0,0,0,0,0,0,0,0,0
akibat tidak memiliki ilmu itu akan menjadi penyebab bisnis dan investasi berisiko tinggi,0,0,0,0,0,0,0,0,0,0,0,0
 pengetahuan tidak dapat menggantikan persahabatan aku patrick lebih suka jadi idiot daripada kehilanganmu spongebob ,0,0,0,0,0,0,0,0,0,0,0,0
 banyak cocot diam saja kamu komplotan tukang menghaluskan sama perebut laki orang saja kamu dukung ,1,1,1,0,0,0,0,0,1,1,0,0
 eet sudah md3 itu wakil pemerintah juga hadir dan ikut membahas sudah sana cuci kaki dan belajar lagi ya ,0,0,0,0,0,0,0,0,0,0,0,0
belajarlah dari babi ngepet kalau malam hanya gunakan lilin begitu irit listrik,0,0,0,0,0,0,0,0,0,0,0,0
