Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
 monyet komunis kamu ,1,1,1,0,0,1,0,0,0,1,0,0
 victor baru sekali berkoar saja kalian sudah kayak kebakaran jenggot bagaimana kalau viktor berulang kali berkoar di sana sini di masjid di jalanan spe i sih banci guru besar kalian apa lagi viktor chat mesum pasti kalian bikin rusuh sedunia dasar munafik ,1,1,0,1,0,0,0,1,0,0,1,0
 jaaaaaaancuuuuuuuk kamu lips service para bani onta ,1,1,1,0,0,0,0,0,1,1,0,0
 di perutnya onta ,0,0,0,0,0,0,0,0,0,0,0,0
 lihat memek kamu saya jadi horny sayang ,0,1,0,0,0,0,0,0,0,0,0,0
 macam babi sial haaaa aku marah ini ,0,1,0,0,0,0,0,0,0,0,0,0
 ganti presiden semua tenaga kerja asing cina pulangkan ke dataran cina pakai getek ,1,0,0,1,0,1,0,0,0,0,0,1
 pilihan yang tepat dan masuk akal adalah menyatukan kader dan luar jawa oratornnya bak soekarno menggelora membawa militansi kader ke titik te inggi dan,0,0,0,0,0,0,0,0,0,0,0,0
 benar tetapi adakah kita menghalang mereka belajar di sekolah agama kita saya tk pasti di united kingdom dan us juga ada sekolah sekolah monastik surat pemberitahuan tahunan sekolah katolik atau universitas universitas kristiani kenapa boleh ke ranah yang minoritas lah perlu asimilasi k,0,0,0,0,0,0,0,0,0,0,0,0
 lagian apa pilih ditenggelamkan sih jadi sampah laut kan ,0,0,0,0,0,0,0,0,0,0,0,0
 sudah nanti kalau dia on gue omelin yel tenang saja sudah orang gila begitu yel jadikan orang barang taruhan kan orang bego dongok sinting sarap bajingan ,1,1,1,0,0,0,1,0,0,1,0,0
saatnya di lengserkan lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
 juga jago bakar isu partai komunis indonesia komunis,1,0,1,0,0,1,0,0,0,1,0,0
 ih sipit ingin tau ,0,0,0,0,0,0,0,0,0,0,0,0
bunga melati dan bunga bangkai kalau bisa berkata bagaimana ya ,0,0,0,0,0,0,0,0,0,0,0,0
 kalau kh sama ruf berbicara pada belaga budek pada belaga pilon masih menyundul ganti presiden ,1,1,0,1,0,0,1,0,0,0,1,0
 sudah lihat surabaya belum pak bagusan mana penataannya sama daerah khusus ibukota kalau mau mencalonkan presiden rapikan dulu jakarta bersihkan dari pukul di badan jalan sama trotoar kalau kemarin lawannya ridwan kamil risma nurdin abdullah juga kalah menang karena ahok kristen jadi gampang menakuti,0,0,0,0,0,0,0,0,0,0,0,0
 tidak sarap desember tetapi sudah gemblung nih ,0,1,0,0,0,0,0,0,0,0,0,0
 rribantenpagiini diduga masalah ekonomi seorang guru sekolah dasar nekat gantung diri,0,0,0,0,0,0,0,0,0,0,0,0
 hmmmm somi mencium bau bau bangkai ,0,0,0,0,0,0,0,0,0,0,0,0
 aktivis 98 dulu berhasil menumbangkan rezim orde baru karena kkn dan aktivis 98 zaman now tujuan nya mau membubarkan partai keadilan sejahtera dan menumpang tanya anda aktivis 98 yang reformis atau penyusup yang bermental komunis ,0,0,0,0,0,0,0,0,0,0,0,0
sukanya melihat pergaduhan pergaduhan antara sesama agama disebabkan politik dengan racist negeri nih ,0,0,0,0,0,0,0,0,0,0,0,0
 iya sih kalau gue bandingkan sama yang lain budak cinta banget dulu kamu ke gue anjing pantas saja digosipkan ,0,1,0,0,0,0,0,0,0,0,0,0
sumpah gue puasa ini selama 7 hari ini kalau sudah jam 4 sore langsung otak pentium 2 lemot najis dan meeting sampai di coel coel karena gue bengong ditanya tadi sahur apa tidak haha ,0,1,0,0,0,0,0,0,0,0,0,0
 ayo siapa lagi yang mau berevolusi atau bermutasi genetik jadi cebong ,0,1,0,0,0,0,0,0,0,0,0,0
bupati luwu timur hem thorig husler membuka rapat koordinasi forum kewaspadaan dini masyarakat di gedung wanita simpurusiang malili rabu 11 04 2018 bupati himbau pak isipasi masyarakat jaga situasi keamanan dan ketertiban masyarakat jelang pilihan kepala daerah serentak baca selengkapnya di,0,0,0,0,0,0,0,0,0,0,0,0
 awas ya kalau gue sudah jadi istrinya yang punya ciputra grup jangan panjat ke gue kamu kampang ,1,1,1,0,0,0,0,0,1,1,0,0
 daripada menghentikan komisi pemberantasan korupsi lebih baik bubarkan dewan perwakilan rakyat rakus yang tidak berguna untuk rakyat,1,0,0,1,0,0,0,0,1,0,0,1
direktorat jenderal bima islam kementerian agama ri health and financial manajemen training bismillah strategic action team aksinesia islamic wealth management financial planning syariah syariat wealth coach at his grand savero,0,0,0,0,0,0,0,0,0,0,0,0
 yang saya maksud domba idiot itu bukan ibu tapi akun ini ,1,1,1,0,0,0,1,0,0,1,0,0
aku benci betul kalau racun x9cada tekannnn kaaaaaa haha fuck yahudi ,1,1,1,0,1,0,0,0,0,1,0,0
pendukung prabowo surat pemberitahuan tahunan arb sda adalah orang orang bejat tabiatnya kasar termasuk orang ini begitu begitu ,1,1,0,1,0,0,0,0,1,0,1,0
 nih terakhir aku tanya lagi itu utang era jokowi semua bencong pasti diam lagi sih gembel warung internet banci kaleng ,1,1,1,0,0,0,0,1,0,1,0,0
kuliner arabpun menjadi bagian dari akulturasi budaya arab indonesia yang terjadi sejak ratusan tahun lalu ,0,0,0,0,0,0,0,0,0,0,0,0
 program yahudi agar islam di indonesia tidak memperjuangkan palestina ,0,0,0,0,0,0,0,0,0,0,0,0
kemudian ulangi pandangan mu sekali lagi dan sekali lagi niscaya pandanganmu akan kembali kepadamu tanpa menemukan cacat dan ia pandanganmu dalam keadaan letih ,0,0,0,0,0,0,0,0,0,0,0,0
 riya banget kamu singapura kan kafir jul lah kamu apa 100x ke singapura mencari minyak babi jul ,1,1,0,1,1,0,0,0,0,0,1,0
 biar kata pak gatot ngeles tapi hati kecilku berkata nih ada udang di balik micin prabowo makin mekar senyumnya ,1,0,1,0,0,0,0,0,1,1,0,0
 ayo ngentot sama aku ,0,1,0,0,0,0,0,0,0,0,0,0
 ya sudah tau kamu sekeluarga onta dungu mak kamu perek gerwani bapak kamu kuda prabowo ngeeooahahahaaaaaaa ,1,1,0,1,0,0,0,1,0,0,1,0
ya bagaimana sih anjir gue di rumah doang dari pagi karena gange i arah jalan sini mau main juga bingung tidak ada teman ,0,1,0,0,0,0,0,0,0,0,0,0
belagu mentwit sama cewek sendiri saja takut apalagi sama mbak kunti ,0,0,0,0,0,0,0,0,0,0,0,0
anis baswedan dijuluki super gubernur di maroko,0,0,0,0,0,0,0,0,0,0,0,0
semoga allah segera menghanc eburkan kafir buddha teroris yang telah menzalimi kaum muslim rohingya ,1,0,0,1,1,0,0,0,0,0,1,0
 1 lagi cebong baru keluar empang ,0,1,0,0,0,0,0,0,0,0,0,0
 ya faktanya partai komunis indonesia ,1,0,0,1,0,1,0,0,0,0,1,0
gue masih tidak menyangka tahun 2013 masih ada saja yang alay bro serius demi apa gulingkan jamban ,0,0,0,0,0,0,0,0,0,0,0,0
iya mas aku enggak secantik mereka tapi kalau kamu cari yang bisa bikin sambal sampai kamu mencret aku maju lebih dahulu ,0,0,0,0,0,0,0,0,0,0,0,0
 ingin ku berkata bangsat ,0,1,0,0,0,0,0,0,0,0,0,0
jimin memberi link dasar manusia homo jin sueeeee kamu membagikan apaan kamu kata gue mau sama dia idih ogaaaah non rebreathing mask gue masih suka cewek buruan apussssssssssssss ,1,1,1,0,0,0,0,1,0,1,0,0
 dewan perwakilan rakyat dewan perwakilan rakyat daerah jancuk anjing anjing babi kontol jembut bajingan bangsat tempek gendeng taeeekkk banci ,1,1,0,1,0,0,0,1,0,0,1,0
 kafir lah di sini kan paling suka bilang kopar kafir ,1,1,1,0,1,0,0,0,0,1,0,0
makanya itu bagian dari koruptor sebab dia paling kencang meminta komisi pemberantasan korupsi di bubarkan fahri setan ,1,0,1,0,0,0,0,0,1,1,0,0
blokir cina telegram diblokir karena jokowi tuduh digunakan teroris sabu asal cina apa cina kita usir saja sesuai dengan cara berpikir rezim ,1,0,0,1,0,1,0,0,0,0,1,0
 semua daerah bukannya sudah menyuarakan 2019 ganti presiden hanya kampung cebong yang belum ,1,1,0,1,0,0,0,0,1,0,1,0
 tidak punya kontol mas ,0,1,0,0,0,0,0,0,0,0,0,0
temanku maju sebagai calon legislatif dewan perwakilan rakyat ri daerah pemilihan kota bekasi dan depok dari psi ayo sus semangat perjuangkan nasib rakyat agar lebih sejahtera berkeadilan berpendidikan merata dan lain lain sehingga negara ini bisa lebih humanis toleran dan bineka ,0,0,0,0,0,0,0,0,0,0,0,0
 enaknya sama hyper sudah crot lanjut ngentot lagi ,0,1,0,0,0,0,0,0,0,0,0,0
guys hanya presiden yang blusuk an dihampir seluruh pelosok negeri ini jokowi mendengar langsung keluhan dan keinginan warganya se a mengecek sendiri program pemerintah nih video pemimpin yang duduk sama rendah berdiri sama tinggi bersama r,0,0,0,0,0,0,0,0,0,0,0,0
 jadi kata kafir itu juga bukan kata yang diobral begitu saja juga bukan untuk ditutup menutupi memang kejahatan tetaplah kejahatan bukan salah agamanya sukunya warna kulitnya profesinya pribadi orangnya,0,0,0,0,0,0,0,0,0,0,0,0
 jangan hanya menegur orang yang berbicara cebong kampret kalau berani tegur itu yang berbicara kutil babi jokowi kodok dan ,1,1,1,0,0,0,0,0,1,1,0,0
anjir te ipu lagi ,0,1,0,0,0,0,0,0,0,0,0,0
kamu kan juga sih raja ones eh ,0,0,0,0,0,0,0,0,0,0,0,0
sasaeng sasaeng your eyes picek a ,1,1,1,0,0,0,1,0,0,1,0,0
mendengar para turis asing yang sedang duduk dan memuji kenyamanan kereta listrik dari stasiun bogor katanya sangat nyaman karena banyak x9cfree space hmmm just tunggu and see lady ketawa jahat ,0,0,0,0,0,0,0,0,0,0,0,0
assalamualaikum bu risma tolong warga saya di jalan kalimas udik 1c depan rumah jalan kalimas udik 1b 1 meminta bantuan dari bu risma warga saya rumahnya roboh kasihan bu risma warga saya tidak punya tempat tinggal rumahnya roboh ,0,0,0,0,0,0,0,0,0,0,0,0
 gajian mesti kontol ,0,1,0,0,0,0,0,0,0,0,0,0
 semoga ada 3 kandidat calon presiden dan calon wakil presiden 1 prabowo subianto dan mas agus h yudhoyono gerindra demokrat partai keadilan sejahtera kapan pak ai bulan bintang 2 jokowi dan airlangga apa anto partai demokrasi indonesia perjuangan golkar nasional demokrat ppp psi 3 muha,0,0,0,0,0,0,0,0,0,0,0,0
 gue lagi celeng tidak bikin synna emosi jangan mancing dong ,0,0,0,0,0,0,0,0,0,0,0,0
 ini juga merembet ke ketersediaan bea siswa pemerintah asing ,0,0,0,0,0,0,0,0,0,0,0,0
 kok kapan punya kader beginian waduh ini sih sudah pak ai bejat namanya memalukan ,1,1,0,1,0,0,0,0,1,0,1,0
daripada bacot ini itu dan menyakiti orang lain mending bercermin ,0,1,0,0,0,0,0,0,0,0,0,0
aduh enggak jelas ngentot dan tidak jelas ngentot ,1,1,1,0,0,0,0,1,0,1,0,0
cinta itu buta dan tuli ,0,0,0,0,0,0,0,0,0,0,0,0
 masih lebih terhormat pelacur dari pakde kamu iblis betina kerjanya hanya menyebarkan hoaks nista amat sih hidup kamu ,1,1,1,0,0,0,0,1,0,1,0,0
 selamat datang bani kampret ,1,1,0,1,0,0,0,0,1,0,1,0
fadli zon potensi korupsi pilihan kepala daerah lewat dewan perwakilan rakyat daerah lebih kecil,0,0,0,0,0,0,0,0,0,0,0,0
 memang ahok siapa orang penting dia hanya penista agama ,1,1,1,0,1,0,0,0,0,1,0,0
 belum dikurangi biaya rumah sakit karena kena racunnya sudah lah ustaz cuma gerombolan berudu dungu yang te arik usaha beginian ,1,1,0,1,0,0,0,0,1,0,1,0
pemerintah provinsi sumatera utara gencar lakukan sosialisasi untuk menyukseskan pilihan kepala daerah serentak 2018,0,0,0,0,0,0,0,0,0,0,0,0
tau mampus tidak ,0,1,0,0,0,0,0,0,0,0,0,0
karena harakah ini tidak mengenal ketaatan tanpa batas pada individu itu sebabnya ulama im sepeninggal al banna menolak tradisi baiat kepada mursyid salah satu yang paling keras menolak adalah syaikh qardhawi ,0,0,0,0,0,0,0,0,0,0,0,0
 namanya titit kalau itu tutut ,0,1,0,0,0,0,0,0,0,0,0,0
 coba saja pak punya sifat keras sepe i erdogan sedikit saja mungkin mereka yang menuduh partai komunis indonesia itu sudah masuk lembaga pemasyarakatan kali ya salut sama bapak presiden kita sabarnya tingkat dewa maju terus pak 2019 tetap jokowi,0,0,0,0,0,0,0,0,0,0,0,0
6 pride yunani hyper x93phania keangkuhan harga diri kesombongan dikenal juga dengan sebutan hubris vanity harga diri yang tinggi dapat mengubah manusia sombong kesombongan membuat manusia terkutuk dimata tuhan dan dapat membuat manusia mencintai dirinya sendiri ,0,0,0,0,0,0,0,0,0,0,0,0
wkwk kiraan anjing main golf ,0,0,0,0,0,0,0,0,0,0,0,0
dia digendong namun tetap tidak sombong dipanggul namun tetap tidak merasa unggul dan dihormati namun tetap rendah hati dialah kalian tahu siapa mereka yang memanggul presiden kita mereka adalah pasukan elite tentara nasional indonesia penjaga kedaulatan negara kesatuan republik indonesia bukan juru,0,0,0,0,0,0,0,0,0,0,0,0
freepo adalah perusahaan asing pe sama yang menandatangani kontrak dengan rezim baru di jaka a dan menjadi aktor ekonomi dan politik utama di indonesia pada tahun 1967 freepo 51 ,0,0,0,0,0,0,0,0,0,0,0,0
 itu oknum kali pendeta rahib mungkin ada juga setiap agama adalah walaupun jarang dengar sih buddha hindu begitu yang jadi masalah adalah mereka tidak pernah klaim penyempurna pembawa damai tidak pernah juga heboh heboh kalau ada yang masuk atau pindah agam,0,0,0,0,0,0,0,0,0,0,0,0
mendampingi jokowi di harlah pergerakan mahasiswa islam indonesia di bandung cak imin balik jaka a dengan pesawat kepresidenan bersama presiden join 2019 cak imin the next wakil presiden join 2019 ,0,0,0,0,0,0,0,0,0,0,0,0
 kan janji pak deh yang di tepati adalah sepuluh juta lapangan kerja tapi bukan untuk rakyat tapi untuk tenaga kerja asing cina ,1,0,1,0,0,1,0,0,0,1,0,0
 asalamualaikum pak kapan ya masalah video penghinaan presiden di angkat ke indonesia lawyers club biar semua tau keadilan itu buat siapa terima kasih wassalammualaykum ,0,0,0,0,0,0,0,0,0,0,0,0
 kne jaga hati pemimpin kafir harbi kamu kakak ,0,0,0,0,0,0,0,0,0,0,0,0
saatnya usir penjajah cina dari bumi indonesia ,1,0,0,1,0,1,0,0,0,0,0,1
 jadi ateis karena terlihat edgy itu bagaimana sih nder tolong kasih gue pencerahan dong karena pada dasarnya ateis itu suatu kepercayaan bukan suatu alat untuk terlihat edgy atau terlihat keren ,0,0,0,0,0,0,0,0,0,0,0,0
presiden ajak ulama turut menyejukkan suasana jelang pilihan kepala daerah serentak ,0,0,0,0,0,0,0,0,0,0,0,0
aku menghindar bukan karena aku munafik tapi aku sadar aku ini siapa ,0,0,0,0,0,0,0,0,0,0,0,0
 picek a matamu ,1,1,1,0,0,0,1,0,0,1,0,0
kampret markson gue sampai garuk garuk kasur ,0,1,0,0,0,0,0,0,0,0,0,0
mantap direct message dekat sama barisan serba guna bang ,0,0,0,0,0,0,0,0,0,0,0,0
penyesatan ini harus diluruskan allah subhanahu wa taala tidak mengajar bangun keluarga tapi cocok cocok penis,1,1,0,1,1,0,0,1,0,0,1,0
 ,0,0,0,0,0,0,0,0,0,0,0,0
 cubit saja titit nya kalau nakal ,0,1,0,0,0,0,0,0,0,0,0,0
 letak iman di dalam otak ada di sebelah mana sih cacing yang di mengandung protein adalah olahan dengan ekstrak bukan dengan makanan yang mengandung cacing langsung dikonsumsi jika mau cacing dalam daging babi kuantitas nya mantap itu ,0,0,0,0,0,0,0,0,0,0,0,0
selalu kalau makan aku asing bawang bawang nih letak tepi mungkin kena apply kat life juga ,0,0,0,0,0,0,0,0,0,0,0,0
 enggak mau lihat direct message dari kamu ah sudah tau gue bertanya tentang apa bolot ,1,1,1,0,0,0,1,0,0,1,0,0
 aaaamiiiiiiinnnn mudah mudahan tidak ada yang geblek terus riya posting gaji 13 14 di lini masa ,0,1,0,0,0,0,0,0,0,0,0,0
 tak terbantahkan dialah yang goblok ,1,1,0,1,0,0,0,0,1,0,1,0
 sebab johor antara negeri paling pesat pembangunan penting untuk ada golongan profesional yang menjaga agama ,0,0,0,0,0,0,0,0,0,0,0,0
ganyang partai komunis indonesia sampai ke akar akarnya ,1,0,0,1,0,1,0,0,0,0,0,1
yang patut ditunggu oleh kita semua dan bani hoaks mulai membangun ahok sepe i nelson mandela dan npe anyaan memalukannya selanjutnya adalah apakah ahok ditahan di lupa sepe i mandela dan mandela itu pahlawan sementara ahok itu pemimpin yang suka marah marah di,1,0,0,1,0,0,0,0,1,0,1,0
 ngentot yukkk ,0,1,0,0,0,0,0,0,0,0,0,0
 biaya ambil alih mayoritas saham 51 pt fi us 5 miliar minimum dari utang kepada perbankan asing itu belum lagi sebagai pemegang saham mayoritas harus taro duit untuk bangun smelter pemurnian pembangkit listrik belum lagi biaya x9cdeep cave mini,0,0,0,0,0,0,0,0,0,0,0,0
 ya harusnya dihentikan kalau memang anti asing makanya jangan gunakan politik sara bisa merusak kerukunan manusia ,0,0,0,0,0,0,0,0,0,0,0,0
antek komunis nya jelas sekali yang teriak huuuu ke bapak taufik ismail hafizhahullah ,1,0,0,1,0,1,0,0,0,0,1,0
 habis baca ini aku takut karena aku merasa insecure attachment both ambient dan disorganized ada dalam diri aku jadi aku cacat ya aku harus bagaimana untuk memperbaiki itu kakak phoerange bagaimana kakak menghadapi itu semua ,0,0,0,0,0,0,0,0,0,0,0,0
bising betul cina cina nih ,1,1,0,1,0,1,0,0,0,0,1,0
 dan saya yakin ilmu agama jauh lebih banyak dari ilmumu dan itu sangat jelas dengan mudahnya kamu mengatakan kafir pada seseorang tapi diam saat kitab su,0,0,0,0,0,0,0,0,0,0,0,0
 apa banget jaringan gue mencret ,0,1,0,0,0,0,0,0,0,0,0,0
 sebelumnya pakai casio juga rin diameternya lebih besar bulat begitu tidak bikin cungkring tapi lupa serinya karena sudah rusak pun ,0,0,0,0,0,0,0,0,0,0,0,0
 iya sih apa lagi lawannya boleh di bilang berat karena aparat negara juga ikut andil ya mudah mudahan saja 2019 ganti presiden biar para cukong tidak jumawa lagi biar para cukong tidak sok berkuasa lagi dan biar megatron ada apa,1,1,0,1,0,0,0,0,1,0,1,0
 ya kan gue memang sipit ,0,0,0,0,0,0,0,0,0,0,0,0
 bukannya malu kok malah tertawa dasar idiot ,1,1,1,0,0,0,1,0,0,1,0,0
 sudah jaman pak anies tapi para cebong masih begini begini saja mungkin akibat saham bir di hapus ,1,1,0,1,0,0,0,0,1,0,1,0
pak prabowo calon presiden 2019 masalah jadi presiden rakyat yang memilih aku ikut senang rakyat indonesia masih butuh hiburan,0,0,0,0,0,0,0,0,0,0,0,0
 kalau mau proco lihat lihat dululah haha sudah tidak zaman umat katolik mudah diprovokasi macam begini kita sudah tinggalkan abad kegelapan itu beradad abad silam t,0,0,0,0,0,0,0,0,0,0,0,0
lagi isu kemanusiaan rohingya membuktikan ketidakcermatan dan tim dalam mengelola sebuah isu ,1,0,0,1,0,0,0,0,1,0,1,0
 sini om jilati memek nya mau enggak ,0,1,0,0,0,0,0,0,0,0,0,0
merantaulah kamu akan dapatkan pengganti dari kerabat dan kawan imam syafii,0,0,0,0,0,0,0,0,0,0,0,0
 waduh enggak takut kena tai burung itu ,0,0,0,0,0,0,0,0,0,0,0,0
 pak 3 anjing enak banget sih ganteng be atau merasakan setiap sodokan kontol gue ,0,1,0,0,0,0,0,0,0,0,0,0
 tidak banyak bacot padahal ,0,1,0,0,0,0,0,0,0,0,0,0
 hanya antek cina yang tidak percaya komunis sp orang ini musuh dan pembantai muslim ,1,0,1,0,1,1,0,0,0,1,0,0
 iya iya hidup nabi jokowi as,1,0,1,0,0,0,0,0,1,1,0,0
waduh sih banci bikin sensasi lagi nih ,1,1,1,0,0,0,0,1,0,1,0,0
untuk menjadi orang hebat terserah dalam hal apapun itu karir ngewe pe emanan atau apapun kuncinya adalah mau membuka telinga dan menjadi pendengar yang baik tentang keluh kesah mereka ,0,0,0,0,0,0,0,0,0,0,0,0
 yang perlu diputar film nya deklarator pak ai komunis indonesia dan nama ketua nya asalnya komunis cina soviet,1,0,0,1,0,1,0,0,0,0,1,0
kini cina sedang berusaha menguasai politik dan hukum di indonesia ,1,0,0,1,0,1,0,0,0,0,1,0
sih ini hidupnya nebeng sama cina cina pemilik lewat jongos cina sih paloh bewok,1,1,1,0,0,1,0,0,0,1,0,0
pernah mendengar kisah presiden soekarno dan masjid yang ditutup pemerintah uni soviet mari simak informasi berikut nahdlatul ulama islam nusantara islam nu aswaja soekarno indonesia nikita uni soviet,0,0,0,0,0,0,0,0,0,0,0,0
 tidak kamu manusia homo ,1,1,1,0,0,0,0,1,0,1,0,0
 jilbab tapi akhlak bagai pecun ncuihhh ,1,1,1,0,0,0,0,1,0,1,0,0
 shinobi yang melanggar aturan memang disebut sampah tetapi shinobi yang meninggalkan sahabatnya lebih rendah dari sampah uchiha obito naruto ,0,0,0,0,0,0,0,0,0,0,0,0
 kalau dilihat secara hitung hitungan mungkin sudah takut sama biayanya om air asia lokasi tiga puluh meter di laut saja habis biaya satu triliun lebih belum ini di danau tapi semua tergantung pemerintah kalau kerja sama dulu sama rescue asing buat o,0,0,0,0,0,0,0,0,0,0,0,0
 70 juta pendukung jokowi siap menangkan pemilihan presiden 2019 biar kaum sumbu pendek makin kejang kejang,1,1,0,1,0,0,0,0,1,0,1,0
 sudah sok tau terus komentarnya sok pintar pula hhmmmm ingin gue gampar bibirnya pakai wedges bencong ,0,1,0,0,0,0,0,0,0,0,0,0
 sarap nih pendukung prabowo ,1,1,0,1,0,0,1,0,0,0,1,0
 tatapannya dialihkan ke arah lain enggan menatap pria mencurigakan itu lagi pula siapa yang pe sama kali membuat gaduh suasana jika angie tidak menemukan ada seorang pria asing yang tidur di sofanya kejadian sepe i ini tidak akan terjadi ,0,0,0,0,0,0,0,0,0,0,0,0
tahukah anda dan pasangan heteroseksual straight ada kebarangkalian lebih tinggi untuk dilanda kehamilan tidak terancang berbanding pasangan homoseksual lesbian dan dan lebih tinggi lagi kadar membuang bayi bagi pasangan heteroseksual berbanding pasangan,0,0,0,0,0,0,0,0,0,0,0,0
 diajak dialog menolak ada apa wajar bila rakyat menuduh kalian antek komunis,1,0,0,1,0,0,0,0,1,0,1,0
 mana ada janji yang di tepati pak deh hanya satu yang janji yang di tepati yaitu sepuluh juta lapangan kerja tapi bukan untuk rakyat tetapi untuk tenaga kerja asing cina miris ,1,0,1,0,0,1,0,0,0,1,0,0
 mantap bravo pasangan ideal cocok untuk 2019 tumbangkan kaum antek cina ,1,0,0,1,0,1,0,0,0,0,1,0
memantau amp evaluasi badan usaha milik desa bersama dinas pmd kabupaten lampung selatan badan usaha milik desa penggerak ekonomi desa ,0,0,0,0,0,0,0,0,0,0,0,0
sa tanya pasal kerja kamu tanya lagi lain lain dari kerja aduh sa umban kamu guna babi ,0,1,0,0,0,0,0,0,0,0,0,0
 pacarnya siapa ini suruh mengemut kontol senang eram dan dan kimcil sange bokep lokal sepong ngentot susu montok hypertext transfer protocol over secure socket layer ,0,1,0,0,0,0,0,0,0,0,0,0
lagi enak enak tidur ingin bangun siang eh dibangunkan begitu saja cuma buat menuliskan surat sakit yaelah tai ,0,1,0,0,0,0,0,0,0,0,0,0
 adek ustad yang otaknya nangkring di dengkul sampai susah jalan kalau tidak dibantu amplop tetap dibiarkan mengoceh ke utara kidul adik ustad memelihara jenggot bandot doyannya jadi provokator bersantai santai saja dia tidak diapa apakan adik ustad perutnya bun,1,1,1,0,0,0,1,0,0,1,0,0
partai keadilan sejahtera ulang tahun di balai kota rr berbicara mencalonkan presiden di balai kota ganti saja namanya jadi balai politik ,0,0,0,0,0,0,0,0,0,0,0,0
jika tidak ada demo berjilid jilid atas pernyataan soal kitab suci adalah fiksi maka hampir bisa dipastikan tujuan utama gerakan bela islam berjilid jilid versi 212 dan seterusnya adalah motif politik untuk menjatuhkan ahok ahok telah menjadi korban ,1,0,0,1,1,0,0,0,0,0,1,0
belum ada jawaban dari ketua umum ikatan cendekiawan muslim indonesia apa para intelektual muslim mampu dan berani bahas terbuka muhammad nabi gadungan,1,1,0,1,1,0,0,0,0,0,1,0
 sudah di nyinyir para bani kampret apa belum ,1,1,0,1,0,0,0,0,1,0,1,0
 siapa yang jablay ,0,1,0,0,0,0,0,0,0,0,0,0
 untuk gubernur daerah khusus ibukota yang terhormat saya kasih saran tolong buat tpa sampah jangan perbanyak apa emen rumah apalagi mal,0,0,0,0,0,0,0,0,0,0,0,0
 ingat partai demokrasi indonesia ingat komunis ya ,1,0,0,1,0,1,0,0,0,0,1,0
saat kita mengonsumsi jus bersama ampas enzim yang terdapat di dalam ludah ikut masuk ke usus kecil amp memaksimalkan proses pencernaan ,0,0,0,0,0,0,0,0,0,0,0,0
 kalau mardani jadi presiden mungkin dia jadi presiden manusia homo pe sama di indonesia juragan ,1,1,1,0,0,0,0,1,0,1,0,0
retweeted ikko pribumi tiruan horas horas horas dengan menggunakan kapal feri presiden mengunjungi pulau samosir dalam rangkaian kunjungan kerja presiden di sambut dengan upacara adat samosir dengan pekikan horas horas horas ,0,0,0,0,0,0,0,0,0,0,0,0
walaupun otak kamu sinting urat malu kamu putus tapi gue tetap sayang kth jjk saja hehe enggak deng gue sayang kamu kok happy irene day ,0,1,0,0,0,0,0,0,0,0,0,0
 jokowi itu baik menipu nya itu yang jelek semoga 2019 ganti presiden amin ya allah,1,0,1,0,0,0,0,0,1,1,0,0
 gue tidak suka pilih pilih put tapi kan alangkah baiknya bila yang sama sama katolik hehe ,0,0,0,0,0,0,0,0,0,0,0,0
aku famili islamic yang kamu itu famili kafir laknat ke bodoh kamu sudah laaa hidup menipu kasihan mak bapak kamu sudah didik dengan adab adab yang kamu agungkan sekali kamu membesar dengan perangai xguna kamu menipu sana sini bohong sana sini matilanak ,1,1,0,1,1,0,0,0,0,0,1,0
 ingat ya bapak ibu kalau tidak ada perbedaan di dunia ini semua mau di sama in aneh tidak coba simak dulu itu bagaikan masakan tanpa garam istilahnya dimana dunia pria semua bagus tidak atau cewek semua bagus tidak atau kristen semua atau islam semua ,0,0,0,0,0,0,0,0,0,0,0,0
 iya eh makanya dikupingku kayak tidak asing wkwk ,0,0,0,0,0,0,0,0,0,0,0,0
 wahabi takfiri gurem bro bacot doang gede sana kamu minggat ke suriah gabung isis najis bani takfiri ,1,1,1,0,1,0,0,0,0,1,0,0
 rezim represif anti islam ,1,0,1,0,1,0,0,0,0,1,0,0
nurul arifin tak goyah hadapi survei bandung cantik bandung harmonis bandung memilih nuruli calon wali kota bandung calon wali kota bandung 2018,0,0,0,0,0,0,0,0,0,0,0,0
 dowoon lah jadi kayak keren keren najis meminta ditabok begitu enggak sih ,0,1,0,0,0,0,0,0,0,0,0,0
kalau aparat itu dibayar dengan uang rakyat dan kerja untuk rakyat kalau keparat dibayar dengan uang rakyat kerjanya bacot provokasi rakyat ,1,1,0,1,0,0,0,0,1,0,1,0
kalian mau menyindir kalian sudah cek beberapa kader lain yang isteri nya lebih dari satu gila ya kader sekarang sudah masuk bab pembahasan jumlah isteri ,0,0,0,0,0,0,0,0,0,0,0,0
apakah berkat salat dan mengaji atau berkat belajar ilmu yang dikembangkan para kafir pak lukman ,1,0,0,1,1,0,0,0,0,0,1,0
jangan menonton atau dengar lagu banci cc ,0,1,0,0,0,0,0,0,0,0,0,0
menantang buka dadalah eh menyebut setanlah memang sudah pada habis kamus melawan kenegarawanan pak joko widodo presiden ri ke 7 pada makin stresssssss nih hati hati kena strok atau serangan jantung nanti rakyat indonesia kehilangan badut badut politik merdeka ,1,1,0,1,0,0,1,0,0,0,1,0
