Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
 sejahat jahat manusia ialah mereka yang suka mencari kesalahan dan kecelaan orang sebagaimana lalat mencari bangkai dari tempat tempat yang busuk quranhour ,0,0,0,0,0,0,0,0,0,0,0,0
 bajingan memang indosat ,1,1,0,1,0,0,0,0,1,0,1,0
 enaknya sama hyper sudah crot lanjut ngentot lagi ,0,1,0,0,0,0,0,0,0,0,0,0
 wisma darul aman kerja banci lebih politik lah ,1,1,0,1,0,0,0,1,0,0,1,0
 balik cepat lah setan ,1,1,1,0,0,0,0,0,1,1,0,0
 mirip benar dengan cara cara komunis dulu ,0,0,0,0,0,0,0,0,0,0,0,0
 kamu manusia homo ,1,1,1,0,0,0,0,1,0,1,0,0
 enggak ada kontol bunda pakai timun saja ,0,1,0,0,0,0,0,0,0,0,0,0
presiden meminta proyek strategis nasional 2017 segera dirampungkan ,0,0,0,0,0,0,0,0,0,0,0,0
 berbicara sama silit ,0,1,0,0,0,0,0,0,0,0,0,0
presiden dihina kepala kepolisian republik indonesia menteri hukum dan hak asasi manusia menteri pendidikan dan kebudayaan menhan abu janda ansar barisan serba guna semua terdiam ajaib ,1,0,0,1,0,0,0,0,1,0,1,0
 bidadari jamban ,0,0,0,0,0,0,0,0,0,0,0,0
 hmmm saya mencium aroma aroma jablay dan pantas saja bangsat iya pergi kamu ,1,1,1,0,0,0,0,1,0,1,0,0
 donatur 212 jadi korban dan iya sih dia jadi korban tetapi korban dari kebiadabannya menipu 86 720 orang yang mau umrah nc ,1,1,0,1,1,0,0,0,0,0,1,0
 bro tolong digoreng dengan teori konspirasi islamofobia oleh kafir yahudi asing asing liberal komunis lgbt ,0,0,0,0,0,0,0,0,0,0,0,0
 jangan biarkan pemerintah provinsi daerah khusus ibukota bekerja sendiri mari kita dukung dan ikut membantu pemerintah provinsi dalam melawan cukong asing asing dan para koruptor dan bersatu kita teguh pemerintah provinsi daerah khusus ibukota bersama warga daerah khusus ibukota jaka a melawan cukong asing asing dan para k,1,0,0,1,0,0,0,0,1,0,1,0
jablay banget tidak sih gue dijual ,0,1,0,0,0,0,0,0,0,0,0,0
 barang siapa membunuh seorang mu ahid kafir yang mendapatkan jaminan keamanan tanpa alasan yang hak maka ia tidak akan mencium wangi surga bahkan dari jarak empat puluh tahun perjalanan sekali pun hari ahmad khilafah ajaran islam return the khilafah,0,0,0,0,0,0,0,0,0,0,0,0
ajarkan muslim agama tak mengajarkan membunuh agar paham islam bukan agama ajaran sesat menyembah nyembah allah subhanahu wa taala biadab,1,1,0,1,1,0,0,0,0,0,1,0
 ingin mengaduk aduk jawa tengah kayak daerah khusus ibukota tidak makan bisa kita sudah pandai dan belajar dari pilihan kepala daerah jaka a ,0,0,0,0,0,0,0,0,0,0,0,0
dia itu buaya darat sejati b kenapa a lihat saja kaosnya lacoste sandalnya crocs celana kolornya crocodile benarkan ,0,0,0,0,0,0,0,0,0,0,0,0
aduh memang ya sekolah katolik itu menurutku amp keluarga memang bagus makanya o kamu dulu juga menyekolahkan anak anak nya termasuk aku di sekolah katolik dan mau memasukkan sih adik di situ tapi jurusan animasi maupun multimedia tidak ada di situ dan buka,0,0,0,0,0,0,0,0,0,0,0,0
ikut salah satu grup facebook pro tuan guru bajang sejak lama isinya rezim sekarang bla bla ulama masa depan bangsa dan lain lain dan sebagainya dan begitu tuan guru bajang dukung jokowi nama grupnya ganti jadi komando ulama ,0,0,0,0,0,0,0,0,0,0,0,0
hidup kena kerja keras jangan harap kena suap bajingan ,0,1,0,0,0,0,0,0,0,0,0,0
 palestina antek asing juga toh ,1,0,0,1,0,1,0,0,0,0,1,0
jokowi tidak hormat terhadap muslim yang terzalimi,1,0,1,0,1,0,0,0,0,1,0,0
dear pak gubernur dan pak wakil gubernur bisa tidak datangkan opa wenger untuk melatih pasca beliau out dari arsenal ,0,0,0,0,0,0,0,0,0,0,0,0
ya bagaimana ya sudah beda saja yang biasanya selalu ada cerita konyol sekarang asing ,0,0,0,0,0,0,0,0,0,0,0,0
selepas 21 tahun bersama arsenal arsene wenger mengesahkan dia akan tinggalkan club london itu akhir musim ini terima kasih wenger,0,0,0,0,0,0,0,0,0,0,0,0
 mohon dapat dimaklumi bani kodok gampang meriang kurang oksigen kelamaan di comberan ,1,1,0,1,0,0,0,0,1,0,1,0
kalau benar setya novanto menitip absen benar benar politisi kocak bikin malu wakil rakyat pecat dia ,1,0,1,0,0,0,0,0,1,1,0,0
 selamat datang bani kampret ,1,1,0,1,0,0,0,0,1,0,1,0
 dimas manusia homo suka pentil mimi peri ,1,1,1,0,0,0,0,1,0,1,0,0
blokir jokowi mantap ternyata di dunia maya sudah menggambarkan tinggal realisasi di dunia nyata lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
bila baca cerita cousin aku nih aku jadi malu dia buat cerita pasal agama aku sibuk buat cerita pasal makan kedai hipster ini adalah thread,0,0,0,0,0,0,0,0,0,0,0,0
berhijab itu sama sekali bukan budaya arab justru sebaliknya budaya arab adalah mengumbar aurat berhijab itu pun bukan budaya ia adalah syariat budaya adalah hasil cipta reka pikiran manusia sedangkan syariat adalah perintah tuhan yang menciptakan,0,0,0,0,0,0,0,0,0,0,0,0
 jadi kan aku tempat pelampiasan nafsu mu sayang pepek mami selalu terbuka untuk menyambut kehadiran kontol mu sayang hypertext transfer protocol over secure socket layer ,0,1,0,0,0,0,0,0,0,0,0,0
 pak tak perlu anda ber busa busa bicara deradikalisasi cukup jelaskan salat tak ada manfaatnya,1,0,1,0,0,0,0,0,1,1,0,0
deklarasi anti hoaks dan mendukung pilihan kepala daerah damai,0,0,0,0,0,0,0,0,0,0,0,0
korupsi dan menipu sama jamaah itu enggak haram yang haram itu makanan yang terindikasi mengandung dna babi dan dan ,0,0,0,0,0,0,0,0,0,0,0,0
 hassle free return policy adalah jaminan pengembalian produk hauz indonesia dengan harga yang sama selama 7 hari dari tanggal pembelian apabila produk tersebut cacat produksi atau konsumen kurang puas dengan produk yang di beli haus mini quiz hazid ,0,0,0,0,0,0,0,0,0,0,0,0
 ini semua agenda yahudi ,0,0,0,0,0,0,0,0,0,0,0,0
kamu mahasiswa jurusan d3 ekonomi keuangan,0,0,0,0,0,0,0,0,0,0,0,0
 tertawa banget jancuk wkwk ,0,1,0,0,0,0,0,0,0,0,0,0
sumbu pendek jokowi koalisi dengan negara partai komunis indonesia jokowi partai komunis indonesia lengserkan jokowi pusing hamba,1,0,1,0,0,1,0,0,0,0,0,1
 aku bukan minat pun mail tapi looking at whole ya dia memang dulunya cheater tapi dia dan mengaku silap dia and meminta maaf yang sampah sarap adalah kamu sshhh ,1,1,1,0,0,0,1,0,0,1,0,0
tomohon juga merupakan pusat pembelajaran agama kristen dan katolik ada tempat khusus untuk berdoa dan meditasi yang disebut bukit kasih sebuah tempat suci yang indah dan tenang dan dan tomohon international flower festival ,0,0,0,0,0,0,0,0,0,0,0,0
 dulu waktu kampanye pak jokowi berkoar koar menjanjikan tarif listrik tidak naik bahan bakar minyak tidak naik menciptakan 10000 lapangan kerja tapi nyatanya nonsens itu semua apa ini yang di bilang tidak cacat ,1,1,1,0,0,0,0,0,1,1,0,0
kon menghargai aku aku bisa menghargai badanmu kok lek kon bajingan aku aku iya bisa lebih bajingan di badanmu dik tenang saja ,0,1,0,0,0,0,0,0,0,0,0,0
 apa dia pikir korban yang tewas itu bukan orang manusia sontoloyo kayak begini kok bisa jadi anggota komisi nasional ham saya enggak rela uang pajak saya membayar gaji orang goblok yang tidak memiliki empati ini ,1,1,1,0,0,0,0,0,1,1,0,0
pilih presiden yang kerja kerja kerja lanjut dua periode ya pak jokowi ,0,0,0,0,0,0,0,0,0,0,0,0
 tidak mau ah pak nya bolot ,0,1,0,0,0,0,0,0,0,0,0,0
 kelakuan batak kafir itu ya sepe i sih suka memecah belah umat ,1,1,1,0,0,1,0,0,0,1,0,0
namanya juga simpang susun bukan bundaran semanggi om habib waras dasar kampungan kamu om ,1,1,1,0,0,0,0,0,1,1,0,0
 katolik sudah nusantara kok misa sekarang pakai bahasa indonesia bahkan ada yang pakai bahasa jawa di yogyakarta jawa tengah dan sekitarnya dan di tempat tempat lain pun saya rasa juga banyak yang pakai bahasa lokal ,0,0,0,0,0,0,0,0,0,0,0,0
pertamina rugi garuda rugi perusahaan listrik negara rugi kau rugi dan banyak lagi badan usaha milik negara yang harusnya untung malah devisit tapi masih ada pihak yang tanpa sungkan bilang jokowi presiden hebat giliran anaknya bisnis pisang goreng omzetnya triliunan mereka percaya dungu ,1,1,0,1,0,0,0,0,1,0,1,0
 makin bangga padahal dia masih gubernur bagaimana kalau sudah jadi presiden ,0,0,0,0,0,0,0,0,0,0,0,0
 terbukti kan kalau kamu cuma modal fitnah semua cebong sama modal bacot kencang dan fitnah sana sini tanpa bisa membuktikan kamu tidak jauh beda sama teman teman kamu yang di kolam ,1,1,0,1,0,0,0,0,1,0,1,0
perempuan kayak kamu mending mati saja deh jelek saja enggak usah sok jadi make up a ist ,1,1,1,0,0,0,1,1,0,1,0,0
pilihan kepala daerah lewat dewan perwakilan rakyat daerah dinilai tak atasi politik uang ini saran perludem,0,0,0,0,0,0,0,0,0,0,0,0
 metodenya sih kampret banget ,0,1,0,0,0,0,0,0,0,0,0,0
menyambung dari twit sebelumnya alhamdulillah akhirnya saya sudah diterima kerja daerah tangsel dan mayoritas teman teman di kantor agamanya katolik ada yang kristen amp beberapa ada yang islam 6 ,0,0,0,0,0,0,0,0,0,0,0,0
 ya bom alinea ya bom saja temer ,0,0,0,0,0,0,0,0,0,0,0,0
 haha sempit banget pikiranmu bang cuma ada kampret cebong doang kasihan saya ,1,1,1,0,0,0,0,0,1,1,0,0
warga dusun mambang panasan lestarikan budaya sedekah bumi bagian 2 ,0,0,0,0,0,0,0,0,0,0,0,0
 di jawa tempat tinggal saya ada gereja katolik jawa yang konon kata teman saya katolik digereja tersebut khotbahnya pakai bahasa jawa kuno krama kromo halus jawa halus ,0,0,0,0,0,0,0,0,0,0,0,0
 saudara mengaji kota batu saudara mengaji jombang jombang gemerlap melalui saudara mengaji semoga allah izinkan gus ipul mbak puti jadi gubernur dan wakil gubernur jawa timur ,0,0,0,0,0,0,0,0,0,0,0,0
 tidak banyak bacot padahal ,0,1,0,0,0,0,0,0,0,0,0,0
 kalau rezim engah ada yang jujur bro kaya lah juga yang keluarpun suara radio rusak dan pitanya berbelit ,0,0,0,0,0,0,0,0,0,0,0,0
 tidak usah sok keren begitu mengetik jutek tidak cocok udik banget ,1,1,1,0,0,0,0,0,1,1,0,0
 rakyat kecil susah cari makan dipimpin jokowi gayanya merakyat tapi menyiksa rakyat harus diganti dari pada mati 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
gatot berpikir dia akan mujur sepe i susilo bambang yudhoyono susilo bambang yudhoyono bisa menjadi presiden momennya tepat tak ada saingan bera i kalau gatot saatnya tidak tepat karya nyatanya belum ada menjadikan gatot calon presiden sama dengan mati langkah ,0,0,0,0,0,0,0,0,0,0,0,0
 di tunggu aksi bela kafir hari tanu ,1,1,1,0,1,0,0,0,0,1,0,0
subjek kesusasteraan melayu tiada nilai ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
di masa rezim jokowi aku bisa dua tembakan sama yona 2 kali ,0,0,0,0,0,0,0,0,0,0,0,0
 cebong senior nih ,1,1,1,0,0,0,0,0,1,1,0,0
 dulu yang sumbu pendek itu mendukung penista agama islam dengan al almaidah 51 itu kok sekarang mencak mencak dengan kedunguannya ,1,1,0,1,1,0,0,0,0,0,1,0
 protes mulu kamu kayak dewan perwakilan rakyat ,0,0,0,0,0,0,0,0,0,0,0,0
 nah kamu yang tinggi 169 bb 53 saja sudah berasa kurus apa lagi gue yang 185 bb 55 cungkring banget kan dan iya idealnya enam puluh lima kilogram masih jauh dan tidak pernah sampai walaupun hanya 60 waktu itu pernah naik sampai 68 dan gue demam turun lagi 54 55 ,0,0,0,0,0,0,0,0,0,0,0,0
 cebong mana nge i ,1,1,1,0,0,0,0,0,1,1,0,0
menuju 2019 kiprah seorang susi pudjiastuti dipe anyakan akankah tetap menjadi menteri perikanan kembali menjadi pengusaha ataukah melangkah jauh menuju kursi wakil presiden aku amp a bukan lautan hanya kolam susi rabu 18 4 pukul 19 30 waktu indonesia bagian barat di ,0,0,0,0,0,0,0,0,0,0,0,0
bandung bebas banjir nurul arifin menyatakan solusinya danau buatan bandung cantik bandung harmonis bandung memilih nuruli calon wali kota bandung calon wali kota bandung 2018,0,0,0,0,0,0,0,0,0,0,0,0
 res res cebong kalau tidak goblok ya belum res memaklumkan saja ,1,1,0,1,0,0,0,0,1,0,1,0
kok rakyat tidak bisa lengserkan jokowi ,1,0,1,0,0,0,0,0,1,1,0,0
 masih sipit ah ,0,0,0,0,0,0,0,0,0,0,0,0
 nih terakhir aku tanya lagi itu utang era jokowi semua bencong pasti diam lagi sih gembel warung internet banci kaleng ,1,1,1,0,0,0,0,1,0,1,0,0
apa hubungannya anak layangan dengan kampungan juragan ,0,0,0,0,0,0,0,0,0,0,0,0
sepe inya gerombolan rindu kerusuhan hati hati dikabul tuhan iklan ahok jahat,1,0,0,1,0,0,0,0,1,0,1,0
 maju kamu sini anjing ,1,1,1,0,0,0,0,0,1,1,0,0
menurut pak ai yang tidak mau saya sebutkan namanya cara melunaskan hutang adalah dengan mencetak uangnya lagi terus dibayar kira kira anak ekonomi jengkel tidak ya dengan omongan pak ai tersebut ,0,0,0,0,0,0,0,0,0,0,0,0
kenapa fangirl rata rata main twitter nya kalau mereka main instagram uangnya cepat habis cuma buat beli kuota belum merch dan antek anteknya god i sama done dengan this ,0,0,0,0,0,0,0,0,0,0,0,0
 kamu lupa susilo bambang yudhoyono 10 tahun kowi 3 tahun buat persentase baru jelas kawan sembako garam saja impo gila kan ,1,0,1,0,0,0,0,0,1,1,0,0
sepertinya gue paham deh selera bias gue dan vokal rapp orang singing dan gemas dan sipit ,0,0,0,0,0,0,0,0,0,0,0,0
 ambang batas itu diperlukan untuk efisiensi biaya demokrasi kata rezim itu lebih tepat diberikan kepada orang yang pernah memimpin sebelum reformasi 98 sekarang ini pemerintahan yang demokratis ,0,0,0,0,0,0,0,0,0,0,0,0
 wkwk kampang ,0,1,0,0,0,0,0,0,0,0,0,0
 mau tetap dukung prabowo juga ragu karena elektabilitasnya sudah anjlok lagi pula prabowo sudah dua kali maju dan gagal terus rakyat sudah bosan dia bukan calon yang fresh dan tidak punya peluang menang yang tinggi ,0,0,0,0,0,0,0,0,0,0,0,0
 jomlo jablay kayak perek ,1,1,1,0,0,0,0,1,0,1,0,0
empok silvy nyinyir melulu pe anyaan nya tapi sayang sesat maklum sih dese mak mak devat final daerah khusus ibukota debat final pemilihan kepala daerah jakarta,1,1,1,0,0,0,0,0,1,1,0,0
presiden jokowi saya optimis indonesia semakin cerah,0,0,0,0,0,0,0,0,0,0,0,0
 lanjut sambungannya anjing nih bocah ,1,1,1,0,0,0,0,0,1,1,0,0
 babi lah terkejut ,0,1,0,0,0,0,0,0,0,0,0,0
ganyang partai komunis indonesia bese a antek anteknya ,1,0,0,1,0,1,0,0,0,0,0,1
 ada tidak selama ini kasus mobil yang sedang parkir kondisi mesin mati lalu bisa terbakar ini bisa bahaya jika mobil diparkir dalam garasi rumah bisa penyebab kebakaran tapi kasus itu tidak pernah terjadi kecuali kasus mobil neno warisman pasti,0,0,0,0,0,0,0,0,0,0,0,0
 sudah nyata rezim anti islam dibilang juga hoaks ,1,0,1,0,1,0,0,0,0,1,0,0
qaumi ekajati conference jamiat ul ulama e hind janab muhammad ali shabbir kakak khusus kitab ,0,0,0,0,0,0,0,0,0,0,0,0
ada 3 hal yang paling aku sukai di dunia ini yaitu matahari bulan dan kamu matahari untuk siang hari bulan untuk malam hari dan kamu untuk selamanya di hatiku ,0,0,0,0,0,0,0,0,0,0,0,0
 dia budek buta dan otak mati jadi mungkin sulit jangan berharap banyak ,0,1,0,0,0,0,0,0,0,0,0,0
 otak bani cebong memang 0 kosong dan seorang napi penista agama yang diselingkuhi istri 7 tahun lamanya amp juga bermulut jamban dipuja puja bak dewa dan dan dan dan cebong koplo ,1,1,1,0,1,0,0,0,0,1,0,0
aku menghindar bukan karena aku munafik tapi aku sadar aku ini siapa ,0,0,0,0,0,0,0,0,0,0,0,0
jaka abanjir pemimpinnya tidak punya akhlak yang baik penista agama ,1,0,1,0,1,0,0,0,0,1,0,0
 cristiano ronaldo bini dulu baru mencalonkan presiden masak tidak punya ibu negara,1,0,1,0,0,0,0,0,1,1,0,0
 haha ah taruih sanak polanya terbaca sama komunis syiah dan mu adin dimana mana yang bikin rusak itu itu saja ,0,0,0,0,0,0,0,0,0,0,0,0
 soal produk asing yang terlewat tolong buka lagi sejarah islam lebih dulu masuk ke cina ketimbang nusantara baju koko takwa itu asli dari cina bukan budaya kita dan jubah yang kamu pakai budaya impor dari arab jadi tolong lebih baik anda telanjang saja biar ucapan bisa sesi,0,0,0,0,0,0,0,0,0,0,0,0
 baik baik jokowi dia anti islam,1,0,1,0,1,0,0,0,0,1,0,0
 najis mesum mulu ,0,1,0,0,0,0,0,0,0,0,0,0
 bera i ini semua ulah pemerintah dong kalau wakil presiden sebagai mahar gratifikasi ,0,0,0,0,0,0,0,0,0,0,0,0
 saya masih ingat dulu ada kelompok pelangi kristen radikal kaum sekuler dan komunis yang mencibir habibie dan jangan jangan kelompok pelangi itu yang di kumpulkan oleh sih ,1,0,0,1,1,0,0,0,0,0,1,0
 tidak dan chagiya yana bani hakuri waduh sai yasha pahala ,0,0,0,0,0,0,0,0,0,0,0,0
 memang kurang melek mata hatinya serius nyinyir,1,0,1,0,0,0,0,0,1,1,0,0
 burung onta tinggal di mars o dan itu makan telur burung unta hem ,0,0,0,0,0,0,0,0,0,0,0,0
 betul bego dia ,1,1,1,0,0,0,0,0,1,1,0,0
 bahkan anak dan istri nya pun tidak dapat di tolong karena telah melupakan tuhan dan menuhankan saint dan teknologi begitu pun sekarang yang terjadi di sebagian bangsa e,0,0,0,0,0,0,0,0,0,0,0,0
benar benar benar dan benar gue duduk sama keren lagi wkwk mana meja sepetak lagi kampang ,0,1,0,0,0,0,0,0,0,0,0,0
sampai sekarang te anya tanya sih athea guna tepung apa buat roti jala sih qayyum nih bukan natural killer jawab haiz takadacintasepe imu haha makcik min kecoh gila ,0,0,0,0,0,0,0,0,0,0,0,0
 mana saya tau saya kan yahudi ,0,0,0,0,0,0,0,0,0,0,0,0
 hanya kaum bani cabul yang bisa di bohongi dan bahkan untuk makan pun dia berbohong katakan mau pulang agar ada donatur dan rasakanlah azab allah ,1,1,0,1,0,0,0,1,0,0,1,0
 geblek sudah didatangi polisi baru tau rasa wkwk ,0,1,0,0,0,0,0,0,0,0,0,0
 terkutuk engkau ,1,1,1,0,0,0,0,0,1,1,0,0
 kamu kampang bal ,1,1,1,0,0,0,0,0,1,1,0,0
allah subhanahu wa taala yang di sembah sembah muslim adalah setan halalkan rampasan mengajarkan tunduk patuh dan mengobarkan cocok cocok penis,1,1,0,1,1,0,0,0,0,0,1,0
 kayak bersih suci sendiri saja kamu tolol terus kamu yang teriak muslim sudah berbuat apa untuk saudara muslim mu kalau makan saja masih mengemis tidak usah kopar kafirin orang benci boleh go,1,1,1,0,1,0,0,0,0,1,0,0
twitter logonya burung tapi isinya manusia anjing monyet sama babi ,0,1,0,0,0,0,0,0,0,0,0,0
muslim rohingya kehilangan kaki akibat ranjau darat yang ditanam teroris buddha ,1,0,0,1,1,0,0,0,0,0,1,0
 jijik takut dia mencret tidak ada toilet kan bahaya dum camping ,0,0,0,0,0,0,0,0,0,0,0,0
 haha baru tau biasa cuma mentok di cangkem atau cocot haha ,0,1,0,0,0,0,0,0,0,0,0,0
wasit picek ini ,1,1,1,0,0,0,1,0,0,1,0,0
 amukan massa itu tidak benar secara hukum maupun kemanusiaan namun persoalannya adalah budaya yang mengakar di masyarakat yang bersumber dari kekecewaan turun temurun masyarakat kepada penegakan hukum ,0,0,0,0,0,0,0,0,0,0,0,0
ada yang tidak suka sama aku langung selesaikan bareng saja sini enggak usah mengirim setan yang suka sembarangan menaruh gelas beginilah pecahkan 3 biji aaarrggghhhh ,0,1,0,0,0,0,0,0,0,0,0,0
 guard warga asing ke bii ,0,0,0,0,0,0,0,0,0,0,0,0
10 orang terkaya indonesia 1 sampai 5 bukan orang indonesia tapi orang cina mengerikan kalau indonesia kayak singapura nanti yang pribumi di usir,1,0,0,1,0,1,0,0,0,0,1,0
belum pernah ada yang tak menarik dalam hidup di dalam tampilan seorang yang paling culun sekalipun ada drama komedi amp tragedi ,0,0,0,0,0,0,0,0,0,0,0,0
 sifat kampret ada di cebong licik culas amp memfitnah dasar cebong kampret ,1,1,0,1,0,0,0,0,1,0,1,0
menarik meskipun kaosnya be uliskan 2018 ganti gubernur jawa tengah namun semangat dan antusiasme untuk mengajak foto bersama pak tetap ada kami ganjar yasin,0,0,0,0,0,0,0,0,0,0,0,0
 yuhuuuu teman posko yang jadian 2 pasang lo tapi ya begitu sepertinya hangat tai ayam kalau mb janah sih begitu bawa perasaannya bikin malas mengerjakan skripsi inginnya berkumpul terus sama teman haha not always bout love lo dek bawa perasaannya lebih ke kekeluargaan nya ,0,1,0,0,0,0,0,0,0,0,0,0
menurutnya semua orang bisa menjadi buddha dengan berbuat baik semua agama mengajarkan kebaikan dan kasih sayang kepada sesama nya ,0,0,0,0,0,0,0,0,0,0,0,0
 iya kamu manusia berkelakuan cebong mau hina tapi marah dihina ,1,1,1,0,0,0,0,0,1,1,0,0
 saya tak bicara agama tapi ajaran sesat yang menyebabkan banyak korban oke,0,0,0,0,0,0,0,0,0,0,0,0
saya bangga jadi orang islam to 0 times,0,0,0,0,0,0,0,0,0,0,0,0
 cuma di indonesia komunis dan liberal bisa akur di ideologi seseorang ya diomong antek komunis liberal asing sedih iya mas ,0,0,0,0,0,0,0,0,0,0,0,0
dulu guru mengaji sering bilang kalian jangan main sepak bola karena sepak bola itu olah raganya partai komunis indonesia sudah diejek antek komunis sejak kecil,1,0,1,0,0,1,0,0,0,1,0,0
 bravo presiden jokowi presiden joko widodo jokowi tercatat sudah merampungkan 30 proyek strategis nasional play station network yang terhitung sejak 2016 2017 apa saja ,0,0,0,0,0,0,0,0,0,0,0,0
 saya tidak bilang musnahkan orang yang mengkafirkan orang lain kalau bicara hukum ya dengan mengatakan bunuh kafir kalau orang itu ada ya itu sudah masuk intimidasi amp ancaman yang sudah masuk dalil hukum ,0,0,0,0,0,0,0,0,0,0,0,0
 temani indonesia network election survey malam ini dong bang indonesia network election survey sange berat yang mau hubung indonesia network election survey ya 62823 9111 5459 di jamin puas bispak janda meme ,0,1,0,0,0,0,0,0,0,0,0,0
gue mau retweet video nya tapi sedih dan kasihan nanti yang ada malah semakin viral dan takut akan lebih banyak orang orang idiot yang ngebully mas mas sih korban bully dari teman sesama mahasiswa nya itu yang katanya dari oi yang ternama banget itu pray for mahasiswa ui ,0,1,0,0,0,0,0,0,0,0,0,0
 orang edan ,1,1,1,0,0,0,1,0,0,1,0,0
cantik ,0,0,0,0,0,0,0,0,0,0,0,0
kalau nak jadi pakar ekonomi masuk jasa pakar perundangan masuk jasa pakar percukaian masuk jasa pakar strategi komunikasi masuk jasa pakar polisi antara bangsa masuk jasa pakar psikologi masuk jasa universitas jasa untuk semua kelayak,0,0,0,0,0,0,0,0,0,0,0,0
presiden yang anda tuduh rezim anti islam sudah banyak berbuat untuk negeri ini sudah banyak berbuat untuk umat ,1,0,1,0,0,0,0,0,1,1,0,0
aku tidak nge i komunis aku nge inya kok manis ,0,0,0,0,0,0,0,0,0,0,0,0
 kok baju hitam disalahkan bisa jadi itu 2 korban yang menyuruh dia buat dorong atau malah orang orang tua di situ yang suruh dorong tidak perlu diejek bangsat juga bocah yang dorong karena belum tentu murni kesalahan dia ,0,1,0,0,0,0,0,0,0,0,0,0
ahok di tuduh menista agama cuma satu ayat di dalam kitab suci al alquran menista al alquran yang terdiri 114 surat 30 juz dan 6236 ayat kalau menghina satu ayat kena hukuman 2 tahun penjara tinggal mengalikan saja berapa tahun hukuman yang kapan,0,0,0,0,0,0,0,0,0,0,0,0
orang yahudi hina rasulullah rasulullah tak marah rasulullah tak doa suruh dia mati rasulullah berharap agar dia kembali pada islam ,0,0,0,0,0,0,0,0,0,0,0,0
saatnya usir penjajah cina dari bumi indonesia ,1,0,0,1,0,1,0,0,0,0,0,1
 verifikasi cepat kamu sipit ,0,0,0,0,0,0,0,0,0,0,0,0
kurang berusaha kayak bagaimana coba gue ada yang ky gue mengorbankan waktu buat pergi lebih pagi pulang lebih malam sinting kamu ,1,1,1,0,0,0,1,0,0,1,0,0
 video call sex yuk tante kontol gede nih ,0,1,0,0,0,0,0,0,0,0,0,0
 dan dan tulisannya selalu menyudutkan pemerintah dan di ada ada kan isu tenaga kerja asing cina sudah tidak ditulis lagi semenjak dibuktikan berkunjung ke polewali kalau belum waaah tiap hari itu itu saja yang ditulis ,0,0,0,0,0,0,0,0,0,0,0,0
 ya alah cebong tidak kreatif banget ikut ikut bahasa di pakai cebong anak kodok nabi kamu kan sih kodok makanya kamu di panggil cebong laknat 2019 ganti presiden 2019 presiden baru asal bukan jokowi,1,1,0,1,0,0,0,0,1,0,1,0
 masih ada j nih cebong bangsat cepat modar kamu bong cuma jadi hama j kamu bangsat ,1,1,0,1,0,0,0,0,1,0,1,0
hoaks saling ancam komisi pemberantasan korupsi amp dewan perwakilan rakyat tangkap menangkap kalian orang dewan perwakilan rakyat tidak malu malunya ya saling ancam bubarkan dewan perwakilan rakyat itu lebih baik ,1,0,0,1,0,0,0,0,1,0,1,0
 warga badui setelah selesai memperingati tradisi seba di pendopo pemerintah kabupaten lebak akan dilanjutkan kembali be emu dengan gubernur banten wahidin halim hari ini sabtu 21 4 seba baduy 2018,0,0,0,0,0,0,0,0,0,0,0,0
 bilang wendy kakak perempuan suruh jemput vider sebelum dia dijual mucikari ,0,0,0,0,0,0,0,0,0,0,0,0
oke tidak apalah lepas nih diam diam jadi baik biar diri sendiri yang sakit hati pendam sampai mampus ok bye ,0,1,0,0,0,0,0,0,0,0,0,0
 aku yakin km tak kan jadi kepala daerah karena km tak kampanye untuk dirimu sendiri apa hubung nya dengan presiden ,0,0,0,0,0,0,0,0,0,0,0,0
jadi di festival wong gunung 2018 akan ada banyak sekali pe unjukan seni budaya yang banyak sekali dan akan ada a is yang mendatangi event ini festival wong gunung 2018,0,0,0,0,0,0,0,0,0,0,0,0
 mungkinkah sandi dan anies menyusul sahabat sahabatnya yang jadi buron dan yang sudah ditangkap itu sebelum dilantik ,1,0,0,1,0,0,0,0,1,0,1,0
tadi meeting sama orang asing yang pekerja lapangan dan percayalah orang lapangan itu lebih kece asyik dan keren daripada orang kantoran orang kantoran rata rata kutu buku dan suka belajar ,0,0,0,0,0,0,0,0,0,0,0,0
 aku kafir sama a ,0,0,0,0,0,0,0,0,0,0,0,0
 pekerja asing ,0,0,0,0,0,0,0,0,0,0,0,0
gue tidak mau menyindir tapi jadi kesannya jadi menyindir aduh bego wkwk ,0,1,0,0,0,0,0,0,0,0,0,0
 aku ingin jilat memek ,0,1,0,0,0,0,0,0,0,0,0,0
presiden tegaskan pentingnya publikasi untuk asian games 2018 newsidn asian games 2018 jokowi indonesia,0,0,0,0,0,0,0,0,0,0,0,0
 begitu v tai conqueror kapan bangsat begitu v bantu gue lah karma dendi delio xadi need best jungler ,1,1,1,0,0,0,0,0,1,1,0,0
